PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,INJURY,MINUTES,PTS,REB,AST,3PM,TO,STL,BLK,P-A,P-R,P-R-A,B-S,R-A,2PA,2PM,3PA,FTA,FTM,FGA,FGM,UD,PP,FPTS,FPTS/$,POWN,TEAM_ID,OPP_TEAM_ID,SLATE,CORE_ID,REFID,RGID,FLOOR,CEIL,OPTO,PERFECT,SMASH,SIM15TH,SIM33RD,SIM50TH,SIM66TH,SIM85TH,SIM90TH,SIM99TH,OWNERSHIP
409154,"Michael Porter Jr.",15600,SF,BKN,HOU,157274,1061724,Q,33,22.39,6.29,2.82,3.51,2.17,0.77,0.31,25.21,28.68,31.5,1.08,9.11,9.25,4.63,8.84,3.24,2.6,18.09,8.14,35.24,35.24,37.4,2.4,0.00%,126,141,THURS,75295,1,409154,28.46,47.76,0,0,0,28.37,33.53,37.4,41.27,47.98,50.3,62.16,
1115132,"Nic Claxton",12000,C,BKN,HOU,157274,1061682,-,30.5,12.93,7.06,4.11,0.04,1.54,0.69,1.18,17.04,19.99,24.1,1.87,11.17,8.87,5.33,0.24,3.58,2.14,9.11,5.37,31.64,31.64,31.04,2.59,0.00%,126,141,THURS,71024,3,1115132,23.83,39.22,0,0,0,23.6,27.96,31.04,34.37,39.51,41.3,50.8,
3005094,"Day'Ron Sharpe",4800,C,BKN,HOU,157274,1243725,-,16.5,6.19,5.05,1.78,0.14,1.41,0.84,0.54,7.97,11.24,13.02,1.38,6.83,3.92,2.26,0.53,1.88,1.23,4.45,2.4,17.65,17.65,17.3,3.6,0.00%,126,141,THURS,148967,5,3005094,11.85,23.25,0,0,0,11.8,14.94,17.3,19.66,23.33,25.16,32.5,
3005097,"Cam Thomas",11400,PG/SG,BKN,HOU,157274,1232020,,23,16.83,1.48,2.14,1.76,1.45,0.47,0.16,18.97,18.31,20.45,0.63,3.62,8.56,3.68,4.85,4.78,4.18,13.41,5.44,22.26,22.26,23.31,2.04,0.00%,126,141,THURS,149404,6,3005097,16.29,31.29,0,0,0,16.27,20.13,23.31,26.49,31.33,33.37,42.8,
3005396,"Ziaire Williams",1500,SF/PF,BKN,HOU,157274,1231313,,15.5,5.23,1.43,0.51,0.87,0.76,0.81,0.23,5.74,6.66,7.17,1.04,1.94,1.95,0.78,2.78,1.25,1.04,4.73,1.65,10.07,10.07,9.92,6.61,0.00%,126,141,THURS,149033,7,3005396,5.35,15.58,0,0,0,5.36,7.78,9.92,12.33,15.82,17.43,24.4,
3587834,"Tyrese Martin",3000,PG/SG,BKN,HOU,157274,1134107,,15,5.39,1.93,1.52,1.06,0.74,0.86,0.03,6.91,7.32,8.84,0.89,3.45,2.1,0.85,3.12,0.68,0.51,5.22,1.91,11.92,11.92,12.02,4.01,0.00%,126,141,THURS,89873,9,3587834,6.89,17.79,0,0,0,6.79,9.67,12.02,14.37,18.03,19.6,27.18,
4878197,"Noah Clowney",9000,PF,BKN,HOU,157274,1401380,,30,12.47,3.78,1.82,2.25,1.81,0.78,0.69,14.29,16.25,18.07,1.47,5.6,3.65,1.44,6.65,3.49,2.82,10.3,3.69,22.34,22.34,23.09,2.57,0.00%,126,141,THURS,244975,12,4878197,16.06,31.07,0,0,0,15.99,19.79,23.09,26.13,31.21,33.24,42.12,
4878198,"Jalen Wilson",1500,SF/PF,BKN,HOU,157274,1174884,,9,2.98,0.47,0.29,0.49,0.16,0.2,0,3.27,3.45,3.74,0.2,0.76,1.15,0.44,1.44,0.77,0.62,2.59,0.93,4.42,4.42,4.57,3.05,0.00%,126,141,THURS,90541,13,4878198,1.38,8.68,0,0,0,1.43,3.14,4.57,6.28,9.14,10.28,16,
8985497,"Drake Powell",1800,SG/SF,BKN,HOU,157274,1542179,,22.5,6.45,2.37,2.22,0.98,0.86,1.03,0.49,8.67,8.82,11.04,1.52,4.59,2.97,1.3,2.85,1.24,0.91,5.82,2.28,16.32,16.32,15.84,8.8,0.00%,126,141,THURS,503267,16,8985497,10.23,22.55,0,0,0,10.13,13.24,15.84,18.44,22.33,24.15,31.42,
8985499,"Danny Wolf",6000,PF/C,BKN,HOU,157274,1415928,,20.5,7.59,3.69,1.72,0.86,1.13,0.75,0.18,9.31,11.28,13,0.93,5.41,4.06,1.84,2.49,1.69,1.33,6.55,2.7,16.26,16.26,16.51,2.75,0.00%,126,141,THURS,247158,18,8985499,10.82,23.03,0,0,0,10.74,13.89,16.51,19.13,23.32,24.9,33.02,
