PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,EVEN_STRENGTH,POWER_PLAY,GOALIE_STATUS,G,AST,SOG,BLK,W,SV,GA,SO,PPG,PPA,PTS,PPPTS,FPTS,FPTS/$,SDK,SFD,REFID,FLOOR,CEIL,POWN,SDPARTNERID,RGID,HITS,UD,TOI,TEAM_ID,CORE_TEAM,CORE_ID,HOME,OWNERSHIP
18501,"Shea Theodore",5100,D,VGK,LAK,8404380,741466,2,2,,0.1022,0.3641,1.8585,1.7667,0,0,0,0,0.0149,0.0526,0.4663,0.0675,8.78,1.72,6.43,9.25,1,2.12,17.01,4.7,,18501,0.413,5.94,22.1,185,180961,30663,0,
17172,"Mark Stone",7100,W,VGK,LAK,8404380,556369,1,1,,0.4073,0.636,2.1426,0.7726,0,0,0,0,0.1225,0.2082,1.0433,0.3307,11.59,1.63,9.23,13.33,2,2.03,23.4,8.7,,17172,0.685,8.41,19.6,185,180961,31019,0,
34547,"Nick Jensen",2500,D,OTT,NYR,8404420,733469,2,,,0.0259,0.1796,0.6584,1.243,0,0,0,0,0,0,0.2055,0,4.26,1.7,4.78,6.79,3,0,10.38,0.1,,34547,0.807,3.18,15.7,163,2050,30618,0,
893763,"Will Borgen",2500,D,NYR,OTT,8404420,878229,2,,,0.0489,0.1946,1.023,1.3236,0,0,0,0,0,0,0.2435,0,5.27,2.11,4.88,6.87,4,0.21,11.52,1.7,,893763,1.862,4.35,17.8,157,2059,83676,1,
1279401,"Rodrigo Abols",2600,C,PHI,BUF,8404450,920579,4,,,0.1174,0.1753,1.1769,0.5432,0,0,0,0,0,0,0.2927,0,4.59,1.77,5.18,7.34,5,0,11.22,0.6,,1279401,1.167,3.71,11.2,158,2229,92052,0,
16700,"Rasmus Ristolainen",3600,D,PHI,BUF,8404450,741411,1,,,0.0595,0.2195,1.4636,1.7184,0,0,0,0,0,0,0.279,0,6.91,1.92,5.27,7.38,6,1.45,13.66,2.9,,16700,1.749,5.29,19.6,158,2229,31067,0,
35939,"Jonny Brodzinski",2500,W,NYR,OTT,8404420,744965,4,,,0.1303,0.1618,1.2057,0.3704,0,0,0,0,0,0,0.2921,0,4.4,1.76,5.2,7.35,7,0,11.06,1.1,,35939,0.587,3.3,10.1,157,2059,31397,1,
17079,"Brian Dumoulin",2500,D,LAK,VGK,8404380,654336,3,,,0.0334,0.2039,0.7444,1.3317,0,0,0,0,0,0,0.2373,0,4.74,1.9,4.99,7.14,8,0,11.13,0.6,,17079,0.95,3.57,18,182,2054,30426,1,
1394916,"Noah Ostlund",2500,C,BUF,PHI,8404450,1394916,3,,,0.155,0.2087,1.0461,0.4688,0,0,0,0,0,0,0.3637,0,4.76,1.9,5.33,7.63,9,0,11.58,4,,1394916,0.463,3.51,12.6,161,2004,204710,1,
17077,"Cody Ceci",2500,D,LAK,VGK,8404380,659859,3,,,0.0351,0.1951,0.7435,1.3354,0,0,0,0,0,0,0.2302,0,4.73,1.89,4.81,6.81,10,0,10.89,0.3,,17077,0.917,3.53,17.2,182,2054,30249,1,
31684,"Ben Hutton",3300,D,VGK,LAK,8404380,681485,3,,,0.0486,0.1267,1.1752,1.2927,0,0,0,0,0,0,0.1753,0,5.07,1.54,4.72,6.58,11,0.18,11.11,0.2,,31684,0.736,3.63,14.3,185,180961,30700,0,
14408,"James Reimer",7500,G,OTT,NYR,8404420,446889,,,B,0,0,0,0,0.5238,23.5884,3.0792,0.053,0,0,0,0,10.23,1.36,8.6,10.87,12,1.32,21.24,8.7,,14408,0,8.06,,163,2050,30203,0,
14155,"Jordan Eberle",4600,W,SEA,NJD,8404390,456834,1,1,,0.2623,0.3472,1.8641,0.5386,0,0,0,0,0.0649,0.0959,0.6095,0.1608,7.87,1.71,7.3,10.42,13,0.31,17.21,7.5,,14155,0.632,5.76,17.6,1179,182467,30312,0,
14383,"Drew Doughty",4000,D,LAK,VGK,8404380,456625,1,2,,0.0903,0.3671,1.4374,1.4319,0,0,0,0,0.018,0.0711,0.4574,0.0891,7.35,1.84,6.29,9.12,14,0.83,15.4,4.1,,14383,1.122,5.49,22.4,182,2054,29920,1,
14516,"Jacob Markstrom",8000,G,NJD,SEA,8404390,547717,,,C,0,0,0,0,0.5918,22.011,2.7004,0.0772,0,0,0,0,10.64,1.33,7.43,9.73,15,2.94,20.15,11.3,,14516,0,8.66,,155,1979,30346,1,
2298776,"Will Cuylle",4300,W,NYR,OTT,8404420,1248181,1,2,,0.2685,0.2677,1.8724,0.7401,0,0,0,0,0.0275,0.0319,0.5362,0.0594,7.86,1.83,7.13,10.1,16,0.47,16.99,9,,2298776,3.491,7.07,16.6,157,2059,158565,1,
2295911,"Jake Sanderson",6600,D,OTT,NYR,8404420,1248071,1,1,,0.1289,0.5211,2.0884,2.0607,0,0,0,0,0.0622,0.1649,0.65,0.2271,10.91,1.65,7.24,10.54,17,3.41,20.18,11,,2295911,0.657,7.45,24.5,163,2050,158608,0,
2296434,"Jamie Drysdale",3100,D,PHI,BUF,8404450,1207492,2,2,,0.0694,0.2975,1.0632,1.1695,0,0,0,0,0.0212,0.0856,0.3669,0.1068,5.72,1.85,5.2,7.48,18,0.33,12.38,3.3,,2296434,0.544,4.16,18.8,158,2229,158711,0,
16738,"Jaden Schwartz",4400,W,SEA,NJD,8404390,550764,2,2,,0.238,0.2841,1.887,0.675,0,0,0,0,0.0381,0.051,0.5221,0.0891,7.6,1.73,6.65,9.43,19,0.71,16.11,6.8,,16738,0.758,5.55,17.4,1179,182467,30567,0,
16784,"Luke Glendening",2500,C,NJD,SEA,8404390,656728,4,,,0.0602,0.0708,0.5934,0.6014,0,0,0,0,0,0,0.131,0,2.78,1.11,4.29,6.02,20,0,8.27,0.1,,16784,1.147,2.41,10.1,155,1979,30617,1,
37731,"Carson Soucy",2500,D,NYR,OTT,8404420,744948,3,,,0.0543,0.1631,0.8497,1.3339,0,0,0,0,0,0,0.2174,0,4.88,1.95,4.84,6.84,21,0,11.08,1.1,,37731,1.528,3.93,16.7,157,2059,37877,1,
2298811,"Emil Andrae",2500,D,PHI,BUF,8404450,1248171,3,,,0.0401,0.2128,0.9157,1.1308,0,0,0,0,0,0,0.2529,0,4.73,1.89,4.96,7.1,22,0,11.08,0.8,,2298811,1.205,3.74,17.1,158,2229,158533,0,
2295722,"Alexis Lafreniere",4000,W,NYR,OTT,8404420,1207493,3,2,,0.2509,0.2906,1.7319,0.363,0,0,0,0,0.0296,0.0423,0.5415,0.0719,6.97,1.74,6.62,9.39,23,0.11,15.44,5.1,,2295722,1.152,5.37,14.2,157,2059,158562,1,
34830,"Sam Carrick",2500,C,NYR,OTT,8404420,555803,4,,,0.0964,0.1253,0.9682,0.4163,0,0,0,0,0,0,0.2217,0,3.63,1.45,4.97,7.02,24,0,9.99,0.1,,34830,1.461,3.19,10.1,157,2059,30262,1,
