PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,INJURY,PAATT,CMP,PAYDS,PATD,INT,RUATT,RUYDS,RUTD,TAR,REC,REYDS,RETD,FPTS,FPTS/$,VALUE,OPTO,POWN,SLATE,PARTNERID,CORE_ID,REFID,RGID,PP,UD,TOTYD,TOTTD,PARUYD,PARUTD,RUREYD,RURETD,KPTS,FLOOR,CEIL,SMASH,OWNERSHIP
982257,"Jarrett Stidham",4500,QB,DEN,NEP,158397,,32.82,19.77,206.42,1.3,0.98,5.14,20.72,0.13,0,0,0,0,15.47,3.44,45.18,22.58,19.12%,MAIN,865868,61644,1,982257,15.42,15.42,227.14,1.43,227.14,1.43,20.72,0.13,0,9.53,23.78,2.38,
1844097,"J.K. Dobbins",4000,RB,DEN,NEP,158397,Q,0,0,0,0,0,6.04,29.34,0.19,0.18,0.13,0.73,0,4.26,1.07,6.48,4.95,5.16%,MAIN,976513,47299,2,1844097,4.25,4.18,30.07,0.19,29.34,0.19,30.07,0.19,0,1.87,11.6,0.12,
4773040,"Jaleel McLaughlin",4400,RB,DEN,NEP,158397,,0,0,0,0,0,0.87,3.02,0.03,0.18,0.13,0.71,0,0.68,0.15,0.04,0.25,0.71%,MAIN,1271738,173596,3,4773040,0.68,0.61,3.73,0.03,3.02,0.03,3.73,0.03,0,0,1.36,0,
3491354,"Tyler Badie",4200,RB,DEN,NEP,158397,,0,0,0,0,0,0.22,0.74,0.01,2.74,1.75,12.46,0.07,3.54,0.84,3.78,3.48,3.47%,MAIN,1124338,50826,4,3491354,3.52,2.64,13.2,0.08,0.74,0.01,13.2,0.08,0,0.02,9.06,0.08,
8223044,"RJ Harvey",5900,RB,DEN,NEP,158397,,0,0,0,0,0,12.64,50.81,0.4,4.18,2.93,21.88,0.11,13.28,2.25,31.76,33.3,44.35%,MAIN,1172401,132462,5,8223044,13.19,11.72,72.69,0.51,50.81,0.4,72.69,0.51,0,7.26,22.26,3.88,
2874182,"Adam Prentice",,RB,DEN,NEP,158397,,0,0,0,0,0,0.11,0.4,0,0.35,0.22,1.57,0.01,0.47,21,0.06,0.25,0.70%,MAIN,885540,41100,6,2874182,0.47,0.36,1.97,0.01,0.4,0,1.97,0.01,0,0,0.94,0,
328827,"Courtland Sutton",5700,WR,DEN,NEP,158397,,0,0,0,0,0,0,0,0,7.99,4.64,55.23,0.36,12.52,2.2,28.2,24.63,34.07%,MAIN,838878,40663,7,328827,12.49,10.17,55.23,0.36,0,0,55.23,0.36,0,6.07,23.31,6.64,
4687701,"Marvin Mims",4200,WR,DEN,NEP,158397,,0,0,0,0,0,1.72,7.44,0.02,3.96,2.57,29.12,0.18,7.44,1.77,19.8,12.61,12.05%,MAIN,1213799,138890,8,4687701,7.42,6.13,36.56,0.2,7.44,0.02,36.56,0.2,0,2.76,15.11,2.76,
8223043,"Pat Bryant",4400,WR,DEN,NEP,158397,Q,0,0,0,0,0,0,0,0,5.53,3.33,37.38,0.25,8.65,1.97,26.66,18.05,18.58%,MAIN,1305866,170072,9,8223043,8.64,6.97,37.38,0.25,0,0,37.38,0.25,0,3.43,16.58,4.8,
982599,"Lil'Jordan Humphrey",3400,WR,DEN,NEP,158397,,0,0,0,0,0,0,0,0,1.82,1.12,12.58,0.08,2.85,0.84,4.76,2.07,1.41%,MAIN,920758,51064,10,982599,2.84,2.28,12.58,0.08,0,0,12.58,0.08,0,0,7.84,0.04,
2861841,"Elijah Moore",3000,WR,DEN,NEP,158397,,0,0,0,0,0,0,0,0,0.06,0.03,0.35,0,0.06,0.02,,0.14,0.61%,MAIN,1128783,61372,11,2861841,0.07,0.05,0.35,0,0,0,0.35,0,0,0,0.12,,
36968,"Evan Engram",3300,TE,DEN,NEP,158397,,0,0,0,0,0,0,0,0,3.71,2.45,22.64,0.14,5.54,1.68,16.16,10.11,11.48%,MAIN,749185,33338,12,36968,5.52,4.29,22.64,0.14,0,0,22.64,0.14,0,1.48,12.84,2.82,
1844770,"Adam Trautman",2500,TE,DEN,NEP,158397,,0,0,0,0,0,0,0,0,1.44,0.91,8.87,0.05,2.09,0.84,4.68,2.65,1.27%,MAIN,875444,50142,13,1844770,2.08,1.62,8.87,0.05,0,0,8.87,0.05,0,0,4.18,0.14,
