PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,INJURY,MINUTES,PTS,REB,AST,3PM,TO,STL,BLK,P-A,P-R,P-R-A,B-S,R-A,2PA,2PM,3PA,FTA,FTM,FGA,FGM,UD,PP,FPTS,FPTS/$,POWN,TEAM_ID,OPP_TEAM_ID,SLATE,CORE_ID,REFID,RGID,FLOOR,CEIL,OPTO,PERFECT,SMASH,SIM15TH,SIM33RD,SIM50TH,SIM66TH,SIM85TH,SIM90TH,SIM99TH,OWNERSHIP
37858,"Derrick White",7900,PG/SG,BOS,HOU,159129,796009,-,35,21.11,4.6,5.54,3.72,2.37,1.09,1.15,26.65,25.71,31.25,2.24,10.14,8.59,3.46,10.48,3.48,3.04,19.07,7.18,39.29,39.29,40.4,5.11,22.59%,125,141,WED,38299,4,37858,30.65,50.85,19.53,19.53,18.38,30.56,36.26,40.4,44.8,51.28,53.61,66.04,
2439093,"Payton Pritchard",6900,PG,BOS,HOU,159129,945610,-,34,21.1,3.64,5.73,3.61,1.58,0.4,0.17,26.83,24.74,30.47,0.57,9.37,8.74,4.21,9.52,2.17,1.86,18.26,7.82,34.19,34.19,36.48,5.29,21.91%,125,141,WED,73477,6,2439093,27.41,47.01,19.94,19.94,20.66,27.42,32.34,36.48,40.88,47.35,49.93,61.83,
2439402,"Xavier Tillman",3000,C,BOS,HOU,159129,1078665,-,9,1.76,1.11,0.27,0.16,0.47,0.2,0.07,2.03,2.87,3.14,0.27,1.38,1.28,0.54,0.79,0.33,0.19,2.07,0.7,3.84,3.84,3.94,1.31,0.05%,125,141,WED,71549,7,2439402,1.42,7.55,0,0,0,1.31,2.89,3.94,5.52,7.62,8.67,12.87,
3005208,"Luka Garza",4100,C,BOS,HOU,159129,1061057,,23,11.65,5.23,2.41,1.11,0.75,0.52,0.75,14.06,16.88,19.29,1.27,7.64,5.26,2.95,2.77,3.13,2.42,8.03,4.06,24.6,24.6,24.55,5.99,9.93%,125,141,WED,72919,8,3005208,17.77,32.58,6.65,6.65,27.39,17.57,21.71,24.55,27.65,32.56,34.63,43.41,
3005606,"Neemias Queta",5600,C,BOS,HOU,159129,1142902,,28,14.47,7.92,1.75,0,1.3,1.01,1.28,16.22,22.39,24.14,2.29,9.67,9.68,6.01,0,3.58,2.45,9.68,6.01,32.17,32.17,31.14,5.56,13.31%,125,141,WED,86307,9,3005606,23.84,39.53,7.2,7.2,24.72,23.61,27.77,31.14,34.34,39.44,41.26,50.34,
3588057,"Josh Minott",3000,PF,BOS,HOU,159129,1324299,,14,5.6,1.73,0.86,0.91,0.65,0.85,0.16,6.46,7.33,8.19,1.01,2.59,2.09,1.03,2.19,0.96,0.8,4.28,1.94,11.35,11.35,11.2,3.73,0.44%,125,141,WED,179736,11,3588057,6.01,17.3,0.04,0.04,1.47,6.05,8.78,11.2,13.32,17.25,19.07,26.34,
4878181,"Jordan Walsh",3400,PF,BOS,HOU,159129,1401388,,24,8.09,4.18,0.93,1.3,0.57,0.69,0.69,9.02,12.27,13.2,1.38,5.11,3.56,1.51,3.79,1.6,1.16,7.35,2.81,18.07,18.07,17.84,5.25,0.19%,125,141,WED,245001,12,4878181,12.14,24.49,2.55,2.55,10.74,12.14,15.36,17.84,20.57,24.53,26.26,33.95,
6412744,"Baylor Scheierman",3500,SG/SF,BOS,HOU,159129,1177129,,28,6.99,5.07,1.88,1.72,0.94,0.96,0.13,8.87,12.06,13.94,1.09,6.95,1.73,0.68,4.6,0.62,0.48,6.33,2.4,18.22,18.22,18.73,5.35,3.65%,125,141,WED,90655,13,6412744,12.52,26.27,2.68,2.68,14.52,12.22,16.02,18.73,21.44,26.33,27.96,37.19,
8998149,"Hugo Gonzalez",3600,SG/SF,BOS,HOU,159129,1590553,,25,8.21,4.28,0.84,1.28,1.26,0.93,0.35,9.05,12.49,13.33,1.28,5.12,4.13,1.9,3.64,1.17,0.56,7.77,3.18,17.19,17.19,17.39,4.83,0.10%,125,141,WED,622359,14,8998149,11.29,24.37,1.92,1.92,8.18,11.16,14.79,17.39,20.25,24.66,26.47,35.56,
8998150,"Max Shulga",3000,PG/SG,BOS,HOU,159129,1231970,,8,2.59,1.08,0.42,0.39,0.3,0.2,0.12,3.01,3.67,4.09,0.32,1.5,1.19,0.52,1.13,0.51,0.37,2.32,0.91,5.18,5.18,5.26,1.75,0.05%,125,141,WED,149588,15,8998150,0.82,10.52,0,0,0.01,2.25,3.76,5.26,6.76,9.02,9.58,10.02,
3583585,"Ron Harper",3000,SF,BOS,HOU,159129,1133934,,12,3.41,1.74,1.26,0.76,0.27,0.2,0.84,4.67,5.15,6.41,1.04,3,1.38,0.35,4.11,0.49,0.44,5.49,1.11,10.24,10.24,9.8,3.27,0.17%,125,141,WED,69896,18,3583585,4.57,15.83,0,0,0.75,4.55,7.7,9.8,12.6,16.45,17.85,25.2,
18595,"Dennis Schroder",5900,PG,CLE,LAC,159132,739958,,17,7.16,1.64,2.84,0.91,1.17,0.62,0.15,10,8.8,11.64,0.77,4.48,3.49,1.45,2.55,1.84,1.52,6.04,2.36,14.53,14.53,14.88,2.52,0.05%,131,151,WED,12453,22,18595,9.65,21.04,0.02,0.02,0,9.49,12.57,14.88,17.45,21.29,22.83,30.27,
18946,"Larry Nance Jr.",3200,PF/C,CLE,LAC,159132,603640,,3,0.83,0.65,0.2,0.11,0.1,0.18,0.02,1.03,1.48,1.68,0.2,0.85,0.44,0.2,0.29,0.12,0.09,0.73,0.31,2.41,2.41,2.35,0.73,0.05%,131,151,WED,12097,23,18946,0.62,4.98,0,0,0,0,1.47,2.35,3.53,5.58,6.46,10.28,
37794,"Jarrett Allen",6900,C,CLE,LAC,159132,956574,,30,16.74,9.58,2.01,0.01,1.89,1.08,1.3,18.75,26.32,28.33,2.38,11.59,9.88,6.36,0.15,5.32,3.99,10.03,6.37,36.5,36.5,36.24,5.25,12.71%,131,151,WED,38286,24,37794,28.29,44.73,11.72,11.72,15.75,28.24,32.74,36.24,39.74,44.99,46.99,55.48,
37875,"Donovan Mitchell",9600,SG,CLE,LAC,159132,879707,,36,30.3,4.11,5.91,4.15,3.33,1.53,0.33,36.21,34.41,40.32,1.86,10.02,12.18,5.59,11.07,8.07,6.68,23.25,9.74,46.35,46.35,48.58,5.06,26.22%,131,151,WED,38278,25,37875,38.23,59.79,26.5,26.5,19.11,37.95,43.77,48.58,52.88,59.97,62.75,75.15,
37885,"Lonzo Ball",3700,PG/SF,CLE,LAC,159132,946714,,2,0.42,0.42,0.4,0.11,0.12,0.12,0.02,0.82,0.84,1.24,0.14,0.82,0.08,0.03,0.36,0.05,0.04,0.44,0.14,1.82,1.82,1.82,0.49,0.05%,131,151,WED,38269,26,37885,0.6,3.68,0,0,0,0,0.91,1.82,3.03,4.55,5.76,9.4,
1144092,"Dean Wade",4500,SF/PF,CLE,LAC,159132,880677,,26.5,5.36,4.83,1.36,1.36,0.37,1.01,0.42,6.72,10.19,11.55,1.43,6.19,0.92,0.41,3.81,0.67,0.46,4.73,1.77,17.12,17.12,16.8,3.73,0.46%,131,151,WED,72850,27,1144092,10.99,23.3,0.38,0.38,1.05,10.95,14.25,16.8,19.35,23.42,24.95,33.6,
