PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,INJURY,PAATT,CMP,PAYDS,PATD,INT,RUATT,RUYDS,RUTD,TAR,REC,REYDS,RETD,FPTS,FPTS/$,VALUE,OPTO,POWN,SLATE,PARTNERID,CORE_ID,REFID,RGID,PP,UD,TOTYD,TOTTD,PARUYD,PARUTD,RUREYD,RURETD,KPTS,FLOOR,CEIL,SMASH,OWNERSHIP
2861939,"Trevor Lawrence",6100,QB,JAC,BUF,157731,,33.07,20.82,221.08,1.61,0.65,4.82,16.99,0.31,0,0,0,0,18.9,3.1,67.1,24.61,19.17%,MAIN,1110711,50547,1,2861939,18.86,18.86,238.07,1.92,238.07,1.92,16.99,0.31,0,7.56,30.24,18.76,
2861937,"Travis Etienne",6600,RB,JAC,BUF,157731,,0,0,0,0,0,14.57,62.95,0.61,3.35,2.41,15.54,0.11,15.27,2.31,34.3,7.43,8.52%,MAIN,978577,50434,2,2861937,15.21,14,78.49,0.72,62.95,0.61,78.49,0.72,0,6.11,24.43,7.48,
8228649,"LeQuint Allen",4000,RB,JAC,BUF,157731,,0,0,0,0,0,1.41,5.72,0.06,0.99,0.69,4.65,0.03,2.25,0.56,1.12,0,0.00%,MAIN,1378840,235590,3,8228649,2.25,1.9,10.37,0.09,5.72,0.06,10.37,0.09,0,0.9,3.6,0,
8228650,"Bhayshul Tuten",4600,RB,JAC,BUF,157731,,0,0,0,0,0,5.1,21.11,0.21,0.96,0.64,4.78,0.03,4.64,1.01,4.26,0.2,0.05%,MAIN,1327169,175611,4,8228650,4.6,4.28,25.89,0.24,21.11,0.21,25.89,0.24,0,1.86,7.42,0.22,
982261,"Jakobi Meyers",5500,WR,JAC,BUF,157731,,0,0,0,0,0,0.19,0.78,0.02,8.19,5.27,57.91,0.38,14.21,2.58,45.16,21.69,19.28%,MAIN,880151,53528,5,982261,14.18,11.54,58.69,0.4,0.78,0.02,58.69,0.4,0,5.68,22.74,13.32,
2862095,"Dyami Brown",3000,WR,JAC,BUF,157731,,0,0,0,0,0,0,0,0,0.04,0.02,0.26,0,0.05,0.02,,0.02,0.01%,MAIN,1107878,51950,6,2862095,0.05,0.04,0.26,0,0,0,0.26,0,0,0.02,0.08,,
4687830,"Parker Washington",5000,WR,JAC,BUF,157731,,0,0,0,0,0,0.37,0.66,0.04,6.68,4.24,47.78,0.31,11.49,2.3,39.34,14.28,11.17%,MAIN,1229074,137499,7,4687830,11.46,9.34,48.44,0.35,0.66,0.04,48.44,0.35,0,4.6,18.38,9.94,
6228100,"Brian Thomas",4700,WR,JAC,BUF,157731,,0,0,0,0,0,0,0,0,5.52,3.3,43.72,0.25,9.34,1.99,32.02,7.49,4.87%,MAIN,1286064,169826,8,6228100,9.32,7.67,43.72,0.25,0,0,43.72,0.25,0,3.74,14.94,7.84,
36825,"Tim Patrick",3100,WR,JAC,BUF,157731,,0,0,0,0,0,0,0,0,0.85,0.53,6.12,0.04,1.38,0.45,2.18,0.1,0.02%,MAIN,838179,33718,9,36825,1.38,1.11,6.12,0.04,0,0,6.12,0.04,0,0.55,2.21,0.02,
37055,"Johnny Mundt",2500,TE,JAC,BUF,157731,,0,0,0,0,0,0,0,0,0.25,0.17,1.4,0.02,0.43,0.17,1.92,0.05,0.02%,MAIN,740704,33799,10,37055,0.43,0.34,1.4,0.02,0,0,1.4,0.02,0,0.17,0.69,0,
2861751,"Quintin Morris",2500,TE,JAC,BUF,157731,,0,0,0,0,0,0,0,0,0.51,0.35,3.12,0.04,0.9,0.36,3.58,0.13,0.04%,MAIN,1059680,50431,11,2861751,0.9,0.72,3.12,0.04,0,0,3.12,0.04,0,0.36,1.44,0.12,
4687831,"Brenton Strange",3900,TE,JAC,BUF,157731,,0,0,0,0,0,0,0,0,5.74,3.84,37.55,0.4,10.12,2.59,45.44,12.31,14.42%,MAIN,1164940,137486,12,4687831,10.08,8.16,37.55,0.4,0,0,37.55,0.4,0,4.05,16.19,20.24,
6228098,"Cam Little",,K,JAC,BUF,157731,,0,0,0,0,0,0,0,0,0,0,0,0,8.85,21,,0,0.00%,MAIN,n/a,169682,13,6228098,8.85,8.85,0,0,0,0,0,0,7.75,3.54,14.16,,
18417,"Buffalo Bills",3000,DST,BUF,JAC,157731,,0,0,0,0,0,0,0,0,0,0,0,0,5.55,1.85,52.46,7.14,7.57%,MAIN,324,8466,14,18417,5.55,5.55,0,0,0,0,0,0,0,2.22,8.88,10.94,
