PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,EVEN_STRENGTH,POWER_PLAY,GOALIE_STATUS,G,AST,SOG,BLK,W,SV,GA,SO,PPG,PPA,PTS,PPPTS,FPTS,FPTS/$,SDK,SFD,REFID,FLOOR,CEIL,POWN,SDPARTNERID,RGID,HITS,UD,TOI,TEAM_ID,CORE_TEAM,CORE_ID,HOME,OWNERSHIP
31730,"Alexander Wennberg",4000,C,SJS,TBL,8404810,741444,2,1,,0.1382,0.3876,1.0642,1.1315,0,0,0,0,0.0378,0.111,0.5258,0.1488,6.7,1.68,6.14,8.99,1,0.34,14.56,1.9,,31730,0.508,4.9,19.7,184,1950,30199,0,
16760,"Hampus Lindholm",3000,D,BOS,DAL,8404830,659813,3,2,,0.0712,0.2931,1.4909,1.4252,0,0,0,0,0.0167,0.0469,0.3643,0.0636,6.87,2.29,5.38,7.64,2,1.3,13.76,1.9,,16760,0.691,4.89,21.2,160,2153,31037,0,
31746,"Radek Faksa",2500,C,DAL,BOS,8404830,659857,4,,,0.0678,0.1029,0.7177,0.5608,0,0,0,0,0,0,0.1707,0,3.12,1.25,4.47,6.32,3,0,8.84,0.3,,31746,1.137,2.67,11,181,1954,30523,1,
17211,"Marcus Foligno",2800,W,MIN,MTL,8404890,522049,3,2,,0.1901,0.1953,1.1295,0.717,0,0,0,0,0.0265,0.0314,0.3854,0.0579,5.54,1.98,5.68,8.05,4,0,12.81,0.6,,17211,2.856,5.23,14.6,178,1938,30272,0,
34547,"Nick Jensen",2500,D,OTT,CBJ,8404870,733469,2,,,0.0332,0.2175,0.7673,1.3412,0,0,0,0,0,0,0.2507,0,4.86,1.94,4.99,7.14,5,0,11.25,0.1,,34547,0.865,3.61,16.9,163,2050,30618,0,
893763,"Will Borgen",2500,D,NYR,LAK,8404990,878229,2,,,0.0406,0.1588,0.9609,1.6713,0,0,0,0,0,0,0.1994,0,5.58,2.23,4.77,6.64,6,0.64,11.69,0.3,,893763,1.855,4.44,18.3,157,2059,83676,0,
2075138,"Nico Sturm",2500,C,MIN,MTL,8404890,1163937,4,,,0.1357,0.1525,1.1241,0.592,0,0,0,0,0,0,0.2882,0,4.63,1.85,5.02,7.07,7,0,11.06,0.3,,2075138,1.377,3.83,13.7,178,1938,87741,0,
35829,"Logan Stanley",2500,D,WPG,STL,8404850,920227,3,2,,0.0535,0.2536,1.1332,1.2998,0,0,0,0,0.0136,0.0357,0.3071,0.0493,5.7,2.28,5.26,7.55,8,0.25,12.43,1.7,,35829,1.663,4.62,17.5,169,53599,82920,1,
4200188,"Nick Blankenburg",2500,D,NSH,BUF,8404930,1382727,3,2,,0.092,0.3021,1.4079,1.0371,0,0,0,0,0.0297,0.0536,0.3941,0.0833,6.24,2.5,5.96,8.57,9,0.07,13.87,2.5,,4200188,1.034,4.76,17.7,173,1959,184512,1,
5274308,"Max Crozier",2800,D,TBL,SJS,8404810,1172319,3,,,0.0528,0.2299,1.4052,1.0167,0,0,0,0,0,0,0.2827,0,5.49,1.96,5.12,7.23,10,0.19,12.04,1.3,,5274308,1.32,4.32,15.7,167,2218,262433,1,
