PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,EVEN_STRENGTH,POWER_PLAY,GOALIE_STATUS,G,AST,SOG,BLK,W,SV,GA,SO,PPG,PPA,PTS,PPPTS,FPTS,FPTS/$,SDK,SFD,REFID,FLOOR,CEIL,POWN,SDPARTNERID,RGID,HITS,UD,TOI,TEAM_ID,CORE_TEAM,CORE_ID,HOME
6881419,"Justin Hryckowian",2700,W,DAL,DET,8402810,1505690,3,,,0.1224,0.1687,1.0134,0.4552,0,0,0,0,0,0,0.2911,0,4.2,1.56,5.16,7.33,90,0,10.8,0,,6881419,1.371,3.56,12.5,181,1954,501678,0
14293,"Jeff Petry",2500,D,FLA,CAR,8402830,542700,3,,,0.0283,0.178,0.5471,1.5255,0,0,0,0,0,0,0.2063,0,4.63,1.85,4.87,6.88,91,0,10.86,0,,14293,1.233,3.57,13.3,166,2047,30496,0
14155,"Jordan Eberle",4400,W,SEA,LAK,8402910,456834,1,1,,0.2749,0.3373,2.0935,0.5607,0,0,0,0,0.0703,0.0962,0.6122,0.1665,8.37,1.9,7.39,10.49,92,0.71,17.83,1.7,,14155,0.687,6.08,19,1179,182467,30312,0,
14383,"Drew Doughty",3400,D,LAK,SEA,8402910,456625,1,1,,0.0945,0.4676,1.5517,1.4212,0,0,0,0,0.0365,0.1434,0.5621,0.1799,8.08,2.38,6.59,9.65,93,1.25,16.52,13.3,,14383,1.139,6.07,23.1,182,2054,29920,1,
16668,"Nathan MacKinnon",10000,C,COL,UTA,8402920,741404,1,1,,0.617,1.0119,4.1429,0.663,0,0,0,0,0.2117,0.4347,1.6289,0.6464,19.54,1.95,11.8,17.02,94,7.32,34.64,14.7,,16668,0.717,13.24,21.7,176,2155,30677,1,
14516,"Jacob Markstrom",7600,G,NJD,NYI,8402860,547717,,,C,0,0,0,0,0.5556,24.0149,2.8344,0.0679,0,0,0,0,11.5,1.51,7.96,10.26,95,3.25,21.69,3.3,,14516,0,9.24,,155,1979,30346,0,
2298776,"Will Cuylle",4200,W,NYR,WSH,8402790,1248181,2,1,,0.2553,0.2586,1.9122,0.7558,0,0,0,0,0.0457,0.0523,0.5139,0.098,7.79,1.85,6.65,9.43,96,0.9,16.3,1,,2298776,3.41,6.99,17.5,157,2059,158565,0,
2295911,"Jake Sanderson",6600,D,OTT,BUF,8402870,1248071,1,1,,0.1448,0.5679,2.2972,1.8079,0,0,0,0,0.0719,0.1853,0.7127,0.2572,11.2,1.7,7.16,10.45,97,3.78,20.36,1.7,,2295911,0.696,7.72,25.1,163,2050,158608,1,
34544,"Esa Lindell",4100,D,DAL,DET,8402810,680652,1,2,,0.0734,0.2551,1.269,2.2042,0,0,0,0,0.0101,0.019,0.3285,0.0291,7.86,1.92,5.49,7.78,98,2.17,14.89,0,,34544,0.913,5.41,23.7,181,1954,30528,0
2296434,"Jamie Drysdale",3200,D,PHI,CHI,8402940,1207492,2,1,,0.0686,0.3138,1.0313,1.1332,0,0,0,0,0.0232,0.0908,0.3824,0.114,5.68,1.78,5.45,7.93,99,0.03,12.66,2.7,,2296434,0.601,4.19,20.9,158,2229,158711,0,
37718,"Alexander Kerfoot",2500,W,UTA,COL,8402920,681488,4,,,0.0998,0.1687,0.9594,0.8106,0,0,0,0,0,0,0.2685,0,4.52,1.81,5.19,7.36,100,0,11.16,0,,37718,0.732,3.41,12.8,183,2005,37927,0
16710,"Zach Bogosian",2500,D,MIN,NSH,8402850,456626,3,,,0.0295,0.1276,0.7557,0.911,0,0,0,0,0,0,0.1571,0,3.58,1.43,4.53,6.39,101,0,9.38,0,,16710,0.967,2.84,12.2,178,1938,31107,1
