PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,EVEN_STRENGTH,POWER_PLAY,GOALIE_STATUS,G,AST,SOG,BLK,W,SV,GA,SO,PPG,PPA,PTS,PPPTS,FPTS,FPTS/$,SDK,SFD,REFID,FLOOR,CEIL,POWN,SDPARTNERID,RGID,HITS,UD,TOI,TEAM_ID,CORE_TEAM,CORE_ID,HOME,OWNERSHIP
31729,"Andrew Copp",3500,C,DET,MTL,8404120,744810,2,2,,0.1631,0.3075,1.2577,0.6348,0,0,0,0,0.0257,0.0597,0.4706,0.0854,5.95,1.7,6.27,9.05,1,0,13.98,2.3,,31729,0.503,4.4,15.8,172,2075,30594,0,
18501,"Shea Theodore",4800,D,VGK,STL,8404210,741466,2,2,,0.1221,0.4621,2.104,1.4288,0,0,0,0,0.0162,0.0608,0.5842,0.077,9.25,1.93,6.75,9.77,2,2.26,17.89,3.7,,18501,0.431,6.37,21.7,185,180961,30663,1,
17172,"Mark Stone",6400,W,VGK,STL,8404210,556369,1,1,,0.4474,0.7131,2.355,0.6449,0,0,0,0,0.1208,0.2099,1.1605,0.3307,12.62,1.97,9.63,13.96,3,2.64,24.95,10.7,,17172,0.726,9.07,19.8,185,180961,31019,1,
17211,"Marcus Foligno",2500,W,MIN,NYI,8404140,522049,3,,,0.1272,0.1415,0.8774,0.5492,0,0,0,0,0,0,0.2687,0,4.05,1.62,4.99,7.03,4,0,10.44,0.7,,17211,2.537,4.02,11.7,178,1938,30272,1,
18467,"Anthony Duclair",2700,W,NYI,MIN,8404140,743259,1,2,,0.1857,0.2338,1.4306,0.5185,0,0,0,0,0.0211,0.0392,0.4195,0.0603,5.85,2.17,5.93,8.39,5,0,13.44,4,,18467,0.578,4.32,14.9,156,2135,30344,0,
34547,"Nick Jensen",2500,D,OTT,FLA,8404050,733469,2,,,0.0462,0.2757,0.932,1.2154,0,0,0,0,0,0,0.3219,0,5.28,2.11,5.22,7.52,6,0,11.96,0.7,,34547,0.819,3.94,15.2,163,2050,30618,1,
37698,"Alex DeBrincat",7300,W,DET,MTL,8404120,920337,2,1,,0.4061,0.4176,2.8824,0.4177,0,0,0,0,0.1251,0.1517,0.8237,0.2768,11.29,1.55,8.92,12.6,7,2.05,22.71,3,,37698,0.619,7.86,17.2,172,2075,37837,0,
1279401,"Rodrigo Abols",2500,C,PHI,TBL,8404130,920579,4,,,0.1139,0.1721,1.1517,0.5798,0,0,0,0,0,0,0.286,0,4.57,1.83,5.18,7.34,8,0,11.2,0,,1279401,1.191,3.7,11.4,158,2229,92052,1,40
2075138,"Nico Sturm",2500,C,MIN,NYI,8404140,1163937,4,,,0.1017,0.1167,0.9166,0.44,0,0,0,0,0,0,0.2184,0,3.59,1.44,4.97,7.02,9,0,9.95,0,,2075138,1.149,3.01,11,178,1938,87741,1,40
4200188,"Nick Blankenburg",2700,D,NSH,CHI,8404090,1382727,3,2,,0.1066,0.3218,1.5424,0.9542,0,0,0,0,0.0405,0.0681,0.4284,0.1086,6.55,2.43,5.92,8.53,10,0.42,14.13,2.3,,4200188,1.022,4.99,18.1,173,1959,184512,1,
