PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,EVEN_STRENGTH,POWER_PLAY,GOALIE_STATUS,G,AST,SOG,BLK,W,SV,GA,SO,PPG,PPA,PTS,PPPTS,FPTS,FPTS/$,SDK,SFD,REFID,FLOOR,CEIL,POWN,SDPARTNERID,RGID,HITS,UD,TOI,TEAM_ID,CORE_TEAM,CORE_ID,HOME,OWNERSHIP
31730,"Alexander Wennberg",3600,C,SJS,ANA,8403260,741444,2,1,,0.1736,0.431,1.2489,1.1704,0,0,0,0,0.0486,0.1258,0.6046,0.1744,7.61,2.11,6.59,9.59,1,0.78,16.05,3.7,,31730,0.562,5.55,20.7,184,1950,30199,0,
16760,"Hampus Lindholm",3200,D,BOS,CGY,8403150,659813,2,2,,0.0735,0.3367,1.4811,1.7639,0,0,0,0,0.0196,0.0615,0.4102,0.0811,7.75,2.42,5.69,8.15,2,1.86,15.03,2.3,,16760,0.742,5.44,22.3,160,2153,31037,0,
17172,"Mark Stone",6000,W,VGK,MIN,8403220,556369,1,1,,0.3658,0.7128,2.2937,0.6047,0,0,0,0,0.1045,0.2221,1.0786,0.3266,11.65,1.94,9.02,13.18,3,2.31,23.2,7.6,,17172,0.689,8.45,19,185,180961,31019,1,
34491,"Mike Reilly",2500,D,CAR,NYR,8403130,610577,3,,,0.0398,0.1871,1.34,0.8538,0,0,0,0,0,0,0.2269,0,4.77,1.91,4.82,6.79,4,0,10.94,0.1,,34491,0.78,3.57,14.4,165,2181,30298,1,
17211,"Marcus Foligno",2500,W,MIN,VGK,8403220,522049,4,,,0.1374,0.1507,0.8625,0.6695,0,0,0,0,0,0,0.2881,0,4.37,1.75,5.01,7.06,5,0,10.78,0.1,,17211,2.716,4.32,12.9,178,1938,30272,0,
821533,"Riley Stillman",2500,D,EDM,WPG,8403100,920436,3,,,0.0221,0.1381,0.7625,1.0459,0,0,0,0,0,0,0.1602,0,3.82,1.53,4.58,6.44,6,0,9.68,0.3,,821533,1.476,3.23,14.7,177,1953,82240,0,
893763,"Will Borgen",2500,D,NYR,CAR,8403130,878229,2,,,0.0385,0.1681,0.8035,1.7216,0,0,0,0,0,0,0.2066,0,5.46,2.18,4.9,6.9,7,0.38,11.73,0,,893763,1.864,4.36,18,157,2059,83676,0,40
36584,"Clayton Keller",6600,W,UTA,NSH,8403250,920216,1,1,,0.394,0.6312,2.6767,0.4585,0,0,0,0,0.1247,0.2481,1.0252,0.3728,11.93,1.81,9.29,13.38,8,2.31,23.82,7.6,,36584,0.33,8.38,19.1,183,2005,32089,1,
2075138,"Nico Sturm",2500,C,MIN,VGK,8403220,1163937,4,,,0.1069,0.1154,0.8849,0.5224,0,0,0,0,0,0,0.2223,0,3.71,1.48,4.99,7.03,9,0,10.1,0.1,,2075138,1.093,3.06,11.3,178,1938,87741,0,
35829,"Logan Stanley",2500,D,WPG,EDM,8403100,920227,3,,,0.0348,0.1899,0.8235,1.1619,0,0,0,0,0,0,0.2247,0,4.49,1.8,4.74,6.74,10,0,10.56,0.1,,35829,1.447,3.68,14.3,169,53599,82920,1,
