PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,EVEN_STRENGTH,POWER_PLAY,GOALIE_STATUS,G,AST,SOG,BLK,W,SV,GA,SO,PPG,PPA,PTS,PPPTS,FPTS,FPTS/$,SDK,SFD,REFID,FLOOR,CEIL,POWN,SDPARTNERID,RGID,HITS,UD,TOI,TEAM_ID,CORE_TEAM,CORE_ID,HOME,OWNERSHIP
31729,"Andrew Copp",3400,C,DET,OTT,8403780,744810,2,2,,0.1558,0.2922,1.2037,0.6635,0,0,0,0,0.0223,0.0517,0.448,0.074,5.77,1.7,5.6,8.03,1,0,12.94,4.7,,31729,0.504,4.26,15.6,172,2075,30594,0,
17211,"Marcus Foligno",2500,W,MIN,LAK,8403660,522049,4,,,0.1113,0.1216,0.7762,0.6667,0,0,0,0,0,0,0.2329,0,3.86,1.54,4.98,7.03,2,0,10.23,0.3,,17211,2.377,3.79,11.4,178,1938,30272,0,
34547,"Nick Jensen",2500,D,OTT,DET,8403780,733469,2,,,0.03,0.1939,0.7428,1.1,0,0,0,0,0,0,0.2239,0,4.23,1.69,4.74,6.74,3,0,10.3,0.3,,34547,0.835,3.22,15.5,163,2050,30618,1,
35045,"Justin Dowling",2500,C,NYR,UTA,8403650,594352,3,,,0.0646,0.1005,0.6763,0.3671,0,0,0,0,0,0,0.1651,0,2.7,1.08,4.41,6.27,4,0,8.34,0,,35045,0.962,2.31,9.9,157,2059,31024,1,40
893763,"Will Borgen",2500,D,NYR,UTA,8403650,878229,2,,,0.0471,0.1662,0.9891,1.3753,0,0,0,0,0,0,0.2133,0,5.15,2.06,4.84,6.84,5,0.14,11.35,1.3,,893763,1.949,4.29,18.3,157,2059,83676,1,
36584,"Clayton Keller",6600,W,UTA,NYR,8403650,920216,1,1,,0.3603,0.5642,2.5697,0.4209,0,0,0,0,0.107,0.2096,0.9245,0.3166,10.98,1.66,8.76,12.65,6,1.9,22.19,8,,36584,0.319,7.73,18.9,183,2005,32089,0,
37698,"Alex DeBrincat",7300,W,DET,OTT,8403780,920337,2,1,,0.405,0.4085,2.8349,0.4448,0,0,0,0,0.1163,0.1396,0.8135,0.2559,11.17,1.53,8.92,12.6,7,1.93,22.59,6.7,,37698,0.618,7.78,16.9,172,2075,37837,0,
2075138,"Nico Sturm",2500,C,MIN,LAK,8403660,1163937,4,,,0.0906,0.0988,0.8288,0.5459,0,0,0,0,0,0,0.1894,0,3.44,1.38,4.95,7.01,8,0,9.78,0.3,,2075138,1.058,2.84,10.7,178,1938,87741,0,
35939,"Jonny Brodzinski",2600,W,NYR,UTA,8403650,744965,3,2,,0.1411,0.1711,1.2869,0.3918,0,0,0,0,0.0204,0.0281,0.3122,0.0485,4.7,1.81,5.2,7.35,9,0,11.36,0.7,,35939,0.639,3.55,11.8,157,2059,31397,1,
17079,"Brian Dumoulin",2500,D,LAK,MIN,8403660,654336,3,,,0.0389,0.1924,1.0076,1.3614,0,0,0,0,0,0,0.2313,0,5.19,2.08,4.88,6.87,10,0.13,11.44,0.7,,17079,0.996,3.87,18.6,182,2054,30426,1,
31745,"Vincent Hinostroza",2500,W,MIN,LAK,8403660,681550,3,,,0.0834,0.1439,0.9107,0.4211,0,0,0,0,0,0,0.2273,0,3.53,1.41,4.97,7.02,11,0,9.89,1,,31745,0.808,2.81,10.9,178,1938,30786,0,
17076,"Dylan McIlrath",2500,D,WSH,ANA,8403670,550760,3,,,0.0111,0.11,0.3607,0.6416,0,0,0,0,0,0,0.1211,0,2.27,0.91,4.43,6.3,12,0,7.94,0,,17076,0.912,1.96,7.8,168,2232,30103,1,40
5721344,"Cutter Gauthier",7500,W,ANA,WSH,8403670,1394905,1,2,,0.3781,0.3697,2.997,0.5277,0,0,0,0,0.0715,0.0691,0.7478,0.1406,11.16,1.49,8.37,11.83,13,2.49,21.87,5.7,,5721344,0.857,7.77,15.8,180,1997,204709,0,
17077,"Cody Ceci",2500,D,LAK,MIN,8403660,659859,3,,,0.0394,0.1766,0.9816,1.2987,0,0,0,0,0,0,0.216,0,4.97,1.99,4.84,6.84,14,0,11.17,0,,17077,0.93,3.69,17.1,182,2054,30249,1,40
35781,"Mikhail Sergachev",5500,D,UTA,NYR,8403650,920218,1,1,,0.1182,0.5215,1.9351,1.7988,0,0,0,0,0.0573,0.1546,0.6397,0.2119,9.96,1.81,7.08,10.38,15,2.63,19.02,10,,35781,0.948,7.11,23.7,183,2005,31482,0,
2296274,"Connor Zary",2900,W,CGY,SEA,8403690,1248091,4,2,,0.1919,0.2718,1.4015,0.3365,0,0,0,0,0.0388,0.0711,0.4637,0.1099,5.76,1.99,6.07,8.67,16,0,13.53,2,,2296274,0.558,4.31,13,175,2134,158630,1,
14204,"Alex Killorn",2700,W,ANA,WSH,8403670,651621,1,,,0.1958,0.2225,1.3064,0.3864,0,0,0,0,0,0,0.4183,0,5.46,2.02,5.84,8.32,17,0,12.94,2.7,,14204,0.878,4.2,14.7,180,1997,30512,0,
37715,"Ryan Lomberg",2500,W,CGY,SEA,8403690,894479,4,,,0.0905,0.1102,1.025,0.2842,0,0,0,0,0,0,0.2007,0,3.37,1.35,4.99,7.03,18,0,9.76,0.3,,37715,1.748,3.17,9.2,175,2134,31513,1,
34841,"Ross Johnston",2500,W,ANA,WSH,8403670,789848,4,,,0.0531,0.1197,0.5129,0.4041,0,0,0,0,0,0,0.1728,0,2.51,1,4.42,6.28,19,0,8.17,0,,34841,2.339,2.88,9.5,180,1997,30771,0,40
1287130,"Brandon Duhaime",2500,W,WSH,ANA,8403670,920429,3,,,0.1222,0.1594,1.0563,0.6876,0,0,0,0,0,0,0.2816,0,4.61,1.84,5.05,7.09,20,0,11.07,0.3,,1287130,2.262,4.25,12.6,168,2232,92011,1,
5277871,"Pavel Mintyukov",3900,D,ANA,WSH,8403670,1394908,3,,,0.0598,0.2635,1.059,1.4596,0,0,0,0,0,0,0.3233,0,5.99,1.54,5.26,7.55,21,0.54,12.72,0.7,,5277871,1.104,4.48,17.5,180,1997,204737,0,
14155,"Jordan Eberle",4600,W,SEA,CGY,8403690,456834,1,1,,0.2883,0.3547,2.1316,0.5886,0,0,0,0,0.0722,0.0992,0.643,0.1714,8.69,1.89,7.39,10.49,22,1.03,18.15,7,,14155,0.652,6.28,18.3,1179,182467,30312,0,
14383,"Drew Doughty",3800,D,LAK,MIN,8403660,456625,1,1,,0.1067,0.3909,1.6357,1.3982,0,0,0,0,0.0326,0.0955,0.4976,0.1281,7.87,2.07,6.29,9.12,23,1.35,15.92,8.3,,14383,1.124,5.86,22.6,182,2054,29920,1,
2298776,"Will Cuylle",4100,W,NYR,UTA,8403650,1248181,1,2,,0.2779,0.2574,1.8583,0.7734,0,0,0,0,0.0293,0.0315,0.5353,0.0608,7.91,1.93,7.13,10.1,24,0.52,17.04,9,,2298776,3.576,7.15,17.1,157,2059,158565,1,
2295911,"Jake Sanderson",6700,D,OTT,DET,8403780,1248071,1,1,,0.1451,0.515,2.1662,1.7876,0,0,0,0,0.0668,0.1549,0.6601,0.2217,10.63,1.59,6.82,9.84,25,3.56,19.36,11,,2295911,0.669,7.33,24.1,163,2050,158608,1,
37718,"Alexander Kerfoot",2500,W,UTA,NYR,8403650,681488,4,,,0.1123,0.1881,1.0919,0.7459,0,0,0,0,0,0,0.3004,0,4.82,1.93,5.2,7.36,26,0,11.48,0.7,,37718,0.771,3.65,13.6,183,2005,37927,0,
14230,"Anze Kopitar",4100,C,LAK,MIN,8403660,300789,1,1,,0.1878,0.4628,1.4318,0.828,0,0,0,0,0.0376,0.102,0.6506,0.1396,7.59,1.85,6.9,10.1,27,0.44,16.42,9.7,,14230,0.623,5.62,18.9,182,2054,29924,1,
2299614,"Brock Faber",5000,D,MIN,LAK,8403660,1248160,1,2,,0.1149,0.306,1.6938,2.0351,0,0,0,0,0.0225,0.0494,0.4209,0.0719,8.87,1.77,6.25,8.86,28,2.4,16.87,2.7,,2299614,0.649,6,23.3,178,1938,158522,0,
37731,"Carson Soucy",2500,D,NYR,UTA,8403650,744948,2,,,0.0547,0.1406,0.8596,1.4202,0,0,0,0,0,0,0.1953,0,4.94,1.98,4.68,6.54,29,0.09,10.93,1,,37731,1.606,3.97,17.6,157,2059,37877,1,
2295722,"Alexis Lafreniere",4000,W,NYR,UTA,8403650,1207493,2,1,,0.3039,0.3522,2.0326,0.4262,0,0,0,0,0.0809,0.1092,0.6561,0.1901,8.39,2.1,7.38,10.48,30,0.74,17.84,8,,2295722,1.378,6.48,18.3,157,2059,158562,1,
34830,"Sam Carrick",2500,C,NYR,UTA,8403650,555803,4,,,0.0881,0.1104,0.9052,0.4458,0,0,0,0,0,0,0.1985,0,3.43,1.37,4.97,7.02,31,0,9.79,0,,34830,1.539,3.09,10.7,157,2059,30262,1,40
17151,"David Perron",3200,W,OTT,DET,8403780,392970,4,2,,0.1885,0.26,1.2892,0.2925,0,0,0,0,0.0553,0.0713,0.4485,0.1266,5.42,1.69,6.01,8.62,32,0,13.11,4.7,,17151,1.281,4.46,12.4,163,2050,30170,1,
2295913,"Ridly Greig",3300,W,OTT,DET,8403780,1248095,3,,,0.1756,0.2052,1.3945,0.5693,0,0,0,0,0,0,0.3808,0,5.64,1.71,5.86,8.34,33,0,13.14,1,,2295913,1.566,4.62,14.9,163,2050,158610,1,
2296497,"Quinton Byfield",3800,C,LAK,MIN,8403660,1207494,2,2,,0.2402,0.4181,2.1533,0.4463,0,0,0,0,0.0464,0.0868,0.6583,0.1332,8.42,2.22,7.16,10.26,34,1,17.58,6.7,,2296497,1.035,6.3,19.8,182,2054,158524,1,
17253,"Vladimir Tarasenko",3200,W,MIN,LAK,8403660,550766,3,2,,0.1909,0.2589,1.4471,0.4848,0,0,0,0,0.0334,0.0442,0.4498,0.0776,5.99,1.87,6.08,8.68,35,0,13.77,2.7,,17253,0.784,4.54,13.1,178,1938,30570,0,
14465,"John Carlson",5100,D,WSH,ANA,8403670,456839,1,1,,0.1671,0.5963,2.0622,1.7525,0,0,0,0,0.088,0.2254,0.7634,0.3134,10.92,2.14,7.52,10.94,36,3.13,20.55,19.3,,14465,0.762,7.74,22.6,168,2232,30360,1,
1278918,"Fabian Zetterlund",4000,W,OTT,DET,8403780,1057171,2,,,0.1911,0.1895,1.6576,0.6732,0,0,0,0,0,0,0.3806,0,6.3,1.58,5.87,8.2,37,0.22,13.81,1,,1278918,1.605,5.04,14,163,2050,91992,1,
2295723,"Braden Schneider",3300,D,NYR,UTA,8403650,1248088,3,,,0.0618,0.1918,1.1044,1.7872,0,0,0,0,0,0,0.2536,0,6.4,1.94,4.97,6.96,38,1.25,12.76,0.3,,2295723,2.025,5.04,18.8,157,2059,158563,1,
31743,"Chandler Stephenson",4300,C,SEA,CGY,8403690,680757,2,1,,0.2131,0.4287,1.327,0.7818,0,0,0,0,0.0513,0.1272,0.6418,0.1785,7.4,1.72,7,10.15,39,0.15,16.36,3.3,,31743,0.517,5.45,19.4,1179,182467,30369,0,
14130,"Mikael Granlund",4900,C,ANA,WSH,8403670,550759,3,1,,0.1948,0.4714,1.7017,0.6532,0,0,0,0,0.0575,0.192,0.6662,0.2495,7.88,1.61,6.95,10.12,40,0.68,16.78,7,,14130,0.744,5.91,17.6,180,1997,30288,0,
17115,"Patrick Kane",5500,W,DET,OTT,8403780,392942,2,2,,0.2272,0.4766,2.2413,0.3632,0,0,0,0,0.059,0.1497,0.7038,0.2087,8.65,1.57,7.41,10.73,41,0.97,18.13,5,,17115,0.364,6.16,15.7,172,2075,30639,0,
2299379,"Yan Kuznetsov",2800,D,CGY,SEA,8403690,1248166,2,,,0.0482,0.188,0.8486,1.5383,0,0,0,0,0,0,0.2362,0,5.33,1.9,4.93,6.93,42,0.22,11.64,1.3,,2299379,1.515,4.19,20.6,175,2134,158625,1,
2296056,"Hendrix Lapierre",2500,C,WSH,ANA,8403670,1248089,4,,,0.0946,0.232,0.8515,0.433,0,0,0,0,0,0,0.3266,0,4,1.6,5.3,7.6,43,0,10.78,1,,2296056,0.673,3.12,9.9,168,2232,158581,1,
5274485,"Ethen Frank",3100,W,WSH,ANA,8403670,1418688,3,2,,0.2411,0.2921,1.6337,0.6467,0,0,0,0,0.0442,0.0599,0.5332,0.1041,7.19,2.32,6.58,9.37,44,0.37,15.61,7.3,,5274485,0.992,5.44,14.3,168,2232,246121,1,
17222,"James van Riemsdyk",2800,W,DET,OTT,8403780,392943,3,1,,0.2139,0.2476,1.5484,0.3754,0,0,0,0,0.0718,0.0887,0.4615,0.1605,6.13,2.19,6.39,9.05,45,0,14.31,6,,17222,0.461,4.51,13.6,172,2075,29821,0,
2582552,"Brayden Pachal",2500,D,CGY,SEA,8403690,1139871,3,,,0.0289,0.1407,0.7966,1.0258,0,0,0,0,0,0,0.1696,0,3.9,1.56,4.58,6.44,46,0,9.76,0,,2582552,1.757,3.44,13.2,175,2134,83369,1,40
2298980,"Tyler Kleven",2500,D,OTT,DET,8403780,1248156,3,,,0.0445,0.137,1.0743,1.2588,0,0,0,0,0,0,0.1815,0,4.87,1.95,4.72,6.58,47,0,10.91,0.7,,2298980,1.362,3.83,15.9,163,2050,158612,1,
