PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,INJURY,MINUTES,PTS,REB,AST,3PM,TO,STL,BLK,P-A,P-R,P-R-A,B-S,R-A,2PA,2PM,3PA,FTA,FTM,FGA,FGM,UD,PP,FPTS,FPTS/$,POWN,TEAM_ID,OPP_TEAM_ID,SLATE,CORE_ID,REFID,RGID,FLOOR,CEIL,OPTO,PERFECT,SMASH,SIM15TH,SIM33RD,SIM50TH,SIM66TH,SIM85TH,SIM90TH,SIM99TH,OWNERSHIP
17121,"CJ McCollum",6200,PG/SG,ATL,BOS,158095,522878,-,31.5,21.25,2.9,3.92,3.03,1.92,0.59,0.16,25.17,24.15,28.07,0.75,6.82,10.61,4.86,7.69,3.18,2.43,18.3,7.89,30.94,30.94,32.81,5.29,3.91%,135,125,SAT,12451,1,17121,23.48,43.06,1.75,1.75,24.72,23.39,28.56,32.81,37.06,43.14,46.18,57.72,
37814,"Luke Kennard",3300,PG/SG,ATL,BOS,158095,887661,-,20.5,7.74,1.6,2.25,1.65,0.66,0.52,0.12,9.99,9.34,11.59,0.64,3.85,1.96,1.01,3.67,0.84,0.76,5.63,2.66,14.3,14.3,14.89,4.51,0.48%,135,125,SAT,38279,3,37814,8.61,22.21,0.23,0.23,6.85,8.69,12.1,14.89,17.99,22.65,24.51,33.5,
1115445,"Nickeil Alexander-Walker",6700,SG,ATL,BOS,158095,1067668,-,33.5,17.55,3.45,3.25,2.25,1.76,0.77,0.39,20.8,21,24.25,1.16,6.7,9.18,4.04,5.86,3.23,2.71,15.04,6.29,28.29,28.29,29.31,4.37,0.79%,135,125,SAT,69666,4,1115445,21.62,38.16,1.84,1.84,4.31,21.18,26.11,29.31,32.76,38.18,40.39,49.75,
2439277,"Onyeka Okongwu",7300,C,ATL,BOS,158095,1185367,,34,12.92,9.68,4.06,1.07,1.06,1.46,0.52,16.98,22.6,26.66,1.98,13.74,7.09,3.67,3.03,3.11,2.37,10.12,4.74,35.51,35.51,35.39,4.85,7.15%,135,125,SAT,91845,5,2439277,27.1,44.45,4.68,4.68,10.02,27.12,31.77,35.39,39.26,44.95,47.01,57.61,
2439347,"Vit Krejci",4300,SF,ATL,BOS,158095,1257428,,24,8.9,2.21,1.22,2.17,0.7,0.96,0.4,10.12,11.11,12.33,1.36,3.43,1.86,0.86,5.01,0.9,0.67,6.87,3.03,16.76,16.76,16.95,3.94,0.25%,135,125,SAT,161284,6,2439347,9.94,24.9,0.11,0.11,4.05,9.86,13.87,16.95,20.03,25.27,27.43,37.29,
3005263,"Jalen Johnson",10200,PF,ATL,BOS,158095,1230356,,36,21.16,9.36,8.56,1.16,2.74,1.26,0.77,29.72,30.52,39.08,2.03,17.92,13.69,6.91,3.41,5,3.85,17.1,8.07,48.58,48.58,49.83,4.89,7.06%,135,125,SAT,165214,7,3005263,39.99,60.82,8.82,8.82,14.17,39.76,45.18,49.83,54.22,60.93,64.03,75.65,
3005340,"Corey Kispert",3800,SF/PF,ATL,BOS,158095,1077554,,20.5,8.97,1.71,1.77,1.66,0.67,0.48,0.08,10.74,10.68,12.45,0.56,3.48,3,1.42,4.43,1.49,1.15,7.43,3.08,14.69,14.69,15.38,4.05,0.36%,135,125,SAT,72585,8,3005340,9.02,23.34,0.11,0.11,4.53,8.84,12.43,15.38,18.33,23.23,25.2,35.34,
4388493,"Keaton Wallace",3000,PG,ATL,BOS,158095,1063166,,11,4.48,1.36,1.32,0.72,0.56,0.37,0.11,5.8,5.84,7.16,0.48,2.68,1.76,0.76,2.08,0.96,0.78,3.84,1.48,8.97,8.97,9.25,3.08,0.00%,135,125,SAT,245561,12,4388493,4.79,14.91,0,0,0.24,6.48,6.48,6.48,6.48,6.48,6.48,6.48,
4878163,"Mouhamed Gueye",3900,PF/C,ATL,BOS,158095,1325101,,20,6.2,4.47,1.31,0.57,0.64,0.42,0.49,7.51,10.67,11.98,0.91,5.78,3.55,1.69,1.6,1.45,1.11,5.15,2.26,15.62,15.62,15.54,3.98,0.14%,135,125,SAT,180180,13,4878163,10.36,21.59,0.15,0.15,1.32,10.18,13.13,15.54,17.95,21.7,23.04,30.28,
8985462,"Asa Newell",3000,PF/C,ATL,BOS,158095,1524332,,9,3.37,1.57,0.56,0.38,0.33,0.19,0.11,3.93,4.94,5.5,0.3,2.13,1.8,0.82,1.1,0.76,0.6,2.9,1.2,6.66,6.66,6.8,2.27,0.30%,135,125,SAT,457543,17,8985462,1.51,13.46,0,0,0.26,0,0,6.8,10.88,19.04,21.76,38.09,
35181,"Jaylen Brown",10000,SF,BOS,ATL,158095,883436,,35.5,30.78,6.51,5.34,2.67,3.74,0.9,0.32,36.12,37.29,42.63,1.22,11.85,17.18,8.25,7.49,8.27,6.29,24.67,10.92,46.52,46.52,49.05,4.91,12.26%,125,135,SAT,28025,20,35181,38.93,59.95,13.49,13.49,14.87,38.74,44.52,49.05,53.33,59.87,62.63,74.71,
37858,"Derrick White",8600,PG/SG,BOS,ATL,158095,796009,,35.5,21.11,4.94,5.79,3.7,2.03,1.34,1.54,26.9,26.05,31.84,2.88,10.73,8.39,3.53,10.24,3.38,2.95,18.63,7.23,42.33,42.33,42.7,4.97,23.31%,125,135,SAT,38299,22,37858,32.97,53.2,13.81,13.81,15.43,32.65,38.43,42.7,46.72,53.25,56.01,68.82,
409191,"Anfernee Simons",5000,PG/SG,BOS,ATL,158095,1121307,,29.5,17.75,3.16,4.2,2.99,1.55,0.59,0.18,21.95,20.91,25.11,0.77,7.36,7.06,3.11,7.79,2.84,2.56,14.85,6.1,28.6,28.6,30.28,6.06,30.23%,125,135,SAT,75325,24,409191,22.09,39.28,24.3,24.3,35.4,22.04,26.61,30.28,33.7,39.28,41.81,51.95,
3005208,"Luka Garza",4200,C,BOS,ATL,158095,1061057,,21.5,7.64,5.77,1.55,0.7,0.57,0.58,0.63,9.19,13.41,14.96,1.21,7.32,3.35,1.97,1.78,2.05,1.58,5.13,2.67,19.95,19.95,19.69,4.69,1.59%,125,135,SAT,72919,27,3005208,13.92,26.16,1.11,1.11,5.45,13.81,16.88,19.69,21.99,26.34,27.87,36.31,
3005606,"Neemias Queta",5500,C,BOS,ATL,158095,1142902,,26,11.44,9.41,1.52,0,1.05,0.77,0.8,12.96,20.85,22.37,1.57,10.93,7.39,4.88,0,2.55,1.67,7.39,4.88,28.67,28.67,28.49,5.18,6.88%,125,135,SAT,86307,28,3005606,21.51,36.59,6.21,6.21,15.96,21.37,25.18,28.49,31.54,36.63,38.41,46.8,
3022247,"Sam Hauser",4100,SF/PF,BOS,ATL,158095,922378,,29,11.89,4.54,1.69,3.41,0.86,0.84,0.46,13.58,16.43,18.12,1.3,6.23,1.61,0.7,8.55,0.27,0.26,10.16,4.11,22.91,22.91,23.99,5.85,15.05%,125,135,SAT,72761,29,3022247,16.4,32.62,16.37,16.37,26.84,16.16,20.45,23.99,27.27,32.32,34.85,44.45,
4878181,"Jordan Walsh",3200,PF,BOS,ATL,158095,1401388,,21,5.19,5.24,0.99,0.84,0.48,0.68,0.36,6.18,10.43,11.42,1.04,6.23,2.03,1,2.27,0.89,0.67,4.3,1.84,15.6,15.6,15.49,4.84,1.24%,125,135,SAT,245001,31,4878181,10.28,21.41,1.1,1.1,5.27,10.29,13.17,15.49,17.81,21.43,23.24,30.72,
6412744,"Baylor Scheierman",3100,SG/SF,BOS,ATL,158095,1177129,,19,4.19,2.84,1.17,0.68,0.6,0.57,0.11,5.36,7.03,8.2,0.68,4.01,1.76,0.77,1.97,0.75,0.6,3.73,1.45,10.79,10.79,10.9,3.52,0.12%,125,135,SAT,90655,32,6412744,6.31,16.12,0.1,0.1,0.38,6.23,8.82,10.9,12.98,16.35,17.65,24.14,
8998149,"Hugo Gonzalez",3300,SG/SF,BOS,ATL,158095,1590553,,19,4.83,4.32,0.89,0.63,0.75,0.67,0.11,5.72,9.15,10.04,0.78,5.21,2.39,1.04,1.82,1.05,0.87,4.21,1.67,12.94,12.94,13.07,3.96,0.10%,125,135,SAT,622359,33,8998149,8.28,18.67,0.26,0.26,1.08,8.36,10.98,13.07,15.42,18.82,20.39,26.92,
8998150,"Max Shulga",3000,PG/SG,BOS,ATL,158095,1231970,,2,0.69,0.26,0.12,0.11,0.08,0.05,0.03,0.81,0.95,1.07,0.08,0.38,0.32,0.14,0.32,0.13,0.1,0.64,0.25,1.34,1.34,1.37,0.46,0.04%,125,135,SAT,149588,34,8998150,0.21,2.74,0,0,0,0,0,1.37,2.06,4.8,4.8,9.59,
3583585,"Ron Harper",3000,SF,BOS,ATL,158095,1133934,,2,0.55,0.2,0.29,0.11,0,0.11,0.13,0.84,0.75,1.04,0.24,0.49,0.22,0.05,0.77,0.12,0.11,0.99,0.16,1.95,1.95,1.77,0.59,0.27%,125,135,SAT,69896,37,3583585,0.65,3.61,0,0,0,0,0,1.77,2.36,4.13,5.31,8.85,
