PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,EVEN_STRENGTH,POWER_PLAY,GOALIE_STATUS,G,AST,SOG,BLK,W,SV,GA,SO,PPG,PPA,PTS,PPPTS,FPTS,FPTS/$,SDK,SFD,REFID,FLOOR,CEIL,POWN,SDPARTNERID,RGID,HITS,UD,TOI,TEAM_ID,CORE_TEAM,CORE_ID,HOME
31730,"Alexander Wennberg",3800,C,SJS,CBJ,8403900,741444,2,1,,0.1831,0.4676,1.3119,1.1337,0,0,0,0,0.0484,0.1288,0.6507,0.1772,7.92,2.08,6.88,10.09,1,0.79,16.73,0,,31730,0.574,5.79,20.7,184,1950,30199,1
17172,"Mark Stone",6300,W,VGK,WPG,8403840,556369,1,1,,0.3818,0.65,2.2325,0.6269,0,0,0,0,0.1056,0.1963,1.0318,0.3019,11.37,1.8,9.03,13.19,2,2.01,22.93,0,,17172,0.695,8.25,19.4,185,180961,31019,0
31746,"Radek Faksa",2500,C,DAL,CAR,8403720,659857,4,,,0.0717,0.1092,0.6954,0.7522,0,0,0,0,0,0,0.1809,0,3.48,1.39,4.46,6.32,3,0,9.19,0,,31746,1.131,2.88,11.4,181,1954,30523,0
1279401,"Rodrigo Abols",2500,C,PHI,ANA,8403710,920579,4,,,0.122,0.1821,1.1677,0.5236,0,0,0,0,0,0,0.3041,0,4.62,1.85,5.18,7.34,4,0,11.25,0,,1279401,1.118,3.71,10.6,158,2229,92052,1
1283987,"Michael Eyssimont",2600,W,BOS,SEA,8403820,920469,4,,,0.117,0.1225,1.5461,0.2909,0,0,0,0,0,0,0.2395,0,4.51,1.73,5.12,7.13,5,0,11.06,0,,1283987,1.078,3.57,9.7,160,2153,83273,0
4200188,"Nick Blankenburg",2900,D,NSH,EDM,8403760,1382727,3,2,,0.0685,0.2022,1.0826,0.9532,0,0,0,0,0.029,0.0482,0.2707,0.0772,4.86,1.68,4.95,7.08,6,0,11.2,0,,4200188,0.774,3.68,14.2,173,1959,184512,0
5274308,"Max Crozier",2600,D,TBL,COL,8403740,1172319,3,,,0.0382,0.1902,1.1734,1.2899,0,0,0,0,0,0,0.2284,0,5.29,2.03,4.88,6.87,7,0.23,11.54,0,,5274308,1.361,4.13,15.9,167,2218,262433,1
18484,"Adam Lowry",2700,C,WPG,VGK,8403840,607959,3,,,0.1529,0.206,1.2158,0.718,0,0,0,0,0,0,0.3589,0,5.41,2,5.41,7.7,8,0,12.33,0,,18484,1.905,4.63,14.6,169,53599,30843,1
34619,"Scott Wedgewood",8000,G,COL,TBL,8403740,554543,,,B,0,0,0,0,0.5349,23.8708,3.0608,0.0541,0,0,0,0,10.56,1.32,8.6,10.87,9,1.65,21.57,0,,34619,0,8.35,,176,2155,29973,0
14246,"Casey Cizikas",2500,C,NYI,NJD,8403700,521884,4,,,0.0983,0.1165,0.8134,0.7364,0,0,0,0,0,0,0.2148,0,3.89,1.56,4.98,7.03,10,0,10.26,0,,14246,1.888,3.55,11.4,156,2135,30928,1
