PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,INJURY,PAATT,CMP,PAYDS,PATD,INT,RUATT,RUYDS,RUTD,TAR,REC,REYDS,RETD,FPTS,FPTS/$,VALUE,OPTO,POWN,SLATE,PARTNERID,CORE_ID,REFID,RGID,PP,UD,TOTYD,TOTTD,PARUYD,PARUTD,RUREYD,RURETD,KPTS,FLOOR,CEIL,SMASH,OWNERSHIP
6228327,"Drake Maye",16500,QB,NEP,SEA,158680,,30.36,20.58,221.39,1.49,0.66,7.85,34.68,0.25,0,0,0,0,19.41,1.18,,0,0%,MAIN,1286803,167238,1,6228327,19.35,19.35,256.07,1.74,256.07,1.74,34.68,0.25,0,12.91,27.91,,
2861810,"Rhamondre Stevenson",13200,RB,NEP,SEA,158680,,0,0,0,0,0,13.56,48.59,0.52,4.38,3.29,24.2,0.17,14.79,1.12,,0,0%,MAIN,1174682,93719,2,2861810,14.72,13.07,72.79,0.69,48.59,0.52,72.79,0.69,0,7.87,24.43,,
8223312,"TreVeyon Henderson",5700,RB,NEP,SEA,158680,,0,0,0,0,0,4.82,16.76,0.19,1.39,1.08,7.41,0.05,4.9,0.86,,0,0%,MAIN,1287837,169972,3,8223312,4.87,4.33,24.17,0.24,16.76,0.19,24.17,0.24,0,1.54,13.48,,
1247803,"D'Ernest Johnson",600,RB,NEP,SEA,158680,,0,0,0,0,0,0.11,0.39,0,0.03,0.02,0.19,0,0.08,0.13,,0,0%,MAIN,839043,88158,4,1247803,0.08,0.07,0.58,0,0.39,0,0.58,0,0,0,0.16,,
21625,"Stefon Diggs",12900,WR,NEP,SEA,158680,,0,0,0,0,0,0,0,0,6.27,4.29,49.39,0.34,11.44,0.89,,0,0%,MAIN,694041,8606,5,21625,11.43,9.28,49.39,0.34,0,0,49.39,0.34,0,5.18,20.44,,
36971,"Mack Hollins",5400,WR,NEP,SEA,158680,,0,0,0,0,0,0,0,0,4.31,2.75,33.15,0.24,7.53,1.39,,0,0%,MAIN,702808,33548,6,36971,7.52,6.14,33.15,0.24,0,0,33.15,0.24,0,2.58,16.11,,
4688005,"Kayshon Boutte",8400,WR,NEP,SEA,158680,,0,0,0,0,0,0,0,0,4.43,2.84,34.26,0.24,7.71,0.92,,0,0%,MAIN,1213362,145436,7,4688005,7.69,6.27,34.26,0.24,0,0,34.26,0.24,0,2.71,17.15,,
4688003,"Demario Douglas",4800,WR,NEP,SEA,158680,,0,0,0,0,0,0.03,0.11,0,1.6,1.1,12.18,0.07,2.74,0.57,,0,0%,MAIN,1175693,142312,8,4688003,2.73,2.18,12.29,0.07,0.11,0,12.29,0.07,0,0,7.54,,
8223311,"Kyle Williams",4200,WR,NEP,SEA,158680,,0,0,0,0,0,0,0,0,0.66,0.37,5.16,0.04,1.12,0.27,,0,0%,MAIN,1227157,145222,9,8223311,1.13,0.94,5.16,0.04,0,0,5.16,0.04,0,0,2.24,,
35576,"Austin Hooper",3000,TE,NEP,SEA,158680,,0,0,0,0,0,0,0,0,1.55,1.09,10.94,0.07,2.59,0.86,,0,0%,MAIN,739424,26421,10,35576,2.59,2.04,10.94,0.07,0,0,10.94,0.07,0,0,6.87,,
35634,"Hunter Henry",10500,TE,NEP,SEA,158680,,0,0,0,0,0,0,0,0,5.61,3.82,41.43,0.26,9.56,0.91,,0,0%,MAIN,744425,26343,11,35634,9.52,7.61,41.43,0.26,0,0,41.43,0.26,0,4.41,17.49,,
6228548,"Jack Westover",300,TE,NEP,SEA,158680,,0,0,0,0,0,0,0,0,0.13,0.08,0.74,0.01,0.21,0.7,,0,0%,MAIN,1121863,136262,12,6228548,0.21,0.17,0.74,0.01,0,0,0.74,0.01,0,0,0.42,,
8228810,"Andres Borregales",7500,K,NEP,SEA,158680,,0,0,0,0,0,0,0,0,0,0,0,0,7.58,1.01,,0,0%,MAIN,1286810,167128,13,8228810,7.58,7.58,0,0,0,0,0,0,6.75,2.99,13.56,,
18441,"Seattle Seahawks",6600,DST,SEA,NEP,158680,,0,0,0,0,0,0,0,0,0,0,0,0,7.55,1.14,,0,0%,MAIN,361,8490,14,18441,7.55,7.55,0,0,0,0,0,0,0,0.83,16.82,,
328423,"Sam Darnold",16200,QB,SEA,NEP,158680,,29.94,19.05,229.97,1.67,0.51,2.35,5.59,0.05,0,0,0,0,16.56,1.02,,0,0%,MAIN,880026,76998,15,328423,16.54,16.54,235.56,1.72,235.56,1.72,5.59,0.05,0,10,25.09,,
3492251,"Kenneth Walker III",14700,RB,SEA,NEP,158680,,0,0,0,0,0,19.83,76.18,0.84,3.66,2.64,24.21,0.06,18.66,1.27,,0,0%,MAIN,1164402,33516,16,3492251,18.56,17.24,100.39,0.9,76.18,0.84,100.39,0.9,0,10.62,29.63,,
6228549,"George Holani",3600,RB,SEA,NEP,158680,,0,0,0,0,0,2.73,10.48,0.12,2.49,1.61,13.37,0.04,4.94,1.37,,0,0%,MAIN,1180625,139544,17,6228549,4.93,4.12,23.85,0.16,10.48,0.12,23.85,0.16,0,1.35,12.09,,
1849790,"Cam Akers",2100,RB,SEA,NEP,158680,,0,0,0,0,0,0.38,1.32,0.02,0.03,0.02,0.16,0,0.29,0.14,,0,0%,MAIN,976251,63693,18,1849790,0.28,0.27,1.48,0.02,1.32,0.02,1.48,0.02,0,0,0.58,,
37050,"Cooper Kupp",7800,WR,SEA,NEP,158680,,0,0,0,0,0,0,0,0,4.55,2.9,37.19,0.27,8.29,1.06,,0,0%,MAIN,698227,33786,19,37050,8.28,6.83,37.19,0.27,0,0,37.19,0.27,0,2.96,17.77,,
3492252,"Dareke Young",1500,WR,SEA,NEP,158680,,0,0,0,0,0,0,0,0,0.06,0.04,0.44,0,0.08,0.05,,0,0%,MAIN,1384869,230818,20,3492252,0.08,0.06,0.44,0,0,0,0.44,0,0,0,0.16,,
3503949,"Rashid Shaheed",6300,WR,SEA,NEP,158680,,0,0,0,0,0,0.97,5.04,0.02,3.09,1.84,24.45,0.19,6.04,0.96,,0,0%,MAIN,923412,62699,21,3503949,6.02,5.1,29.49,0.21,5.04,0.02,29.49,0.21,0,1.98,14.74,,
4688187,"Jaxon Smith-Njigba",17400,WR,SEA,NEP,158680,,0,0,0,0,0,0.27,1.24,0.01,11.07,7.16,94.51,0.66,22.11,1.27,,0,0%,MAIN,1214087,134969,22,4688187,22.07,18.49,95.75,0.67,1.24,0.01,95.75,0.67,0,12.16,33.98,,
4716451,"Jake Bobo",2400,WR,SEA,NEP,158680,,0,0,0,0,0,0,0,0,0.51,0.34,3.72,0.03,0.89,0.37,,0,0%,MAIN,1121050,56416,23,4716451,0.89,0.72,3.72,0.03,0,0,3.72,0.03,0,0,1.78,,
36986,"Eric Saubert",900,TE,SEA,NEP,158680,,0,0,0,0,0,0,0,0,0.56,0.36,3.33,0.05,0.99,1.1,,0,0%,MAIN,694931,33331,24,36986,0.99,0.81,3.33,0.05,0,0,3.33,0.05,0,0,1.98,,
6228551,"AJ Barner",7200,TE,SEA,NEP,158680,,0,0,0,0,0,1.72,4.28,0.02,3.76,2.59,26.4,0.35,7.88,1.09,,0,0%,MAIN,1229503,134944,25,6228551,7.84,6.54,30.68,0.37,4.28,0.02,30.68,0.37,0,2.62,18.4,,
8223482,"Elijah Arroyo",1800,TE,SEA,NEP,158680,,0,0,0,0,0,0,0,0,0.03,0.02,0.2,0,0.04,0.02,,0,0,MAIN,1286840,167118,26,8223482,0.04,0.03,0.2,0,0,0,0.2,0,0,0.02,0.06,,42
8281271,"Nick Kallerup",,TE,SEA,NEP,158680,,0,0,0,0,0,0,0,0,0.15,0.09,0.87,0.01,0.24,21,,0,0%,MAIN,1164736,133215,27,8281271,0.24,0.19,0.87,0.01,0,0,0.87,0.01,0,0,0.48,,
18774,"Jason Myers",8100,K,SEA,NEP,158680,,0,0,0,0,0,0,0,0,0,0,0,0,8.5,1.05,,0,0%,MAIN,518088,8713,28,18774,8.5,8.5,0,0,0,0,0,0,7.54,3.72,14.37,,
18432,"New England Patriots",6000,DST,NEP,SEA,158680,,0,0,0,0,0,0,0,0,0,0,0,0,5.68,0.95,,0,0%,MAIN,348,8481,29,18432,5.68,5.68,0,0,0,0,0,0,0,0.62,12.79,,
