PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,INJURY,MINUTES,PTS,REB,AST,3PM,TO,STL,BLK,P-A,P-R,P-R-A,B-S,R-A,2PA,2PM,3PA,FTA,FTM,FGA,FGM,UD,PP,FPTS,FPTS/$,POWN,TEAM_ID,OPP_TEAM_ID,SLATE,CORE_ID,REFID,RGID,FLOOR,CEIL,OPTO,PERFECT,SMASH,SIM15TH,SIM33RD,SIM50TH,SIM66TH,SIM85TH,SIM90TH,SIM99TH,OWNERSHIP
409154,"Michael Porter Jr.",8400,SF,BKN,PHO,158544,1061724,-,33,24.68,7.61,2.36,3.92,3.14,1.01,0.22,27.04,32.29,34.65,1.23,9.97,10.34,4.87,10.04,3.86,3.18,20.38,8.79,37.9,37.9,41.05,4.89,13.80%,126,153,TUE,75295,1,409154,31.38,51.1,19.32,19.32,13.34,31.28,36.65,41.05,44.96,51.31,53.76,65,
1115132,"Nic Claxton",6500,C,BKN,PHO,158544,1061682,-,28.5,11.54,7.57,3.24,0.04,1.59,0.83,1.43,14.78,19.11,22.35,2.26,10.81,8.04,4.77,0.22,3.22,1.87,8.26,4.81,30.67,30.67,29.9,4.6,3.51%,126,153,TUE,71024,3,1115132,22.98,37.82,5.54,5.54,4.47,22.79,26.71,29.9,32.84,37.99,39.95,48.04,
1115590,"Terance Mann",3600,SG/SF,BKN,PHO,158544,879504,-,19,6.02,2.68,2.71,0.74,1.12,0.54,0.25,8.73,8.7,11.41,0.79,5.39,3.03,1.47,1.98,1.07,0.86,5.01,2.21,14.55,14.55,14.83,4.12,0.35%,126,153,TUE,74628,4,1115590,9.37,21.02,0,0,2.26,9.27,12.45,14.83,17.21,21.19,22.77,30.45,
3005094,"Day'Ron Sharpe",4700,C,BKN,PHO,158544,1243725,,20,7.76,7.06,2.24,0.16,1.93,0.79,0.29,10,14.82,17.06,1.08,9.3,4.92,2.83,0.69,2.33,1.6,5.61,2.99,20.9,20.9,21.32,4.54,3.36%,126,153,TUE,148967,5,3005094,15.48,28.04,4.49,4.49,4.45,15.37,18.84,21.32,24.05,28.05,30,37.43,
3005097,"Cam Thomas",5000,SG,BKN,PHO,158544,1232020,,20,11.22,1.75,2.62,1.2,1.25,0.17,0.16,13.84,12.97,15.59,0.33,4.37,5.73,2.34,3.43,3.44,2.96,9.16,3.54,16.99,16.99,17.97,3.59,0.19%,126,153,TUE,149404,6,3005097,12.23,24.65,0.63,0.63,0.62,12.15,15.19,17.97,20.59,24.8,26.58,34.68,
3005396,"Ziaire Williams",3800,SG/SF,BKN,PHO,158544,1231313,,21,7.66,3.88,0.74,1.28,1.07,1.38,0.69,8.4,11.54,12.28,2.07,4.62,2.72,1.14,4.05,1.85,1.56,6.77,2.42,18.57,18.57,17.87,4.7,11.14%,126,153,TUE,149033,7,3005396,11.75,24.4,8.38,8.38,6.39,11.67,15.39,17.87,20.6,24.57,26.31,34.5,
3587834,"Tyrese Martin",3300,PG,BKN,PHO,158544,1134107,Q,5.5,1.94,0.81,0.28,0.39,0.28,0.18,0.02,2.22,2.75,3.03,0.2,1.09,0.74,0.3,1.12,0.23,0.18,1.86,0.69,3.65,3.65,3.83,1.16,0.04%,126,153,TUE,89873,9,3587834,1.41,7.49,0,0,0,1.28,2.55,3.83,5.36,7.66,8.68,13.53,
4878198,"Jalen Wilson",3400,SF/PF,BKN,PHO,158544,1174884,,6.5,2.25,0.78,0.35,0.37,0.22,0.17,0.16,2.6,3.03,3.38,0.33,1.13,0.85,0.34,1.1,0.58,0.46,1.95,0.71,4.48,4.48,4.49,1.32,0.04%,126,153,TUE,90541,13,4878198,1.73,7.95,0,0,0,1.8,3.14,4.49,5.61,7.86,8.76,13.47,
8985497,"Drake Powell",3500,SG,BKN,PHO,158544,1542179,,24,7.54,1.95,2.11,1.04,1.65,0.49,0.36,9.65,9.49,11.6,0.85,4.06,3.34,1.42,3.4,1.75,1.57,6.74,2.46,13.95,13.95,14.54,4.15,2.58%,126,153,TUE,503267,16,8985497,9.13,20.91,1.98,1.98,2.58,9.02,12.03,14.54,16.8,20.81,22.56,30.08,
8985498,"Egor Demin",4900,PG,BKN,PHO,158544,1523978,,25,8.69,2.64,3.09,1.68,1.8,0.59,0.36,11.78,11.33,14.42,0.95,5.73,3.47,1.41,4.24,0.97,0.82,7.71,3.09,17.54,17.54,18.47,3.77,1.24%,126,153,TUE,455367,17,8985498,12.27,25.66,1.15,1.15,1.5,12.14,15.69,18.47,21.25,25.81,27.58,35.67,
8985499,"Danny Wolf",4400,PF/C,BKN,PHO,158544,1415928,,18.5,6.41,4.74,1.22,0.95,0.73,0.81,0.41,7.63,11.15,12.37,1.22,5.96,3.19,1.24,2.71,1.29,1.08,5.9,2.19,16.86,16.86,16.73,3.8,0.54%,126,153,TUE,247158,18,8985499,11.26,22.95,0.69,0.69,0.92,11.24,14.23,16.73,19.23,22.97,24.97,32.71,
8998170,"Nolan Traore",3700,PG,BKN,PHO,158544,1590550,,19,6.06,1.2,2.61,0.95,1.19,0.33,0.23,8.67,7.26,9.87,0.56,3.81,3.12,1.08,2.94,1.29,1.04,6.06,2.03,11.91,11.91,12.48,3.37,0.11%,126,153,TUE,622357,20,8998170,7.45,18.69,0,0,0.49,7.43,10.09,12.48,14.87,18.85,20.18,27.62,
13301,"Jonas Valanciunas",6500,C,DEN,DET,158543,599780,,25,13.56,7.9,2.12,0.21,1.88,0.45,0.99,15.68,21.46,23.58,1.44,10.02,9,5.11,0.89,3.32,2.72,9.89,5.32,28.66,28.66,29.01,4.46,3.00%,145,132,TUE,12323,22,13301,22.04,37.02,1.67,1.67,3.58,21.88,25.81,29.01,31.96,36.88,38.84,47.45,
16879,"Tim Hardaway Jr.",5700,SF/PF,DEN,DET,158543,551771,,27,14.11,2.1,1.36,2.85,0.45,0.62,0.31,15.47,16.21,17.57,0.93,3.46,3.96,1.61,7.66,2.7,2.35,11.62,4.46,21.01,21.01,21.84,3.83,0.42%,145,132,TUE,12479,23,16879,14.8,30.07,0.78,0.78,2.35,14.9,18.76,21.84,25.27,30.32,32.37,41.88,
35211,"Jamal Murray",10000,PG,DEN,DET,158543,891352,,36,25.61,3.98,6.88,3.01,2.05,1.15,0.37,32.49,29.59,36.47,1.52,10.86,12.51,6.06,7.2,5.09,4.47,19.71,9.07,43.22,43.22,44.67,4.47,3.22%,145,132,TUE,28062,26,35211,34.98,55.68,2.03,2.03,6.93,35.08,40.63,44.67,48.96,56.03,58.55,71.17,
408913,"Bruce Brown",4900,PG/SG,DEN,DET,158543,941834,,21,6.84,3.07,2.26,0.48,0.89,0.71,0.35,9.1,9.91,12.17,1.06,5.33,4.59,2.06,1.44,1.6,1.29,6.03,2.54,16.2,16.2,15.98,3.26,0.20%,145,132,TUE,75331,27,408913,10.56,22.25,0.13,0.13,0.18,10.24,13.48,15.98,18.23,22.22,23.72,30.21,
2439457,"Zeke Nnaji",4500,C,DEN,DET,158543,1193676,,20,6.05,4.16,0.85,0.45,0.58,0.53,0.6,6.9,10.21,11.06,1.13,5.01,3.33,1.56,1.61,2.17,1.6,4.94,2.01,15.13,15.13,14.72,3.27,0.30%,145,132,TUE,92620,29,2439457,9.82,20.58,0.09,0.09,0.12,9.73,12.47,14.72,16.97,20.46,21.96,28.44,
3588036,"Peyton Watson",7500,SF/PF,DEN,DET,158543,1326502,,36,19.46,5.99,2.52,1.89,2.04,1.3,1.17,21.98,25.45,27.97,2.47,8.51,10.08,4.89,5.09,5.65,4.01,15.17,6.78,35.8,35.8,35.7,4.76,10.39%,145,132,TUE,180124,30,3588036,26.94,44.82,8.43,8.43,9.34,27.02,31.98,35.7,39.42,45.12,47.35,57.52,
4878294,"Jalen Pickett",5800,PG/SG,DEN,DET,158543,1136567,,33,10.16,4.41,4.81,2.05,1.52,0.75,0.27,14.97,14.57,19.38,1.02,9.22,4.18,1.78,5.15,0.57,0.47,9.33,3.83,24.21,24.21,25.23,4.35,4.47%,145,132,TUE,87084,32,4878294,18.01,33.49,5.85,5.85,5.65,17.91,21.95,25.23,28.26,33.56,35.83,45.67,
4878295,"Julian Strawther",4000,SG/SF,DEN,DET,158543,1241584,,9,3.05,1.1,0.65,0.35,0.28,0.44,0.01,3.7,4.15,4.8,0.45,1.75,1.72,0.7,1.16,0.77,0.61,2.88,1.05,6.42,6.42,6.34,1.59,0.11%,145,132,TUE,149531,33,4878295,2.91,10.64,0,0,0,2.91,4.76,6.34,7.93,10.57,11.62,17.44,
4878296,"Hunter Tyson",3400,SF,DEN,DET,158543,1132015,,1,0.34,0.2,0.1,0.06,0.02,0.02,0,0.44,0.54,0.64,0.02,0.3,0.14,0.05,0.23,0.09,0.07,0.37,0.11,0.77,0.77,0.8,0.24,0.04%,145,132,TUE,89546,34,4878296,0.18,1.58,0,0,0,0.34,0.57,0.8,1.03,1.37,1.46,1.52,
6412857,"DaRon Holmes",3500,C,DEN,DET,158543,1334228,,1,0.35,0.17,0.07,0.09,0.02,0,0.03,0.42,0.52,0.59,0.03,0.24,0.05,0.02,0.22,0.06,0.05,0.27,0.11,0.73,0.73,0.76,0.22,0.04%,145,132,TUE,179465,35,6412857,0.2,1.52,0,0,0,0.33,0.54,0.76,0.98,1.3,1.38,1.45,
6863241,"Spencer Jones",5500,SF/PF,DEN,DET,158543,1176586,,31,6.14,4.27,1.91,0.92,0.68,1.2,0.42,8.05,10.41,12.32,1.62,6.18,2.79,1.22,2.67,1.25,0.92,5.46,2.14,18.31,18.31,17.71,3.22,0.06%,145,132,TUE,89746,36,6863241,12,24.11,0.09,0.09,0.13,11.72,14.97,17.71,19.95,23.95,25.69,32.93,
13332,"Tobias Harris",5400,PF,DET,DEN,158543,552523,,28,13.08,4.38,2.39,1.24,1.21,1,0.24,15.47,17.46,19.85,1.24,6.77,7.54,3.54,3.57,2.67,2.3,11.11,4.78,24.43,24.43,24.65,4.56,4.52%,132,145,TUE,12337,42,13332,17.78,32.65,5.04,5.04,7.22,17.72,21.57,24.65,27.73,32.87,34.92,43.65,
555145,"Duncan Robinson",4500,SG,DET,DEN,158543,854591,,28,11.63,2.56,1.62,2.82,0.59,0.58,0.4,13.25,14.19,15.81,0.98,4.18,2.42,1.09,7.21,1.22,0.99,9.63,3.91,19.48,19.48,20.34,4.52,5.36%,132,145,TUE,74104,44,555145,13.35,27.97,5.7,5.7,7.24,13.48,17.29,20.34,23.39,28.22,30,39.15,
1193057,"Javonte Green",3400,SF/PF,DET,DEN,158543,624174,,16.5,5.28,2.1,0.27,0.74,0.45,0.76,0.48,5.55,7.38,7.65,1.24,2.37,2.15,0.99,2.14,1.4,1.07,4.29,1.73,11.48,11.48,10.94,3.22,0.18%,132,145,TUE,92980,45,1193057,6.32,16.39,0.43,0.43,0.19,6.11,8.9,10.94,12.98,16.28,17.81,24.42,
2439153,"Paul Reed",3300,C,DET,DEN,158543,1076238,,1,0.42,0.3,0.08,0.02,0.08,0.05,0.04,0.5,0.72,0.8,0.09,0.38,0.3,0.16,0.06,0.09,0.06,0.36,0.18,1.09,1.09,1.07,0.32,0.04%,132,145,TUE,73899,46,2439153,0.4,1.65,0,0,0,0.46,0.76,1.07,1.38,1.83,1.95,2.04,
2439495,"Isaiah Stewart",5000,PF/C,DET,DEN,158543,1177050,,23,8,5.04,1.46,0.63,1.03,0.4,1.45,9.46,13.04,14.5,1.85,6.5,4.31,2.32,1.83,1.98,1.5,6.14,2.95,20.76,20.76,20.01,4,1.27%,132,145,TUE,90783,47,2439495,14.14,26.57,1.26,1.26,1.5,14.01,17.26,20.01,22.76,26.76,28.51,36.02,
3005207,"Cade Cunningham",10200,PG,DET,DEN,158543,1232182,,35,23.18,4.61,9.18,1.86,3.01,1.26,0.74,32.36,27.79,36.97,2,13.79,13.62,6.16,5.45,6.31,5.28,19.07,8.02,45.47,45.47,46.83,4.59,4.87%,132,145,TUE,122680,48,3005207,36.78,57.48,2.71,2.71,8.55,36.62,42.6,46.83,51.15,57.54,60.31,72.99,
3587772,"Jalen Duren",7700,C,DET,DEN,158543,1344765,,28.5,18.56,10.29,1.64,0,1.76,1.24,0.63,20.2,28.85,30.49,1.87,11.93,11.07,7.05,0,6.09,4.44,11.07,7.05,37.22,37.22,37.59,4.88,8.95%,132,145,TUE,179734,49,3587772,29.55,46.27,6.56,6.56,9.59,29.37,34.1,37.59,40.83,46.3,48.54,57.26,
3587774,"Jaden Ivey",4000,PG/SG,DET,DEN,158543,1231418,,17,7.74,2.31,1.4,0.95,1.07,0.32,0.45,9.14,10.05,11.45,0.77,3.71,3.76,1.69,2.55,2.02,1.51,6.31,2.64,13.85,13.85,14.21,3.55,0.73%,132,145,TUE,149339,50,3587774,8.86,20.37,0.57,0.57,0.65,8.63,11.67,14.21,16.49,20.3,22.08,29.69,
4874246,"Ausar Thompson",5600,SF,DET,DEN,158543,1429338,,25,9.8,6.52,2.2,0.22,1.06,1.37,0.66,12,16.32,18.52,2.03,8.72,7.03,3.59,0.95,3.37,1.97,7.98,3.81,25.95,25.95,24.98,4.46,4.45%,132,145,TUE,266068,51,4874246,18.52,32.05,3.83,3.83,4.43,18.49,21.98,24.98,27.73,32.22,33.97,42.47,
4878314,"Marcus Sasser",3100,PG/SG,DET,DEN,158543,1174920,,1,0.47,0.09,0.18,0.08,0.07,0.05,0.03,0.65,0.56,0.74,0.08,0.27,0.21,0.09,0.21,0.07,0.06,0.42,0.17,1.02,1.02,1.02,0.33,0.04%,132,145,TUE,90129,52,4878314,0.33,2.04,0,0,0,0.44,0.73,1.02,1.31,1.75,1.86,1.94,
6412876,"Ronald Holland II",3800,SF/PF,DET,DEN,158543,1501942,,20,7.38,4.91,1.28,0.58,1.17,1.13,0.4,8.66,12.29,13.57,1.53,6.19,4.24,1.88,2.4,2.42,1.88,6.64,2.46,18.61,18.61,18.21,4.79,10.77%,132,145,TUE,368369,54,6412876,12.54,24.38,7.65,7.65,5.83,12.56,15.82,18.21,20.6,24.61,26.12,33.66,
6447997,"Daniss Jenkins",4200,PG,DET,DEN,158543,1182387,,17,6.64,1.53,3.37,0.9,1.2,0.89,0.56,10.01,8.17,11.54,1.45,4.9,3.24,1.39,2.31,1.51,1.15,5.55,2.29,16.68,16.68,16.36,3.9,0.68%,132,145,TUE,91330,55,6447997,10.71,23.02,0.95,0.95,1.64,10.48,13.8,16.36,18.66,22.75,24.54,32.21,
1037,"James Harden",9900,PG,LAC,UTA,158545,395388,,35,28.17,4.44,8.72,3.67,3.42,1.64,0.25,36.89,32.61,41.33,1.89,13.16,9.51,3.81,10.58,10.78,9.54,20.09,7.48,48.83,48.83,51.29,5.18,0.00%,151,149,TUE,12228,62,1037,40.94,62.99,0,0,0,40.93,46.74,51.29,55.84,63.17,65.69,79.59,
1315,"Nicolas Batum",3500,PF,LAC,UTA,158545,456451,,15.5,3.29,1.71,0.89,0.93,0.34,0.67,0.38,4.18,5,5.89,1.05,2.6,0.43,0.18,2.32,0.19,0.15,2.75,1.11,9.49,9.49,9.16,2.62,0.00%,151,149,TUE,12208,64,1315,4.7,14.55,0,0,0,4.71,7.07,9.16,11.25,14.66,16.23,22.77,
1498,"Brook Lopez",3700,C,LAC,UTA,158545,330047,,16,5.88,2.77,1.08,1.36,0.43,0.47,0.78,6.96,8.65,9.73,1.25,3.85,1.28,0.54,3.8,0.86,0.72,5.08,1.9,14.14,14.14,13.93,3.76,0.00%,151,149,TUE,12193,65,1498,8.37,20.3,0,0,0,8.25,11.61,13.93,16.51,20.38,21.93,29.67,
13310,"Kawhi Leonard",9400,SF,LAC,UTA,158545,512591,Q,26,24.07,5.27,2.75,2.32,2.33,1.59,0.45,26.82,29.34,32.09,2.04,8.02,12.42,6.31,5.75,5.01,4.49,18.17,8.63,38.31,38.31,38.91,4.14,0.00%,151,149,TUE,12333,66,13310,30.02,48.43,0,0,0,30.01,35.1,38.91,42.72,48.57,51.12,61.55,
35215,"Kris Dunn",4800,PG/SG,LAC,UTA,158545,698968,Q,29,7.9,2.73,4.24,1.28,1,1.68,0.43,12.14,10.63,14.87,2.11,6.97,3.96,1.77,3.6,0.68,0.51,7.56,3.05,22.87,22.87,22.04,4.59,0.00%,151,149,TUE,28005,68,35215,15.62,29.77,0,0,0,15.45,19.25,22.04,24.83,29.64,31.67,40.28,
35226,"Ivica Zubac",7200,C,LAC,UTA,158545,920093,,30,17.42,10.7,2.03,0,1.88,0.47,0.8,19.45,28.12,30.15,1.27,12.73,11.96,7.45,0,3.55,2.52,11.96,7.45,35.24,35.24,36.25,5.03,0.00%,151,149,TUE,27986,69,35226,28.39,44.49,0,0,0,28.39,32.7,36.25,39.55,44.87,46.9,56.02,
37823,"John Collins",5800,PF/C,LAC,UTA,158545,880468,,28,12.82,5.79,0.88,1.1,1.03,0.92,1.24,13.7,18.61,19.49,2.16,6.67,6.26,3.68,2.74,2.61,2.15,9,4.78,26.54,26.54,25.8,4.45,0.00%,151,149,TUE,38281,71,37823,19,33.83,0,0,0,18.9,22.73,25.8,29.12,34.23,36.27,44.7,
4878391,"Jordan Miller",5400,SG/SF,LAC,UTA,158545,1134092,,24,9.79,3.14,2.51,0.76,0.83,1.11,0.28,12.3,12.93,15.44,1.39,5.65,5.14,2.58,2.36,2.86,2.35,7.5,3.34,20.66,20.66,20.23,3.75,0.00%,151,149,TUE,89573,74,4878391,14.18,27.22,0,0,0,14.08,17.67,20.23,23.3,27.4,29.19,36.36,
