PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,INJURY,MINUTES,PTS,REB,AST,3PM,TO,STL,BLK,P-A,P-R,P-R-A,B-S,R-A,2PA,2PM,3PA,FTA,FTM,FGA,FGM,UD,PP,FPTS,FPTS/$,POWN,TEAM_ID,OPP_TEAM_ID,SLATE,CORE_ID,REFID,RGID,FLOOR,CEIL,OPTO,PERFECT,SMASH,SIM15TH,SIM33RD,SIM50TH,SIM66TH,SIM85TH,SIM90TH,SIM99TH,OWNERSHIP
17121,"CJ McCollum",6200,PG/SG,ATL,IND,158499,522878,-,27.5,17.27,3.42,3.17,2.46,1.39,0.53,0.57,20.44,20.69,23.86,1.1,6.59,8.7,3.94,6.3,2.61,1.99,15,6.4,28.04,28.04,29.04,4.68,0%,135,133,MON,12451,1,17121,21.27,38.2,0,0,0,21.14,25.73,29.04,32.61,38.21,40.5,49.93,
37814,"Luke Kennard",4000,PG/SG,ATL,IND,158499,887661,-,20.5,7.54,2,1.53,1.61,0.59,0.75,0.06,9.07,9.54,11.07,0.81,3.53,1.9,1,3.58,0.8,0.72,5.48,2.61,14.08,14.08,14.47,3.62,0%,135,133,MON,38279,3,37814,8.72,21.16,0,0,0,8.68,12.1,14.47,17.1,21.31,23.15,31.04,
1115445,"Nickeil Alexander-Walker",7000,SG,ATL,IND,158499,1067668,-,33,18.45,4.18,4.35,2.37,1.9,1.08,0.44,22.8,22.63,26.98,1.52,8.53,9.65,4.21,6.15,3.44,2.91,15.8,6.58,32.65,32.65,33.5,4.79,0%,135,133,MON,69666,4,1115445,25.04,42.56,0,0,0,24.68,29.72,33.5,37.03,42.32,44.83,55.41,
2439277,"Onyeka Okongwu",7500,C,ATL,IND,158499,1185367,,33,17.54,8.09,3.28,1.47,1.79,1.65,0.59,20.82,25.63,28.91,2.24,11.37,9.53,4.96,4.06,4.18,3.21,13.59,6.43,37.1,37.1,37.24,4.97,0%,135,133,MON,91845,5,2439277,28.8,46.74,0,0,0,28.57,33.41,37.24,40.9,46.93,49.23,58.92,
2439347,"Vit Krejci",3700,SG/SF,ATL,IND,158499,1257428,,14.5,5.7,1.33,0.79,1.4,0.34,0.56,0.26,6.49,7.03,7.82,0.82,2.12,1.22,0.52,3.28,0.6,0.44,4.5,1.92,10.6,10.6,10.72,2.9,0%,135,133,MON,161284,6,2439347,5.63,16.63,0,0,0,5.62,8.42,10.72,12.76,16.59,18.12,25.52,
3005263,"Jalen Johnson",10300,PF,ATL,IND,158499,1230356,,36.5,24.88,10,5.96,1.39,3.25,1.19,0.53,30.84,34.88,40.84,1.72,15.96,16.26,8.07,4.06,6,4.57,20.32,9.46,47.73,47.73,49.7,4.83,0%,135,133,MON,165214,7,3005263,39.8,60.35,0,0,0,39.56,45.39,49.7,54.01,60.35,62.89,74.04,
3005340,"Corey Kispert",3800,SF/PF,ATL,IND,158499,1077554,,20,9.97,2.39,1.13,1.85,0.9,0.82,0.08,11.1,12.36,13.49,0.9,3.52,3.38,1.55,4.92,1.67,1.3,8.3,3.4,16.33,16.33,16.93,4.46,0.23%,135,133,MON,72585,8,3005340,10.75,23.99,0,0,0,10.68,14.33,16.93,19.8,24.22,26.07,34.38,
3587713,"Christian Koloko",3100,C,ATL,IND,158499,1193674,,10,2.61,2.55,0.49,0.03,0.24,0.27,0.57,3.1,5.16,5.65,0.84,3.04,2.28,1.14,0.13,0.45,0.24,2.41,1.17,8.69,8.69,8.11,2.62,0%,135,133,MON,92616,9,3587713,4.57,12.35,0,0,0,4.71,6.8,8.11,9.94,12.56,13.6,18.84,
3587993,"Dyson Daniels",6800,PG,ATL,IND,158499,1357745,,33,11.81,7.2,6.16,0.5,1.78,1.88,0.46,17.97,19.01,25.17,2.34,13.36,9.06,4.58,1.9,1.9,1.15,10.96,5.08,34.93,34.93,34.35,5.05,0%,135,133,MON,195261,11,3587993,26.5,43.47,0,0,0,26.46,30.79,34.35,37.91,43.76,46.05,55.98,
4388493,"Keaton Wallace",3000,PG,ATL,IND,158499,1063166,,1,0.49,0.12,0.12,0.09,0.07,0.03,0.01,0.61,0.61,0.73,0.04,0.24,0.21,0.09,0.24,0.04,0.03,0.45,0.18,0.86,0.86,0.91,0.3,0%,135,133,MON,245561,12,4388493,0.3,1.82,0,0,0,0.39,0.65,0.91,1.17,1.56,1.66,1.73,
4878163,"Mouhamed Gueye",3400,PF/C,ATL,IND,158499,1325101,,10,2.34,2.4,0.61,0.29,0.24,0.51,0.3,2.95,4.74,5.35,0.81,3.01,1.36,0.53,1.06,0.64,0.42,2.42,0.82,8.33,8.33,7.9,2.32,0%,135,133,MON,180180,13,4878163,4.21,12.36,0,0,0,4.21,6.32,7.9,9.48,12.38,13.43,18.43,
8985462,"Asa Newell",,,ATL,IND,158499,1524332,,1,0.46,0.15,0.04,0.07,0.04,0.03,0.04,0.5,0.61,0.65,0.07,0.19,0.19,0.1,0.16,0.06,0.04,0.35,0.17,0.87,0.87,0.86,32,0%,135,133,MON,457543,17,8985462,0.16,1.7,0,0,0,0.37,0.61,0.86,1.11,1.47,1.57,1.64,
35181,"Jaylen Brown",9700,SF,BOS,POR,158502,883436,,34,29.08,7.09,4.07,2.5,3.69,1.19,0.45,33.15,36.17,40.24,1.64,11.16,16.42,7.73,7.12,8.06,6.11,23.54,10.23,44.92,44.92,46.96,4.84,0%,125,147,MON,28025,20,35181,37.12,57.05,0,0,0,36.92,42.69,46.96,50.73,57.26,60.02,72.07,
37858,"Derrick White",7700,PG/SG,BOS,POR,158502,796009,,34,16.61,5.1,5.64,2.92,2.18,1.37,1.62,22.25,21.71,27.35,2.99,10.74,6.7,2.73,8.17,2.73,2.39,14.87,5.65,37.98,37.98,37.92,4.92,0%,125,147,MON,38299,22,37858,28.88,48.05,0,0,0,28.94,33.93,37.92,41.91,48.15,50.64,61.62,
