PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,INJURY,PAATT,CMP,PAYDS,PATD,INT,RUATT,RUYDS,RUTD,TAR,REC,REYDS,RETD,FPTS,FPTS/$,VALUE,OPTO,POWN,SLATE,PARTNERID,CORE_ID,REFID,RGID,PP,UD,TOTYD,TOTTD,PARUYD,PARUTD,RUREYD,RURETD,KPTS,FLOOR,CEIL,SMASH,OWNERSHIP
328331,"Josh Allen",7000,QB,BUF,JAC,157731,,30.4,20.18,227.37,1.78,0.64,8.51,38.51,0.54,0,0,0,0,23.15,3.31,68.72,32.24,31.87%,MAIN,868199,58465,1,328331,23.07,23.07,265.88,2.32,265.88,2.32,38.51,0.54,0,14.91,32.92,16.16,
982111,"Ty Johnson",4400,RB,BUF,JAC,157731,Q,0,0,0,0,0,2.92,12.21,0.08,2.15,1.4,15.03,0.11,5.25,1.19,8.9,2.03,2.47%,MAIN,877784,68741,2,982111,5.23,4.53,27.24,0.19,12.21,0.08,27.24,0.19,0,1.3,13.17,0.38,
3491576,"James Cook",7400,RB,BUF,JAC,157731,,0,0,0,0,0,17.51,82.55,0.46,3.79,2.75,23.71,0.19,18.22,2.46,43.54,37.69,34.89%,MAIN,1131012,58170,3,3491576,18.13,16.75,106.26,0.65,82.55,0.46,106.26,0.65,0,10.24,28.31,11.18,
6227753,"Ray Davis",4200,RB,BUF,JAC,157731,,0,0,0,0,0,0.94,3.71,0.02,0.32,0.25,2.4,0.02,1.1,0.26,0.5,0.07,0.32%,MAIN,1165229,93411,4,6227753,1.1,0.97,6.11,0.04,3.71,0.02,6.11,0.04,0,0,3.03,0.02,
3491575,"Khalil Shakir",4800,WR,BUF,JAC,157731,,0,0,0,0,0,0.08,0.44,0,4.96,3.59,40.8,0.35,9.96,2.08,35.76,25.67,25.16%,MAIN,1130603,55222,5,3491575,9.94,8.14,41.24,0.35,0.44,0,41.24,0.35,0,4.06,18.88,8.76,
6227754,"Keon Coleman",3200,WR,BUF,JAC,157731,,0,0,0,0,0,0,0,0,1.32,0.77,10.04,0.09,2.31,0.72,5.3,1.14,1.21%,MAIN,1322431,170256,6,6227754,2.31,1.92,10.04,0.09,0,0,10.04,0.09,0,0,4.62,0.1,
4744237,"Tyrell Shavers",3100,WR,BUF,JAC,157731,,0,0,0,0,0,0,0,0,2.06,1.33,20.7,0.14,4.26,1.37,17.48,6.35,4.44%,MAIN,973949,63556,7,4744237,4.26,3.59,20.7,0.14,0,0,20.7,0.14,0,0,11.72,1.4,
1844330,"Gabriel Davis",3300,WR,BUF,JAC,157731,,0,0,0,0,0,0,0,0,1.32,0.73,10.66,0.09,2.33,0.71,4.12,0.96,1.12%,MAIN,976761,43135,8,1844330,2.33,1.96,10.66,0.09,0,0,10.66,0.09,0,0,4.66,0.02,
18281,"Brandin Cooks",3500,WR,BUF,JAC,157731,,0,0,0,0,0,0,0,0,4.44,2.8,31.76,0.31,7.85,2.24,28.5,14.54,16.42%,MAIN,607864,2255,9,18281,7.83,6.43,31.76,0.31,0,0,31.76,0.31,0,2.88,16.81,3.32,
982202,"Dawson Knox",3300,TE,BUF,JAC,157731,,0,0,0,0,0,0,0,0,3.66,2.43,26.13,0.17,6.04,1.83,17.02,5.66,4.55%,MAIN,884083,61345,10,982202,6.02,4.8,26.13,0.17,0,0,26.13,0.17,0,2.05,13.55,2.52,
4687560,"Dalton Kincaid",3800,TE,BUF,JAC,157731,,0,0,0,0,0,0,0,0,5.6,3.85,40.35,0.26,9.49,2.5,37.54,21.57,20.17%,MAIN,1135513,170729,11,4687560,9.46,7.53,40.35,0.26,0,0,40.35,0.26,0,4.35,17.58,13.16,
8228372,"Jackson Hawes",2500,TE,BUF,JAC,157731,,0,0,0,0,0,0,0,0,0.79,0.56,5.85,0.04,1.38,0.55,3.52,0.72,0.44%,MAIN,1182649,146678,12,8228372,1.37,1.09,5.85,0.04,0,0,5.85,0.04,0,0,2.76,0.08,
11559,"Matt Prater",,K,BUF,JAC,157731,,0,0,0,0,0,0,0,0,0,0,0,0,9.19,21,,0,0.00%,MAIN,218237,6014,13,11559,9.19,9.19,0,0,0,0,0,0,8.01,4.37,15.54,,
18428,"Jacksonville Jaguars",2700,DST,JAC,BUF,157731,,0,0,0,0,0,0,0,0,0,0,0,0,5.39,2,31.08,12.73,11.61%,MAIN,365,8477,14,18428,5.39,5.39,0,0,0,0,0,0,0,0.12,11.71,4.16,
4687580,"Bryce Young",5000,QB,CAR,LAR,157729,,31.17,19.06,191.91,1.2,0.67,5.12,15.16,0.09,0,0,0,0,13.91,2.78,,0,0.00%,SAT,1213257,116811,15,4687580,13.86,13.86,207.07,1.29,207.07,1.29,15.16,0.09,0,8.36,21.41,,
1844583,"Rico Dowdle",5500,RB,CAR,LAR,157729,,0,0,0,0,0,12.27,46.87,0.29,3.36,2.37,16.38,0.08,10.94,1.99,,0,0.00%,SAT,933480,53384,16,1844583,10.89,9.7,63.25,0.37,46.87,0.29,63.25,0.37,0,5.82,18.83,,
2862163,"Chuba Hubbard",4500,RB,CAR,LAR,157729,,0,0,0,0,0,7.63,26.88,0.18,2.77,1.98,12.91,0.07,7.44,1.65,,0,0.00%,SAT,1062047,46456,17,2862163,7.41,6.42,39.79,0.25,26.88,0.18,39.79,0.25,0,3.38,14.76,,
8228396,"Trevor Etienne",4000,RB,CAR,LAR,157729,,0,0,0,0,0,0.19,0.76,0,0.03,0.02,0.14,0,0.11,0.03,,0,0.00%,SAT,1394803,238273,18,8228396,0.11,0.1,0.9,0,0.76,0,0.9,0,0,0,0.22,,
4716517,"Brycen Tremayne",3000,WR,CAR,LAR,157729,,0,0,0,0,0,0,0,0,0.45,0.3,2.97,0.02,0.72,0.24,,0,0.00%,SAT,1123525,132163,19,4716517,0.71,0.56,2.97,0.02,0,0,2.97,0.02,0,0,1.44,,
6227778,"Jalen Coker",4500,WR,CAR,LAR,157729,,0,0,0,0,0,0,0,0,5.31,3.5,35.64,0.24,8.56,1.9,,0,0.00%,SAT,1218753,134299,20,6227778,8.53,6.78,35.64,0.24,0,0,35.64,0.24,0,3.6,16.52,,
6227782,"Xavier Legette",3300,WR,CAR,LAR,157729,,0,0,0,0,0,0.05,0.15,0,3.37,1.94,20.07,0.15,4.85,1.47,,0,0.00%,SAT,1180321,138501,21,6227782,4.84,3.87,20.22,0.15,0.15,0,20.22,0.15,0,0.8,11.37,,
8216948,"Tetairoa McMillan",6000,WR,CAR,LAR,157729,,0,0,0,0,0,0,0,0,7.79,4.39,54.18,0.35,12.16,2.03,,0,0.00%,SAT,1380576,239536,22,8216948,12.14,9.94,54.18,0.35,0,0,54.18,0.35,0,5.81,22.44,,
8228394,"Jimmy Horn",3000,WR,CAR,LAR,157729,,0,0,0,0,0,0.41,2.04,0.01,1.44,0.94,9.02,0.06,2.46,0.82,,0,0.00%,SAT,1322393,168229,23,8228394,2.45,1.98,11.06,0.07,2.04,0.01,11.06,0.07,0,0,6.77,,
2862165,"Tommy Tremble",2800,TE,CAR,LAR,157729,,0,0,0,0,0,0,0,0,4.27,2.74,23.66,0.15,6,2.14,,0,0.00%,SAT,1130555,138593,24,2862165,5.97,4.6,23.66,0.15,0,0,23.66,0.15,0,1.98,13.19,,
3491484,"James Mitchell",2500,TE,CAR,LAR,157729,,0,0,0,0,0,0,0,0,0.22,0.16,1.47,0.01,0.37,0.15,,0,0.00%,SAT,1123712,65553,25,3491484,0.36,0.28,1.47,0.01,0,0,1.47,0.01,0,0,0.74,,
8228395,"Mitchell Evans",2500,TE,CAR,LAR,157729,,0,0,0,0,0,0,0,0,2.16,1.52,12.96,0.08,3.28,1.31,,0,0.00%,SAT,1289471,169321,26,8228395,3.27,2.51,12.96,0.08,0,0,12.96,0.08,0,0,8.89,,
8250519,"Ryan Fitzgerald",,K,CAR,LAR,157729,,0,0,0,0,0,0,0,0,0,0,0,0,6.91,21,,0,0.00%,SAT,1176373,171446,27,8250519,6.91,6.91,0,0,0,0,0,0,6.16,2.38,12.78,,
18442,"Los Angeles Rams",3500,DST,LAR,CAR,157729,,0,0,0,0,0,0,0,0,0,0,0,0,7.86,2.25,,0,0.00%,SAT,343,8491,28,18442,7.86,7.86,0,0,0,0,0,0,0,2.82,14.81,,
6227816,"Caleb Williams",5600,QB,CHI,GBP,157730,,31.43,18.96,209.61,1.49,0.35,4.47,15.91,0.16,0,0,0,0,16.72,2.99,,0,0.00%,SAT,1286445,171060,29,6227816,16.67,16.67,225.52,1.65,225.52,1.65,15.91,0.16,0,10.43,25.08,,
982875,"Travis Homer",4000,RB,CHI,GBP,157730,,0,0,0,0,0,0.12,0.7,0,0.03,0.02,0.2,0,0.11,0.03,,0,0.00%,SAT,922484,52386,30,982875,0.11,0.1,0.9,0,0.7,0,0.9,0,0,0,0.22,,
1844244,"D'Andre Swift",5700,RB,CHI,GBP,157730,,0,0,0,0,0,13.99,62.77,0.47,2.49,1.75,12.86,0.07,12.81,2.25,,0,0.00%,SAT,1069808,58120,31,1844244,12.75,11.87,75.63,0.54,62.77,0.47,75.63,0.54,0,6.8,23.57,,
8228422,"Kyle Monangai",5200,RB,CHI,GBP,157730,,0,0,0,0,0,9.35,43.79,0.31,1.91,1.18,9.64,0.06,8.75,1.68,,0,0.00%,SAT,1250886,136192,32,8228422,8.69,8.1,53.43,0.37,43.79,0.31,53.43,0.37,0,4.29,16.48,,
328733,"D.J. Moore",5300,WR,CHI,GBP,157730,,0,0,0,0,0,0.4,2.19,0.01,4,2.28,26,0.19,6.32,1.19,,0,0.00%,SAT,877790,75269,33,328733,6.31,5.17,28.19,0.2,2.19,0.01,28.19,0.2,0,2.07,14.04,,
982543,"Olamide Zaccheaus",3400,WR,CHI,GBP,157730,,0,0,0,0,0,0.2,1.06,0.01,0.93,0.56,5.94,0.05,1.62,0.48,,0,0.00%,SAT,883976,53868,34,982543,1.61,1.33,7,0.06,1.06,0.01,7,0.06,0,0,3.24,,
1844099,"Devin Duvernay",,WR,CHI,GBP,157730,,0,0,0,0,0,0,0,0,0.07,0.05,0.41,0,0.09,21,,0,0.00%,SAT,920756,51057,35,1844099,0.1,0.07,0.41,0,0,0,0.41,0,0,0,0.18,,
6227815,"Rome Odunze",5800,WR,CHI,GBP,157730,,0,0,0,0,0,0,0,0,5.09,2.73,34.68,0.27,7.87,1.36,,0,0.00%,SAT,1213727,136241,36,6227815,7.86,6.49,34.68,0.27,0,0,34.68,0.27,0,2.62,16.34,,
8222949,"Luther Burden",4600,WR,CHI,GBP,157730,,0,0,0,0,0,0,0,0,5.82,4.01,45.44,0.31,10.69,2.32,,0,0.00%,SAT,1377732,235652,37,8222949,10.68,8.67,45.44,0.31,0,0,45.44,0.31,0,4.81,19.81,,
8268095,"Jahdae Walker",3100,WR,CHI,GBP,157730,,0,0,0,0,0,0,0,0,0.59,0.35,3.67,0.03,0.89,0.29,,0,0.00%,SAT,1465213,282939,38,8268095,0.9,0.72,3.67,0.03,0,0,3.67,0.03,0,0,1.78,,
328366,"Durham Smythe",2500,TE,CHI,GBP,157730,,0,0,0,0,0,0,0,0,0.32,0.22,1.95,0.02,0.53,0.21,,0,0.00%,SAT,749968,75120,39,328366,0.53,0.42,1.95,0.02,0,0,1.95,0.02,0,0,1.06,,
