PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,EVEN_STRENGTH,POWER_PLAY,GOALIE_STATUS,G,AST,SOG,BLK,W,SV,GA,SO,PPG,PPA,PTS,PPPTS,FPTS,FPTS/$,SDK,SFD,REFID,FLOOR,CEIL,POWN,SDPARTNERID,RGID,HITS,UD,TOI,TEAM_ID,CORE_TEAM,CORE_ID,HOME
17211,"Marcus Foligno",2600,W,MIN,BUF,8404580,522049,3,2,,0.1804,0.1965,1.1557,0.7188,0,0,0,0,0.0231,0.029,0.3769,0.0521,5.51,2.12,5.68,8.05,1,0,12.78,0,,17211,2.919,5.23,14.7,178,1938,30272,0
18467,"Anthony Duclair",3000,W,NYI,CGY,8404630,743259,1,2,,0.2133,0.2661,1.5119,0.6525,0,0,0,0,0.0265,0.0484,0.4794,0.0749,6.62,2.21,6.58,9.37,2,0,15.04,0,,18467,0.565,4.83,15.1,156,2135,30344,0
893763,"Will Borgen",2600,D,NYR,PHI,8404600,878229,2,,,0.0507,0.1877,1.0326,1.3244,0,0,0,0,0,0,0.2384,0,5.27,2.03,4.88,6.87,3,0.21,11.52,0,,893763,1.89,4.36,18.6,157,2059,83676,0
1279401,"Rodrigo Abols",2500,C,PHI,NYR,8404600,920579,4,,,0.1371,0.1965,1.2253,0.5528,0,0,0,0,0,0,0.3336,0,4.96,1.98,5.23,7.38,4,0,11.65,0,,1279401,1.189,3.98,11,158,2229,92052,1
2075138,"Nico Sturm",2500,C,MIN,BUF,8404580,1163937,4,,,0.1405,0.1545,1.2062,0.6026,0,0,0,0,0,0,0.295,0,4.83,1.93,5.08,7.11,5,0,11.33,0,,2075138,1.421,3.98,14.1,178,1938,87741,0
14246,"Casey Cizikas",2600,C,NYI,CGY,8404630,521884,4,,,0.1091,0.1217,0.9493,0.8137,0,0,0,0,0,0,0.2308,0,4.35,1.67,5.04,7.09,6,0,10.8,0,,14246,1.775,3.79,11.2,156,2135,30928,0
35939,"Jonny Brodzinski",2500,W,NYR,PHI,8404600,744965,4,,,0.1263,0.1532,1.1399,0.3646,0,0,0,0,0,0,0.2795,0,4.21,1.68,5,7.04,7,0,10.61,0,,35939,0.593,3.17,10.4,157,2059,31397,0
31745,"Vincent Hinostroza",2500,W,MIN,BUF,8404580,681550,3,2,,0.1167,0.2098,1.1689,0.3782,0,0,0,0,0.0175,0.0378,0.3265,0.0553,4.48,1.79,5.32,7.62,8,0,11.29,0,,31745,0.829,3.53,12.3,178,1938,30786,0
1394916,"Noah Ostlund",2700,C,BUF,MIN,8404580,1394916,3,1,,0.1921,0.3036,1.3307,0.5109,0,0,0,0,0.0525,0.0927,0.4957,0.1452,6.1,2.26,6.25,9.03,9,0,14.1,0,,1394916,0.461,4.51,15.1,161,2004,204710,1
18681,"Ryan Pulock",3600,D,NYI,CGY,8404630,741446,1,,,0.0617,0.2734,1.405,2.4848,0,0,0,0,0,0,0.3351,0,8.69,2.41,5.7,7.99,10,2.78,15.99,0,,18681,1.363,6.04,21.5,156,2135,30776,0
2296274,"Connor Zary",3200,W,CGY,NYI,8404630,1248091,1,2,,0.2244,0.2993,1.7215,0.3959,0,0,0,0,0.0385,0.0676,0.5237,0.1061,6.82,2.13,6.62,9.39,11,0,15.29,0,,2296274,0.665,5.05,15.1,175,2134,158630,1
37715,"Ryan Lomberg",2500,W,CGY,NYI,8404630,894479,4,,,0.0823,0.1013,0.9735,0.2743,0,0,0,0,0,0,0.1836,0,3.16,1.26,4.95,7,12,0,9.5,0,,37715,1.652,2.97,8.8,175,2134,31513,1
2298776,"Will Cuylle",4400,W,NYR,PHI,8404600,1248181,3,2,,0.2335,0.2263,1.7531,0.6561,0,0,0,0,0.023,0.0261,0.4598,0.0491,7,1.59,6.5,9.15,13,0.27,15.32,0,,2298776,3.187,6.33,15.6,157,2059,158565,0
2296434,"Jamie Drysdale",2900,D,PHI,NYR,8404600,1207492,2,2,,0.0863,0.384,1.2672,1.3993,0,0,0,0,0.025,0.105,0.4703,0.13,7.06,2.43,6.23,9.07,14,0.61,15.03,0,,2296434,0.641,5.11,21.7,158,2229,158711,1
2299614,"Brock Faber",5100,D,MIN,BUF,8404580,1248160,1,2,,0.1478,0.3744,2.0548,1.8915,0,0,0,0,0.0265,0.0659,0.5222,0.0924,9.86,1.93,6.61,9.42,15,3.01,18.32,0,,2299614,0.672,6.71,24.8,178,1938,158522,0
2298811,"Emil Andrae",2500,D,PHI,NYR,8404600,1248171,3,,,0.041,0.2413,0.8902,1.1631,0,0,0,0,0,0,0.2823,0,4.91,1.96,4.96,7.1,16,0,11.26,0,,2298811,1.256,3.89,17,158,2229,158533,1
2295722,"Alexis Lafreniere",4000,W,NYR,PHI,8404600,1207493,2,2,,0.2531,0.2816,1.7257,0.3803,0,0,0,0,0.0253,0.035,0.5347,0.0603,6.96,1.74,6.62,9.39,17,0.1,15.43,0,,2295722,1.2,5.38,15.2,157,2059,158562,0
34830,"Sam Carrick",2500,C,NYR,PHI,8404600,555803,4,,,0.0948,0.1201,0.9277,0.4066,0,0,0,0,0,0,0.2149,0,3.51,1.4,4.97,7.02,18,0,9.87,0,,34830,1.471,3.12,10.5,157,2059,30262,0
18503,"Jonathan Drouin",2800,W,NYI,CGY,8404630,741406,2,2,,0.1211,0.3649,1.1983,0.4135,0,0,0,0,0.0189,0.072,0.486,0.0909,5.42,1.94,6.09,8.92,19,0,13.22,0,,18503,0.442,4.06,14.5,156,2135,30507,0
17253,"Vladimir Tarasenko",2900,W,MIN,BUF,8404580,550766,2,1,,0.2837,0.3703,2.1013,0.4968,0,0,0,0,0.0881,0.1125,0.654,0.2006,8.55,2.95,7.61,10.89,20,0.67,18.29,0,,17253,0.927,6.35,16.8,178,1938,30570,0
2299484,"Daemon Hunt",2500,D,MIN,BUF,8404580,1248196,3,,,0.0144,0.1447,0.4422,1.3987,0,0,0,0,0,0,0.1591,0,3.95,1.58,4.59,6.47,21,0,9.83,0,,2299484,0.905,2.96,14.3,178,1938,158615,0
17281,"Jason Zucker",4300,W,BUF,MIN,8404580,554508,2,1,,0.2828,0.3437,2.0012,0.2953,0,0,0,0,0.088,0.1126,0.6265,0.2006,7.89,1.83,7.37,10.47,22,0.25,17.32,0,,17281,1.145,6.04,15.9,161,2004,30296,1
2295850,"Jack Quinn",3400,W,BUF,MIN,8404580,1248076,2,2,,0.2374,0.3465,1.7752,0.3802,0,0,0,0,0.0366,0.0669,0.5839,0.1035,7.25,2.13,6.82,9.75,23,0.18,15.98,0,,2295850,0.685,5.36,14.8,161,2004,158556,1
4593447,"David Jiricek",2500,D,MIN,BUF,8404580,1264180,3,,,0.0229,0.1236,0.6857,0.8476,0,0,0,0,0,0,0.1465,0,3.28,1.31,4.5,6.36,24,0,9.04,0,,4593447,0.621,2.48,11.5,178,1938,204729,0
2299078,"Emil Heineman",3900,W,NYI,CGY,8404630,1248154,3,1,,0.3184,0.2722,2.2512,0.6979,0,0,0,0,0.0855,0.0806,0.5906,0.1661,8.94,2.29,7.22,10.17,25,1.46,18.18,0,,2299078,3.02,7.54,17.4,156,2135,158640,0
2295723,"Braden Schneider",3100,D,NYR,PHI,8404600,1248088,1,,,0.0758,0.2407,1.3231,1.9196,0,0,0,0,0,0,0.3165,0,7.38,2.38,5.31,7.44,26,1.88,14.18,0,,2295723,2.298,5.81,21.8,157,2059,158563,0
4904965,"Denver Barkey",2600,W,PHI,NYR,8404600,1453172,3,2,,0.1879,0.2873,1.4748,0.5728,0,0,0,0,0.0417,0.0703,0.4752,0.112,6.31,2.43,6.09,8.69,27,0,14.11,0,,4904965,1.167,4.96,14.8,158,2229,260542,1
10148334,"Max Shabanov",2600,W,NYI,CGY,8404630,1349311,3,2,,0.1508,0.2662,1.3633,0.4506,0,0,0,0,0.0214,0.0427,0.417,0.0641,5.49,2.11,5.57,8,28,0,12.62,0,,10148334,0.812,4.22,13.6,156,2135,624202,0
2299379,"Yan Kuznetsov",2700,D,CGY,NYI,8404630,1248166,2,,,0.049,0.1723,0.9278,1.5654,0,0,0,0,0,0,0.2213,0,5.43,2.01,4.93,6.93,29,0.32,11.74,0,,2299379,1.408,4.18,20.4,175,2134,158625,1
4904968,"Matvei Michkov",3800,W,PHI,NYR,8404600,1338014,3,2,,0.3145,0.4276,2.1751,0.3294,0,0,0,0,0.0742,0.0925,0.7421,0.1667,9,2.37,7.6,10.88,30,1.13,18.73,0,,4904968,0.545,6.46,15.2,158,2229,260577,1
555421,"Ukko-Pekka Luukkonen",7900,G,BUF,MIN,8404580,1057162,,,C,0,0,0,0,0.5455,24.1616,3.0269,0.0561,0,0,0,0,10.9,1.38,8.6,10.87,31,1.99,21.91,0,,555421,0,8.69,,161,2004,82846,1
5273945,"Brennan Othmann",2500,W,NYR,PHI,8404600,1321470,3,,,0.0929,0.1334,1.0371,0.3576,0,0,0,0,0,0,0.2263,0,3.65,1.46,5,7.04,32,0,10.05,0,,5273945,1.381,3.18,10.2,157,2059,164989,0
9011929,"Matthew Schaefer",5400,D,NYI,CGY,8404630,1562161,1,1,,0.2243,0.3967,2.8402,1.8091,0,0,0,0,0.0969,0.0881,0.621,0.185,11.94,2.21,7.57,10.64,33,4.1,21.63,0,,9011929,0.891,8.12,24.6,156,2135,622914,0
34441,"Adam Pelech",3200,D,NYI,CGY,8404630,680616,2,,,0.0611,0.2585,1.5846,2.1233,0,0,0,0,0,0,0.3196,0,8.12,2.54,5.56,7.84,34,2.36,15.24,0,,34441,1.129,5.67,21.7,156,2135,30063,0
16683,"Mikael Backlund",4500,C,CGY,NYI,8404630,392966,2,2,,0.2358,0.3276,2.6385,0.4883,0,0,0,0,0.0286,0.0518,0.5634,0.0804,8.88,1.97,7.02,9.91,35,1.61,17.87,0,,16683,0.709,6.25,18.6,175,2134,29880,1
2558517,"Trevor Zegras",5300,W,PHI,NYR,8404600,1172191,1,1,,0.3581,0.6126,2.4169,0.4489,0,0,0,0,0.0893,0.1576,0.9707,0.2469,11.05,2.08,8.76,12.64,36,1.97,22.26,0,,2558517,0.81,7.99,19.2,158,2229,161686,1
6417698,"Matvei Gridin",2500,W,CGY,NYI,8404630,1517448,1,,,0.204,0.2074,1.7855,0.5688,0,0,0,0,0,0,0.4114,0,6.55,2.62,6.48,9.13,37,0,14.84,0,,6417698,1.058,4.94,14.6,175,2134,449339,1
6161193,"Nikita Grebenkin",2500,W,PHI,NYR,8404600,1361392,2,,,0.1206,0.2104,0.9145,0.3748,0,0,0,0,0,0,0.331,0,4.12,1.65,5.29,7.59,38,0,10.89,0,,6161193,1.675,3.69,12.5,158,2229,231516,1
5284135,"Marc Gatcomb",2500,W,NYI,CGY,8404630,1418856,4,,,0.1197,0.0913,1.0168,0.6107,0,0,0,0,0,0,0.211,0,4.05,1.62,5.02,7.07,39,0,10.48,0,,5284135,2.762,4.09,9.8,156,2135,246325,0
4905196,"Hunter Brzustewicz",2500,D,CGY,NYI,8404630,1453144,3,,,0.0274,0.1579,0.7933,0.8549,0,0,0,0,0,0,0.1853,0,3.67,1.47,4.53,6.39,40,0,9.47,0,,4905196,0.825,2.86,13.1,175,2134,260548,1
5296944,"Adam Klapka",2700,W,CGY,NYI,8404630,1386331,4,,,0.1386,0.1498,1.2062,0.6463,0,0,0,0,0,0,0.2884,0,4.87,1.8,5.1,7.13,41,0,11.4,0,,5296944,3.281,4.92,11.5,175,2134,246330,1
35879,"David Rittich",7600,G,NYI,CGY,8404630,918210,,,C,0,0,0,0,0.5238,25.9499,2.857,0.0661,0,0,0,0,12.75,1.68,7.94,10.19,42,4.52,22.91,0,,35879,0,10.14,,156,2135,31551,0
2035786,"Kirill Kaprizov",8700,W,MIN,BUF,8404580,878291,1,1,,0.6362,0.6514,3.641,0.4855,0,0,0,0,0.1875,0.223,1.2876,0.4105,16.4,1.89,11.05,15.81,43,4.95,30.54,0,,2035786,0.709,11.11,21.8,178,1938,112789,0
4200507,"Cam York",3900,D,PHI,NYR,8404600,1172195,1,1,,0.1072,0.4175,1.4095,2.0534,0,0,0,0,0.0409,0.1473,0.5247,0.1882,8.92,2.29,6.45,9.29,44,2.24,17.18,0,,4200507,0.908,6.32,24,158,2229,163109,1
415262,"Ryan McLeod",3600,C,BUF,MIN,8404580,1121496,2,2,,0.2167,0.3545,1.3606,0.4359,0,0,0,0,0.0291,0.0616,0.5712,0.0907,6.51,1.81,6.7,9.65,45,0,15.09,0,,415262,0.457,4.79,17.4,161,2004,75458,1
4900339,"Zach Benson",3700,W,BUF,MIN,8404580,1453003,1,2,,0.1892,0.3299,1.718,0.4385,0,0,0,0,0.0315,0.0525,0.5191,0.084,6.73,1.82,6.37,9.12,46,0.13,14.88,0,,4900339,0.63,4.97,16,161,2004,260545,1
187145,"Jordan Greenway",2500,W,BUF,MIN,8404580,878171,4,,,0.0972,0.1665,0.9689,0.5591,0,0,0,0,0,0,0.2637,0,4.08,1.63,5.14,7.31,47,0,10.66,0,,187145,1.564,3.56,11.8,161,2004,39755,1
1144545,"Morgan Frost",3800,C,CGY,NYI,8404630,1057136,3,2,,0.1744,0.2895,1.6688,0.6074,0,0,0,0,0.0355,0.0702,0.4639,0.1057,6.58,1.73,6.17,8.75,48,0.19,14.48,0,,1144545,0.753,4.91,14.6,175,2134,83279,1
4541612,"Matt Coronato",4500,W,CGY,NYI,8404630,1321466,2,1,,0.2947,0.3142,2.4238,0.3908,0,0,0,0,0.0845,0.0904,0.6089,0.1749,8.77,1.95,7.48,10.56,49,1.02,18.34,0,,4541612,0.464,6.16,16.5,175,2134,165045,1
4900811,"Gabe Perreault",2800,W,NYR,PHI,8404600,1453015,1,2,,0.1579,0.2627,1.1863,0.5346,0,0,0,0,0.0154,0.0304,0.4206,0.0458,5.39,1.93,5.58,8.01,50,0,12.53,0,,4900811,1.002,4.24,15,157,2059,260590,0
