PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,EVEN_STRENGTH,POWER_PLAY,GOALIE_STATUS,G,AST,SOG,BLK,W,SV,GA,SO,PPG,PPA,PTS,PPPTS,FPTS,FPTS/$,SDK,SFD,REFID,FLOOR,CEIL,POWN,SDPARTNERID,RGID,HITS,UD,TOI,TEAM_ID,CORE_TEAM,CORE_ID,HOME,OWNERSHIP
31730,"Alexander Wennberg",4000,C,SJS,NYR,8405140,741444,2,1,,0.2018,0.4629,1.2144,1.0125,0,0,0,0,0.0581,0.1244,0.6647,0.1825,7.69,1.92,7.3,10.66,1,0.13,17.03,6.3,,31730,0.537,5.65,20.1,184,1950,30199,1,
18501,"Shea Theodore",5300,D,VGK,TOR,8405050,741466,1,2,,0.115,0.3931,2.0243,1.3693,0,0,0,0,0.0152,0.0579,0.5081,0.0731,8.57,1.62,6.46,9.25,2,1.88,16.84,1.5,,18501,0.404,5.89,22.3,185,180961,30663,0,
17172,"Mark Stone",7600,W,VGK,TOR,8405050,556369,1,1,,0.3991,0.6892,2.2395,0.5915,0,0,0,0,0.1155,0.2332,1.0883,0.3487,11.7,1.54,9.54,13.89,3,1.82,23.91,2.8,,17172,0.661,8.49,19.3,185,180961,31019,0,
31746,"Radek Faksa",2500,C,DAL,STL,8405120,659857,4,,,0.0725,0.1141,0.7291,0.5469,0,0,0,0,0,0,0.1866,0,3.21,1.28,4.47,6.32,4,0,8.93,0.1,,31746,1.189,2.76,11.4,181,1954,30523,1,
893763,"Will Borgen",2500,D,NYR,SJS,8405140,878229,2,,,0.0527,0.201,1.0579,1.3846,0,0,0,0,0,0,0.2537,0,5.5,2.2,5.06,7.2,5,0.26,11.98,0.7,,893763,1.813,4.47,18,157,2059,83676,0,
5274308,"Max Crozier",2600,D,TBL,CHI,8405070,1172319,3,,,0.047,0.2146,1.2027,0.9583,0,0,0,0,0,0,0.2616,0,4.94,1.9,5,7.12,6,0,11.34,0.5,,5274308,1.294,3.95,16,167,2218,262433,0,
16699,"Zemgus Girgensons",2500,W,TBL,CHI,8405070,659858,3,,,0.1466,0.1346,1.3392,0.502,0,0,0,0,0,0,0.2812,0,4.83,1.93,5.08,7.11,7,0,11.33,0.8,,16699,2.452,4.49,14.6,167,2218,30275,0,
5721344,"Cutter Gauthier",6800,W,ANA,SEA,8405090,1394905,3,1,,0.4084,0.3578,3.4747,0.4526,0,0,0,0,0.1126,0.0956,0.7662,0.2082,12.27,1.8,8.86,12.36,8,3.09,23.61,9,,5721344,0.855,8.34,16.1,180,1997,204709,0,
17453,"Jake McCabe",3400,D,TOR,VGK,8405050,660793,1,,,0.0476,0.3029,0.8072,2.0815,0,0,0,0,0,0,0.3505,0,6.95,2.04,5.62,8.12,9,1.13,14.14,1.6,,17453,2.139,5.46,22.1,164,2146,30280,1,
18560,"Barclay Goodrow",2500,W,SJS,NYR,8405140,790352,4,,,0.1091,0.1387,0.851,0.7163,0,0,0,0,0,0,0.2478,0,4.12,1.65,5.01,7.06,10,0,10.53,0.1,,18560,1.625,3.59,12,184,1950,30687,1,
18746,"Anthony Stolarz",7300,G,TOR,VGK,8405050,660794,,,C,0,0,0,0,0.5,25.6631,3.1956,0.0467,0,0,0,0,11.28,1.55,8.6,10.87,11,2.37,22.29,9.2,,18746,0,8.81,,164,2146,30032,1,
31684,"Ben Hutton",2700,D,VGK,TOR,8405050,681485,3,,,0.0502,0.128,1.1835,1.0192,0,0,0,0,0,0,0.1782,0,4.61,1.71,4.71,6.55,12,0,10.64,0.1,,31684,0.712,3.37,13.8,185,180961,30700,0,
6082975,"Liam Ohgren",2700,W,VAN,NJD,8405100,1394917,3,,,0.1324,0.1447,1.4409,0.5517,0,0,0,0,0,0,0.2771,0,5,1.85,5.15,7.17,13,0,11.59,1.1,,6082975,1.387,4.06,12.6,179,2129,204718,1,
17113,"Valeri Nichushkin",5400,W,COL,PHI,8405080,741413,2,2,,0.3732,0.3562,2.1449,0.362,0,0,0,0,0.0251,0.0476,0.7294,0.0727,9.14,1.69,7.93,11.26,14,0.92,19.29,1.6,,17113,1.078,6.75,16.9,176,2155,30530,1,
34834,"Jason Dickinson",2800,C,CHI,TBL,8405070,741469,3,,,0.1183,0.1462,1.019,0.7392,0,0,0,0,0,0,0.2645,0,4.54,1.62,5.05,7.09,15,0,11,0.1,,34834,1.43,3.77,14.7,170,2205,30521,1,
2296274,"Connor Zary",3400,W,CGY,WSH,8405150,1248091,1,2,,0.2534,0.3613,1.8757,0.4075,0,0,0,0,0.0588,0.1208,0.6147,0.1796,7.69,2.26,7.07,10.2,16,0.37,16.74,4.9,,2296274,0.724,5.7,17.2,175,2134,158630,1,
