PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,EVEN_STRENGTH,POWER_PLAY,GOALIE_STATUS,G,AST,SOG,BLK,W,SV,GA,SO,PPG,PPA,PTS,PPPTS,FPTS,FPTS/$,SDK,SFD,REFID,FLOOR,CEIL,POWN,SDPARTNERID,RGID,HITS,UD,TOI,TEAM_ID,CORE_TEAM,CORE_ID,HOME
31729,"Andrew Copp",3600,C,DET,UTA,8405970,744810,2,2,,0.1735,0.3382,1.4913,0.7946,0,0,0,0,0.0255,0.0657,0.5117,0.0912,6.86,1.91,6.35,9.12,1,0.28,14.99,0,,31729,0.555,5,17.8,172,2075,30594,0
31730,"Alexander Wennberg",3800,C,SJS,COL,8406080,741444,3,1,,0.1561,0.3564,1.1022,1.292,0,0,0,0,0.0418,0.089,0.5125,0.1308,7.05,1.86,5.91,8.54,2,0.93,14.61,0,,31730,0.512,5.08,19.5,184,1950,30199,0
18501,"Shea Theodore",4800,D,VGK,VAN,8406070,741466,1,2,,0.1266,0.483,1.826,1.5107,0,0,0,0,0.0176,0.0743,0.6096,0.0919,9.06,1.89,6.73,9.77,3,2.09,17.67,0,,18501,0.411,6.28,22.7,185,180961,30663,1
16760,"Hampus Lindholm",3600,D,BOS,FLA,8405960,659813,3,2,,0.0815,0.3357,1.522,1.7358,0,0,0,0,0.0241,0.0992,0.4172,0.1233,7.82,2.17,6.08,8.7,4,1.52,15.6,0,,16760,0.666,5.48,21.3,160,2153,31037,0
17172,"Mark Stone",7700,W,VGK,VAN,8406070,556369,2,1,,0.4913,0.848,2.2695,0.6796,0,0,0,0,0.1477,0.2958,1.3393,0.4435,13.65,1.77,10.52,15.37,5,2.75,27.12,0,,17172,0.673,9.85,19.9,185,180961,31019,1
31746,"Radek Faksa",2500,C,DAL,STL,8405990,659857,4,,,0.0753,0.1198,0.6988,0.537,0,0,0,0,0,0,0.1951,0,3.2,1.28,4.44,6.3,6,0,8.88,0,,31746,1.188,2.76,11.3,181,1954,30523,1
6209652,"Jonathan Lekkerimaki",2600,W,VAN,VGK,8406070,1394915,2,1,,0.1676,0.2305,1.3525,0.3687,0,0,0,0,0.0491,0.0858,0.3981,0.1349,5.3,2.04,5.84,8.32,7,0,12.78,0,,6209652,0.834,4.13,12.9,179,2129,204708,0
36584,"Clayton Keller",6500,W,UTA,DET,8405970,920216,1,1,,0.3952,0.6212,2.5729,0.3702,0,0,0,0,0.1137,0.2232,1.0164,0.3369,11.57,1.78,9.29,13.37,8,1.95,23.46,0,,36584,0.29,8.11,17.9,183,2005,32089,1
37698,"Alex DeBrincat",7100,W,DET,UTA,8405970,920337,2,1,,0.4329,0.4825,3.1565,0.5098,0,0,0,0,0.1202,0.1685,0.9154,0.2887,12.61,1.78,9.14,13,9,3.14,24.31,0,,37698,0.662,8.67,18.6,172,2075,37837,0
2075138,"Nico Sturm",2500,C,MIN,NSH,8406010,1163937,4,,,0.1032,0.1192,0.8244,0.4743,0,0,0,0,0,0,0.2224,0,3.53,1.41,4.94,6.99,10,0,9.85,0,,2075138,1.032,2.91,10.8,178,1938,87741,0
35829,"Logan Stanley",2600,D,WPG,MTL,8406000,920227,3,2,,0.0576,0.2886,1.1438,1.2372,0,0,0,0,0.0176,0.0872,0.3462,0.1048,5.82,2.24,5.26,7.55,11,0.37,12.55,0,,35829,1.617,4.74,17.3,169,53599,82920,1
1283987,"Michael Eyssimont",2500,W,BOS,FLA,8405960,920469,4,,,0.1231,0.1325,1.5555,0.3543,0,0,0,0,0,0,0.2556,0,4.73,1.89,5.12,7.14,12,0,11.28,0,,1283987,1.19,3.77,10.7,160,2153,83273,0
4200188,"Nick Blankenburg",2900,D,NSH,MIN,8406010,1382727,3,2,,0.0711,0.237,1.0819,0.8017,0,0,0,0,0.0251,0.0809,0.3081,0.106,4.8,1.66,4.95,7.08,13,0,11.14,0,,4200188,0.789,3.71,13.4,173,1959,184512,1
18484,"Adam Lowry",2600,C,WPG,MTL,8406000,607959,2,,,0.1557,0.2156,1.2343,0.6219,0,0,0,0,0,0,0.3713,0,5.35,2.06,5.41,7.7,14,0,12.27,0,,18484,1.893,4.6,14.6,169,53599,30843,1
17079,"Brian Dumoulin",2500,D,LAK,SEA,8406020,654336,1,,,0.0451,0.2423,1.083,1.2972,0,0,0,0,0,0,0.2874,0,5.49,2.2,5.06,7.2,15,0.25,11.97,0,,17079,1.047,4.14,20.2,182,2054,30426,1
34585,"Mike Matheson",3700,D,MTL,WPG,8406000,659869,2,,,0.1082,0.2948,1.6478,1.8949,0,0,0,0,0,0,0.403,0,8.39,2.27,5.96,8.4,16,2.22,16.02,0,,34585,0.893,5.82,24.3,162,2017,30000,0
31745,"Vincent Hinostroza",2500,W,MIN,NSH,8406010,681550,4,,,0.0964,0.1662,0.9208,0.3954,0,0,0,0,0,0,0.2626,0,3.73,1.49,5.11,7.28,17,0,10.27,0,,31745,0.695,2.91,10,178,1938,30786,0
35776,"Danton Heinen",2500,W,CBJ,CHI,8406060,831469,4,,,0.1079,0.169,0.8957,0.3329,0,0,0,0,0,0,0.2769,0,3.7,1.48,5.11,7.28,18,0,10.24,0,,35776,0.885,2.99,9.9,171,2023,31458,1
34514,"Phillip Danault",2800,C,MTL,WPG,8406000,600128,4,,,0.1288,0.1957,1.0871,0.5706,0,0,0,0,0,0,0.3245,0,4.7,1.68,5.18,7.34,19,0,11.33,0,,34514,0.8,3.61,13.9,162,2017,31116,0
555386,"Trent Frederic",2500,W,EDM,CGY,8406050,920239,4,,,0.1014,0.1228,0.9233,0.4168,0,0,0,0,0,0,0.2242,0,3.59,1.44,4.97,7.02,20,0,9.95,0,,555386,1.87,3.37,9.7,177,1953,82490,0
14298,"Sergei Bobrovsky",8000,G,FLA,BOS,8405960,545448,,,B,0,0,0,0,0.5652,22.5958,2.9794,0.059,0,0,0,0,10,1.25,8.14,10.44,21,1.57,20.42,0,,14298,0,8.01,,166,2047,30440,1
17077,"Cody Ceci",2500,D,LAK,SEA,8406020,659859,3,,,0.0402,0.2001,0.9368,1.2136,0,0,0,0,0,0,0.2403,0,4.87,1.95,5.02,7.16,22,0,11.3,0,,17077,0.903,3.64,17.3,182,2054,30249,1
17367,"Vladislav Namestnikov",2500,W,WPG,MTL,8406000,600129,3,2,,0.1496,0.2679,1.199,0.4901,0,0,0,0,0.0259,0.0639,0.4175,0.0898,5.3,2.12,5.57,8,23,0,12.43,0,,17367,1.173,4.29,14.1,169,53599,30823,1
18560,"Barclay Goodrow",2500,W,SJS,COL,8406080,790352,4,,,0.0762,0.0947,0.7305,0.8313,0,0,0,0,0,0,0.1709,0,3.63,1.45,4.53,6.39,24,0,9.43,0,,18560,1.413,3.1,10.9,184,1950,30687,0
31684,"Ben Hutton",2500,D,VGK,VAN,8406070,681485,3,,,0.0593,0.1616,1.2192,1.1176,0,0,0,0,0,0,0.2209,0,5.09,2.04,4.87,6.84,25,0.04,11.32,0,,31684,0.727,3.7,13.9,185,180961,30700,1
6082975,"Liam Ohgren",2600,W,VAN,VGK,8406070,1394917,3,2,,0.1478,0.1731,1.4927,0.6216,0,0,0,0,0.0176,0.0231,0.3209,0.0407,5.48,2.11,5.32,7.46,26,0,12.29,0,,6082975,1.348,4.39,14.3,179,2129,204718,0
35781,"Mikhail Sergachev",5900,D,UTA,DET,8405970,920218,1,1,,0.1432,0.5917,1.9108,1.8072,0,0,0,0,0.0517,0.2457,0.7349,0.2974,10.56,1.79,7.08,10.39,27,3.23,19.62,0,,35781,0.944,7.56,24,183,2005,31482,1
17033,"Gustav Nyquist",2700,W,WPG,MTL,8406000,593067,4,2,,0.1348,0.2563,1.1316,0.3088,0,0,0,0,0.0266,0.0679,0.3911,0.0945,4.71,1.74,5.5,7.95,28,0,11.75,0,,17033,0.513,3.58,12.7,169,53599,30809,1
17113,"Valeri Nichushkin",5300,W,COL,SJS,8406080,741413,1,1,,0.4473,0.5515,2.8092,0.4439,0,0,0,0,0.1024,0.1968,0.9988,0.2992,12.28,2.32,9.39,13.46,29,2.55,24.3,0,,17113,1.219,8.9,21.1,176,2155,30530,1
34834,"Jason Dickinson",2700,C,CHI,CBJ,8406060,741469,3,,,0.1533,0.1939,1.2289,0.8236,0,0,0,0,0,0,0.3472,0,5.56,2.06,5.28,7.43,30,0.09,12.32,0,,34834,1.464,4.48,15.8,170,2205,30521,0
2296274,"Connor Zary",3200,W,CGY,EDM,8406050,1248091,2,2,,0.2701,0.3874,1.9436,0.3859,0,0,0,0,0.0591,0.1239,0.6575,0.183,8.06,2.52,7.52,10.82,31,0.27,17.69,0,,2296274,0.691,5.94,16.5,175,2134,158630,1
896240,"Victor Olofsson",4200,W,COL,SJS,8406080,831548,2,2,,0.2814,0.2831,1.9121,0.3302,0,0,0,0,0.0397,0.0442,0.5645,0.0839,7.46,1.78,7.1,10.07,32,0.1,16.55,0,,896240,0.528,5.37,15.2,176,2155,81307,1
