PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,EVEN_STRENGTH,POWER_PLAY,GOALIE_STATUS,G,AST,SOG,BLK,W,SV,GA,SO,PPG,PPA,PTS,PPPTS,FPTS,FPTS/$,SDK,SFD,REFID,FLOOR,CEIL,POWN,SDPARTNERID,RGID,HITS,UD,TOI,TEAM_ID,CORE_TEAM,CORE_ID,HOME
31729,"Andrew Copp",3500,C,DET,MTL,8404120,744810,2,2,,0.1605,0.3026,1.2584,0.6347,0,0,0,0,0.0252,0.0587,0.4631,0.0839,5.9,1.69,6.27,9.05,1,0,13.93,0,,31729,0.503,4.36,15.8,172,2075,30594,0
17172,"Mark Stone",6400,W,VGK,STL,8404210,556369,1,1,,0.4339,0.7253,2.3499,0.6363,0,0,0,0,0.1182,0.2154,1.1592,0.3336,12.54,1.96,9.63,13.96,2,2.56,24.87,0,,17172,0.717,9.02,19.6,185,180961,31019,1
17211,"Marcus Foligno",2500,W,MIN,NYI,8404140,522049,3,,,0.1307,0.1453,0.8783,0.5491,0,0,0,0,0,0,0.276,0,4.1,1.64,4.99,7.03,3,0,10.49,0,,17211,2.537,4.06,11.7,178,1938,30272,1
18467,"Anthony Duclair",2700,W,NYI,MIN,8404140,743259,3,2,,0.1581,0.2042,1.2444,0.4508,0,0,0,0,0.0204,0.0384,0.3623,0.0588,5.05,1.87,5.38,7.67,4,0,11.94,0,,18467,0.503,3.74,13.1,156,2135,30344,0
34547,"Nick Jensen",2500,D,OTT,FLA,8404050,733469,2,,,0.0301,0.1799,0.7222,1.2152,0,0,0,0,0,0,0.21,0,4.34,1.74,4.81,6.81,5,0,10.5,0,,34547,0.819,3.25,15.2,163,2050,30618,1
821533,"Riley Stillman",2500,D,EDM,LAK,8404150,920436,3,,,0.0172,0.1241,0.5982,1.0554,0,0,0,0,0,0,0.1413,0,3.47,1.39,4.55,6.42,6,0,9.29,0,,821533,1.361,2.93,12.8,177,1953,82240,1
37698,"Alex DeBrincat",7300,W,DET,MTL,8404120,920337,2,1,,0.4032,0.4146,2.9015,0.4176,0,0,0,0,0.1243,0.1507,0.8178,0.275,11.29,1.55,8.92,12.6,7,2.05,22.71,0,,37698,0.619,7.84,17.2,172,2075,37837,0
1279401,"Rodrigo Abols",2500,C,PHI,TBL,8404130,920579,4,,,0.1139,0.1717,1.1496,0.5809,0,0,0,0,0,0,0.2856,0,4.56,1.82,5.18,7.34,8,0,11.19,0,,1279401,1.193,3.7,11.4,158,2229,92052,1
2075138,"Nico Sturm",2500,C,MIN,NYI,8404140,1163937,4,,,0.1045,0.1199,0.9176,0.4399,0,0,0,0,0,0,0.2244,0,3.63,1.45,4.97,7.02,9,0,9.99,0,,2075138,1.149,3.04,11,178,1938,87741,1
4200188,"Nick Blankenburg",2700,D,NSH,CHI,8404090,1382727,3,2,,0.1005,0.302,1.5121,0.9575,0,0,0,0,0.0382,0.0639,0.4025,0.1021,6.35,2.35,5.92,8.53,10,0.22,13.93,0,,4200188,1.022,4.84,18.1,173,1959,184512,1
5274308,"Max Crozier",2800,D,TBL,PHI,8404130,1172319,3,,,0.044,0.1997,1.2151,1.0661,0,0,0,0,0,0,0.2437,0,5.05,1.8,4.87,6.84,11,0,11.28,0,,5274308,1.312,4,16,167,2218,262433,0
14246,"Casey Cizikas",2700,C,NYI,MIN,8404140,521884,3,,,0.095,0.1092,0.9173,0.6675,0,0,0,0,0,0,0.2042,0,3.87,1.43,5.01,7.06,12,0,10.28,0,,14246,1.838,3.51,11.5,156,2135,30928,0
16700,"Rasmus Ristolainen",3700,D,PHI,TBL,8404130,741411,2,2,,0.0749,0.2739,1.722,1.8683,0,0,0,0,0.0211,0.0471,0.3488,0.0682,8.04,2.17,5.64,7.91,13,2.2,15.26,0,,16700,1.944,6.14,22.2,158,2229,31067,1
17079,"Brian Dumoulin",2600,D,LAK,EDM,8404150,654336,3,,,0.0261,0.1497,0.6325,1.1568,0,0,0,0,0,0,0.1758,0,3.91,1.5,4.55,6.42,14,0,9.73,0,,17079,0.743,2.92,14.7,182,2054,30426,0
16699,"Zemgus Girgensons",2500,W,TBL,PHI,8404130,659858,3,,,0.1229,0.1131,1.2046,0.5974,0,0,0,0,0,0,0.236,0,4.46,1.78,5.08,7.11,15,0,10.96,0,,16699,2.437,4.21,14.4,167,2218,30275,0
34585,"Mike Matheson",4200,D,MTL,DET,8404120,659869,1,,,0.1059,0.3101,1.5715,2.0555,0,0,0,0,0,0,0.416,0,8.64,2.06,6.18,8.8,16,2.24,16.55,0,,34585,0.918,5.96,23.9,162,2017,30000,1
31745,"Vincent Hinostroza",2500,W,MIN,NYI,8404140,681550,4,,,0.0932,0.1634,0.9792,0.3227,0,0,0,0,0,0,0.2566,0,3.66,1.46,5.11,7.28,17,0,10.2,0,,31745,0.815,2.92,10.7,178,1938,30786,1
34514,"Phillip Danault",2800,C,MTL,DET,8404120,600128,3,,,0.1704,0.2775,1.4409,0.6809,0,0,0,0,0,0,0.4479,0,6.23,2.23,6.11,8.71,18,0,14.05,0,,34514,0.977,4.74,15.8,162,2017,31116,1
5721344,"Cutter Gauthier",6800,W,ANA,BUF,8404020,1394905,3,2,,0.3511,0.3328,3.2557,0.4891,0,0,0,0,0.0659,0.0618,0.6839,0.1277,11.21,1.65,8.3,11.56,19,2.61,21.83,0,,5721344,0.862,7.68,15.9,180,1997,204709,0
17453,"Jake McCabe",3300,D,TOR,VAN,8404110,660793,2,,,0.0465,0.3037,0.8038,2.0006,0,0,0,0,0,0,0.3502,0,6.78,2.05,5.62,8.12,20,0.96,13.97,0,,17453,2.077,5.34,20.9,164,2146,30280,1
1394916,"Noah Ostlund",2500,C,BUF,ANA,8404020,1394916,4,,,0.1487,0.1991,1.0257,0.4672,0,0,0,0,0,0,0.3478,0,4.62,1.85,5.16,7.33,21,0,11.22,0,,1394916,0.4,3.38,11.2,161,2004,204710,1
9190220,"Isaac Howard",2500,W,EDM,LAK,8404150,1394927,3,2,,0.1117,0.1266,1.1278,0.2416,0,0,0,0,0.0131,0.0176,0.2383,0.0307,3.73,1.49,4.99,7.03,22,0,10.12,0,,9190220,0.629,2.88,9.8,177,1953,204733,1
