PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,INJURY,PAATT,CMP,PAYDS,PATD,INT,RUATT,RUYDS,RUTD,TAR,REC,REYDS,RETD,FPTS,FPTS/$,VALUE,OPTO,POWN,SLATE,PARTNERID,CORE_ID,REFID,RGID,PP,UD,TOTYD,TOTTD,PARUYD,PARUTD,RUREYD,RURETD,KPTS,FLOOR,CEIL,SMASH,OWNERSHIP
13563,"Kirk Cousins",4800,QB,ATL,ARI,147554,,32.42,20.71,211.82,1.71,0.63,0.7,1.85,0.06,0,0,0,0,15.44,3.22,41.16,3.4,5.11%,MAIN,403308,2307,1,13563,15.43,15.43,213.67,1.77,213.67,1.77,1.85,0.06,0,8.94,23.85,2.18,
3491931,"Tyler Allgeier",4700,RB,ATL,ARI,147554,,0,0,0,0,0,7.83,38.21,0.35,1.21,0.96,6.49,0.06,7.88,1.68,20.96,0.82,0.34%,MAIN,1131198,125422,2,3491931,7.85,7.37,44.7,0.41,38.21,0.35,44.7,0.41,0,3.49,16,1.84,
4687512,"Bijan Robinson",8700,RB,ATL,ARI,147554,,0,0,0,0,0,18.35,99.9,0.75,5.47,4.02,31.52,0.25,24.55,2.82,62.32,28.23,24.72%,MAIN,1228244,123168,3,4687512,24.46,22.45,131.42,1,99.9,0.75,131.42,1,0,15.27,36.53,30.92,
8261767,"Nate Carter",4000,RB,ATL,ARI,147554,,0,0,0,0,0,0.12,0.66,0,0,0,0,0,0.07,0.02,,0,0.00%,MAIN,1214132,134222,4,8261767,0.06,0.06,0.66,0,0.66,0,0.66,0,0,0,0.14,,
982204,"David Sills",3700,WR,ATL,ARI,147554,,0,0,0,0,0,0,0,0,2.76,1.61,16.04,0.14,4.05,1.09,8.74,0.3,0.18%,MAIN,866973,65587,5,982204,4.04,3.23,16.04,0.14,0,0,16.04,0.14,0,0.21,10.75,0.32,
1844218,"Darnell Mooney",4000,WR,ATL,ARI,147554,,0,0,0,0,0,0.03,0.15,0,4.61,2.74,32.32,0.24,7.46,1.87,21.96,1.58,1.40%,MAIN,912027,62802,6,1844218,7.44,6.07,32.47,0.24,0.15,0,32.47,0.24,0,2.57,15.4,2.62,
3491928,"Drake London",7000,WR,ATL,ARI,147554,,0,0,0,0,0,0,0,0,9.06,6.36,65.04,0.47,16.13,2.3,40,9.68,12.80%,MAIN,1178741,140160,7,3491928,16.09,12.91,65.04,0.47,0,0,65.04,0.47,0,8.95,27.08,12.5,
4773069,"Dylan Drummond",3000,WR,ATL,ARI,147554,,0,0,0,0,0,0,0,0,0.8,0.49,4.3,0.04,1.16,0.39,2.5,0.05,0.01%,MAIN,1108534,48414,8,4773069,1.16,0.91,4.3,0.04,0,0,4.3,0.04,0,0,2.32,0,
3515974,"Deven Thompkins",3000,WR,ATL,ARI,147554,,0,0,0,0,0,0,0,0,0.1,0.06,0.43,0.01,0.16,0.05,0.1,0.03,0.01%,MAIN,1130833,49660,9,3515974,0.16,0.13,0.43,0.01,0,0,0.43,0.01,0,0,0.32,0,
2595531,"Chris Blair",3000,WR,ATL,ARI,147554,,0,0,0,0,0,0,0,0,0.4,0.24,2.42,0.02,0.6,0.2,,0.01,0.00%,MAIN,1120347,44825,10,2595531,0.6,0.48,2.42,0.02,0,0,2.42,0.02,0,0.24,0.96,,
