PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,INJURY,MINUTES,PTS,REB,AST,3PM,TO,STL,BLK,P-A,P-R,P-R-A,B-S,R-A,2PA,2PM,3PA,FTA,FTM,FGA,FGM,UD,PP,FPTS,FPTS/$,POWN,TEAM_ID,OPP_TEAM_ID,SLATE,CORE_ID,REFID,RGID,FLOOR,CEIL,OPTO,PERFECT,SMASH,SIM15TH,SIM33RD,SIM50TH,SIM66TH,SIM85TH,SIM90TH,SIM99TH,OWNERSHIP
17121,"CJ McCollum",6200,PG/SG,ATL,CHA,159249,522878,-,27,14.79,2.52,2.75,2.09,1.19,0.64,0.6,17.54,17.31,20.06,1.24,5.27,7.42,3.42,5.4,2.21,1.69,12.82,5.51,24.47,24.47,25,4.03,0.51%,135,136,SAT,12451,1,17121,17.53,33.26,0.84,0.84,3.26,17.42,21.46,25,28.12,33.12,35.1,43.69,
35206,"Buddy Hield",4100,SG/SF,ATL,CHA,159249,697086,Q,10.5,4.48,1.4,0.94,1,0.56,0.59,0.25,5.42,5.88,6.82,0.84,2.34,1.34,0.59,2.72,0.37,0.31,4.06,1.59,9.53,9.53,9.54,2.33,0.34%,135,136,SAT,27988,2,35206,4.95,15.15,0,0,0.01,5.03,7.42,9.54,11.93,15.11,16.7,24.11,
574538,"Gabe Vincent",3000,PG/SG,ATL,CHA,159249,851253,-,10.5,2.44,0.47,0.6,0.63,0.14,0.45,0.01,3.04,2.91,3.51,0.46,1.07,0.59,0.22,1.78,0.14,0.11,2.37,0.85,5.14,5.14,5.09,1.7,0.05%,135,136,SAT,73848,3,574538,1.52,8.65,0,0,0,1.61,3.48,5.09,6.43,9.11,10.45,16.61,
1115445,"Nickeil Alexander-Walker",7100,SG,ATL,CHA,159249,1067668,,32,18.29,2.65,3.52,2.92,1.36,1.56,0.54,21.81,20.94,24.46,2.1,6.17,7.62,3.3,7.6,3.41,2.91,15.22,6.22,31.69,31.69,31.87,4.49,1.75%,135,136,SAT,69666,4,1115445,23.37,41.65,3.39,3.39,6.79,23.39,27.76,31.87,35.73,41.64,44.21,54.23,
2439277,"Onyeka Okongwu",7400,C,ATL,CHA,159249,1185367,Q,28,14.14,6.2,2.59,1.43,1.56,1.43,0.89,16.73,20.34,22.93,2.32,8.79,7.42,3.84,3.98,2.81,2.16,11.4,5.27,30.87,30.87,30.43,4.11,0.92%,135,136,SAT,91845,5,2439277,22.74,38.88,1.09,1.09,2,22.57,26.88,30.43,33.47,38.8,40.83,49.96,
3005263,"Jalen Johnson",10900,PF,ATL,CHA,159249,1230356,,35,22.99,9.81,7.27,1.76,3.13,0.9,0.56,30.26,32.8,40.07,1.46,17.08,13.92,6.69,5.13,5.72,4.33,19.05,8.45,46.92,46.92,49.35,4.53,4.16%,135,136,SAT,165214,6,3005263,39.58,60.25,2.9,2.9,7.13,39.33,44.98,49.35,53.98,60.4,63.23,75.57,
3005340,"Corey Kispert",4200,SF,ATL,CHA,159249,1077554,,18,7.74,1.38,1.18,1.42,0.48,0.3,0.07,8.92,9.12,10.3,0.37,2.56,2.61,1.23,3.77,1.28,1.02,6.38,2.65,11.8,11.8,12.45,2.96,0.22%,135,136,SAT,72585,7,3005340,7.16,18.76,0.13,0.13,0.16,7,9.86,12.45,14.78,18.68,20.23,28.01,
3012652,"Jock Landale",6000,C,ATL,CHA,159249,850308,,21.5,11.14,6.3,1.47,0.87,0.86,0.58,0.74,12.61,17.44,18.91,1.32,7.77,6.32,3.37,2.24,2.54,1.78,8.56,4.24,24.01,24.01,23.93,3.99,0.64%,135,136,SAT,74198,9,3012652,17.46,31.42,0.52,0.52,1.84,17.43,21.07,23.93,27.05,31.73,33.55,41.88,
3587713,"Christian Koloko",3200,C,ATL,CHA,159249,1193674,,0.5,0.11,0.09,0.02,0,0.01,0.01,0.03,0.13,0.2,0.22,0.04,0.11,0.1,0.05,0,0.02,0.01,0.1,0.05,0.36,0.36,0.33,0.1,0.49%,135,136,SAT,92616,10,3587713,0.05,0.66,0,0,0,0.14,0.24,0.33,0.42,0.57,0.6,0.63,
3587993,"Dyson Daniels",6700,PG,ATL,CHA,159249,1357745,,33,9.64,5.02,6.18,0.42,1.4,1.82,0.33,15.82,14.66,20.84,2.15,11.2,7.7,3.73,1.59,1.53,0.91,9.29,4.15,29.98,29.98,29.08,4.34,0.41%,135,136,SAT,195261,12,3587993,21.83,37.41,1.44,1.44,3.21,21.62,25.73,29.08,32.17,37.32,39.12,49.67,
