PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,INJURY,MINUTES,PTS,REB,AST,3PM,TO,STL,BLK,P-A,P-R,P-R-A,B-S,R-A,2PA,2PM,3PA,FTA,FTM,FGA,FGM,UD,PP,FPTS,FPTS/$,POWN,TEAM_ID,OPP_TEAM_ID,SLATE,CORE_ID,REFID,RGID,FLOOR,CEIL,OPTO,PERFECT,SMASH,SIM15TH,SIM33RD,SIM50TH,SIM66TH,SIM85TH,SIM90TH,SIM99TH,OWNERSHIP
17121,"CJ McCollum",6100,PG/SG,ATL,UTA,159173,522878,-,29,20.85,3.78,3.62,2.94,1.57,0.87,0.5,24.47,24.63,28.25,1.37,7.4,10.36,4.83,7.53,3.09,2.36,17.89,7.77,33.36,33.36,34.44,5.65,29.16%,135,149,THURS,12451,1,17121,25.78,43.85,27.23,27.23,30.69,25.77,30.61,34.44,38.27,44.13,46.43,57.4,
1115445,"Nickeil Alexander-Walker",7000,SG/SF,ATL,UTA,159173,1067668,-,33.5,21.74,3.12,4.04,3.51,1.82,1.77,0.71,25.78,24.86,28.9,2.48,7.16,9.1,3.89,9.1,4.06,3.45,18.2,7.4,37.16,37.16,37.51,5.36,21.68%,135,149,THURS,69666,4,1115445,28.22,47.68,25.11,25.11,22.07,28.13,33.45,37.51,41.31,47.65,50.21,61.33,
2439277,"Onyeka Okongwu",7500,C,ATL,UTA,159173,1185367,Q,31,17.69,7.41,3.12,1.79,1.78,1.33,0.77,20.81,25.1,28.22,2.1,10.53,9.28,4.81,4.98,3.52,2.71,14.26,6.6,35.78,35.78,36.06,4.81,1.96%,135,149,THURS,91845,5,2439277,27.53,45.24,4.43,4.43,9.82,27.36,32.22,36.06,39.64,45.52,47.31,58.57,
3005263,"Jalen Johnson",10500,PF,ATL,UTA,159173,1230356,,35,25.24,11.38,8.2,1.95,3.53,1.51,0.43,33.44,36.62,44.82,1.94,19.58,15.27,7.31,5.61,6.29,4.76,20.88,9.26,53.49,53.49,56.25,5.36,17.34%,135,149,THURS,165214,6,3005263,45.79,67.92,20.4,20.4,28.61,45.61,51.69,56.25,60.81,67.91,70.69,83.87,
3005340,"Corey Kispert",3900,SF,ATL,UTA,159173,1077554,,26,11.73,2.42,2.15,2.17,0.81,0.67,0.27,13.88,14.15,16.3,0.94,4.57,4,1.85,5.78,1.94,1.53,9.78,4.02,19.87,19.87,20.54,5.27,0.75%,135,149,THURS,72585,7,3005340,13.94,28.07,2.64,2.64,14.55,13.85,17.67,20.54,23.17,28.18,30.09,38.69,
3587713,"Christian Koloko",3300,C,ATL,UTA,159173,1193674,,10,2.03,2.33,0.58,0.02,0.23,0.27,0.66,2.61,4.36,4.94,0.93,2.91,1.8,0.88,0.15,0.34,0.21,1.95,0.9,8.26,8.26,7.57,2.29,0.30%,135,149,THURS,92616,8,3587713,3.63,12.44,0,0,0,3.62,5.92,7.57,9.54,12.51,13.82,18.76,
3587993,"Dyson Daniels",7200,PG/SG,ATL,UTA,159173,1357745,,32,11.06,5.73,7.22,0.47,1.57,2.08,0.45,18.28,16.79,24.01,2.53,12.95,8.73,4.3,1.8,1.73,1.05,10.53,4.77,34.79,34.79,33.91,4.71,17.38%,135,149,THURS,195261,10,3587993,26.12,42.82,16.1,16.1,7.38,25.97,30.3,33.91,37.28,42.81,44.97,53.63,
4388493,"Keaton Wallace",3000,PG,ATL,UTA,159173,1063166,,2,1.01,0.14,0.27,0.19,0.12,0.04,0.01,1.28,1.15,1.42,0.05,0.41,0.43,0.19,0.51,0.07,0.05,0.94,0.38,1.61,1.61,1.77,0.59,0%,135,149,THURS,245561,11,4388493,0.92,2.85,0,0,0,1.24,1.24,1.24,1.24,1.24,1.24,1.24,
4878163,"Mouhamed Gueye",4300,PF/C,ATL,UTA,159173,1325101,,10,2.27,2.34,0.91,0.27,0.16,0.59,0.22,3.18,4.61,5.52,0.81,3.25,1.27,0.53,0.99,0.63,0.42,2.26,0.8,8.71,8.71,8.24,1.92,0.05%,135,149,THURS,180180,12,4878163,4.39,13.01,0,0,0,4.39,6.59,8.24,10.16,13.18,14.56,20.33,
6412725,"Zaccharie Risacher",4100,SF,ATL,UTA,159173,1432544,,26,9.19,4.34,1.64,1.31,0.78,0.81,0.46,10.83,13.53,15.17,1.27,5.98,4.5,2.08,3.73,1.64,1.11,8.23,3.39,19.89,19.89,19.88,4.85,1.02%,135,149,THURS,368366,14,6412725,13.33,27.5,2.2,2.2,9.9,13.16,16.8,19.88,22.68,27.44,29.12,38.64,
8985462,"Asa Newell",3200,PF,ATL,UTA,159173,1524332,,5.5,2.2,1.05,0.19,0.34,0.17,0.16,0.35,2.39,3.25,3.44,0.51,1.24,0.92,0.5,0.81,0.32,0.19,1.73,0.84,5.11,5.11,4.9,1.53,0.05%,135,149,THURS,457543,16,8985462,2.37,8.21,0,0,0,2.36,3.63,4.9,6.17,8.17,9.07,13.25,
409154,"Michael Porter Jr.",8600,SF,BKN,ORL,159171,1061724,,33,23.43,6.91,3.4,3.67,2.65,0.88,0.11,26.83,30.34,33.74,0.99,10.31,9.75,4.66,9.4,3.76,3.09,19.15,8.33,37.14,37.14,39.98,4.65,3.43%,126,138,THURS,75295,19,409154,30.5,50.35,6.59,6.59,9.48,30.36,35.78,39.98,44.18,50.35,53.06,64.41,
1115132,"Nic Claxton",6300,C,BKN,ORL,159171,1061682,,28,11.07,6.96,2.96,0.04,1.3,0.64,1.42,14.03,18.03,20.99,2.06,9.92,7.98,4.56,0.22,3.21,1.83,8.2,4.6,28.74,28.74,27.82,4.42,0.23%,126,138,THURS,71024,21,1115132,20.94,35.89,1.06,1.06,3.36,21,24.67,27.82,30.97,36.22,38.32,46.72,
1115590,"Terance Mann",3800,SG/SF,BKN,ORL,159171,879504,,12,3.93,1.49,1.09,0.47,0.56,0.34,0.07,5.02,5.42,6.51,0.41,2.58,1.99,0.98,1.27,0.71,0.57,3.26,1.45,8.02,8.02,8.2,2.16,0.36%,126,138,THURS,74628,22,1115590,4.99,11.99,0.22,0.22,0,4.89,6.63,8.2,9.6,11.86,12.91,17.45,
3005094,"Day'Ron Sharpe",5300,C,BKN,ORL,159171,1243725,,20,8.33,6.86,2.2,0.19,1.53,0.88,0.28,10.53,15.19,17.39,1.16,9.06,5.19,3,0.78,2.57,1.77,5.97,3.19,21.81,21.81,21.94,4.14,0.36%,126,138,THURS,148967,23,3005094,16.09,28.95,0.83,0.83,2.11,16,19.36,21.94,24.52,29.17,30.97,38.98,
3005396,"Ziaire Williams",4300,SG/SF,BKN,ORL,159171,1231313,,23,9.51,2.77,0.94,1.59,0.8,1.06,0.64,10.45,12.28,13.22,1.7,3.71,3.27,1.37,4.98,2.37,2.01,8.25,2.96,18.54,18.54,18.18,4.23,1.36%,126,138,THURS,149033,25,3005396,12.02,25.05,3.89,3.89,3.48,11.95,15.44,18.18,20.92,25.15,26.9,35.86,
