PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,EVEN_STRENGTH,POWER_PLAY,GOALIE_STATUS,G,AST,SOG,BLK,W,SV,GA,SO,PPG,PPA,PTS,PPPTS,FPTS,FPTS/$,SDK,SFD,REFID,FLOOR,CEIL,POWN,SDPARTNERID,RGID,HITS,UD,TOI,TEAM_ID,CORE_TEAM,CORE_ID,HOME
31730,"Alexander Wennberg",3600,C,SJS,ANA,8403260,741444,2,1,,0.1721,0.4276,1.3187,1.176,0,0,0,0,0.0482,0.1248,0.5997,0.173,7.7,2.14,6.59,9.59,1,0.87,16.14,0,,31730,0.562,5.61,20.7,184,1950,30199,0
16760,"Hampus Lindholm",3200,D,BOS,CGY,8403150,659813,2,2,,0.0741,0.3384,1.49,1.817,0,0,0,0,0.0197,0.0614,0.4125,0.0811,7.88,2.46,5.69,8.15,2,1.99,15.16,0,,16760,0.747,5.52,22.4,160,2153,31037,0
17172,"Mark Stone",6000,W,VGK,MIN,8403220,556369,1,1,,0.3662,0.7126,2.298,0.5817,0,0,0,0,0.1077,0.2285,1.0788,0.3362,11.62,1.94,9.02,13.18,3,2.28,23.17,0,,17172,0.661,8.43,18.3,185,180961,31019,1
34491,"Mike Reilly",2500,D,CAR,NYR,8403130,610577,3,,,0.0411,0.1859,1.3689,0.915,0,0,0,0,0,0,0.227,0,4.93,1.97,4.82,6.79,4,0,11.1,0,,34491,0.821,3.68,15.6,165,2181,30298,1
17211,"Marcus Foligno",2500,W,MIN,VGK,8403220,522049,4,,,0.1331,0.1465,0.8518,0.6682,0,0,0,0,0,0,0.2796,0,4.29,1.72,5.01,7.06,5,0,10.7,0,,17211,2.709,4.26,12.8,178,1938,30272,0
34547,"Nick Jensen",2500,D,OTT,CBJ,8403080,733469,3,,,0.0307,0.2162,0.7437,1.2337,0,0,0,0,0,0,0.2469,0,4.6,1.84,4.99,7.14,6,0,10.99,0,,34547,0.862,3.46,16.4,163,2050,30618,1
821533,"Riley Stillman",2500,D,EDM,WPG,8403100,920436,3,,,0.024,0.1485,0.8206,1.0427,0,0,0,0,0,0,0.1725,0,3.97,1.59,4.58,6.44,7,0,9.83,0,,821533,1.476,3.34,14.7,177,1953,82240,0
893763,"Will Borgen",2500,D,NYR,CAR,8403130,878229,2,,,0.0383,0.1671,0.863,1.7272,0,0,0,0,0,0,0.2054,0,5.56,2.22,4.93,6.93,8,0.45,11.87,0,,893763,1.868,4.42,18.1,157,2059,83676,0
36584,"Clayton Keller",6600,W,UTA,NSH,8403250,920216,1,1,,0.4053,0.6437,2.6946,0.4699,0,0,0,0,0.1262,0.2494,1.049,0.3756,12.17,1.84,9.61,13.94,9,2.21,24.47,0,,36584,0.337,8.53,19.5,183,2005,32089,1
2075138,"Nico Sturm",2500,C,MIN,VGK,8403220,1163937,4,,,0.1057,0.1147,0.8925,0.5325,0,0,0,0,0,0,0.2204,0,3.73,1.49,4.99,7.03,10,0,10.12,0,,2075138,1.115,3.08,11.5,178,1938,87741,0
35829,"Logan Stanley",2500,D,WPG,EDM,8403100,920227,3,,,0.034,0.1856,0.8224,1.155,0,0,0,0,0,0,0.2196,0,4.45,1.78,4.74,6.74,11,0,10.52,0,,35829,1.447,3.65,14.3,169,53599,82920,1
1283987,"Michael Eyssimont",2800,W,BOS,CGY,8403150,920469,4,,,0.1163,0.1187,1.5183,0.3568,0,0,0,0,0,0,0.235,0,4.54,1.62,5.12,7.14,12,0,11.09,0,,1283987,1.079,3.59,9.7,160,2153,83273,0
4200188,"Nick Blankenburg",2900,D,NSH,UTA,8403250,1382727,3,2,,0.0814,0.2261,1.3808,1.2936,0,0,0,0,0.0305,0.047,0.3075,0.0775,6.19,2.13,5.54,7.84,13,0.45,13.28,0,,4200188,0.996,4.6,17.9,173,1959,184512,0
18484,"Adam Lowry",2500,C,WPG,EDM,8403100,607959,3,,,0.1519,0.2057,1.2144,0.7257,0,0,0,0,0,0,0.3576,0,5.41,2.16,5.41,7.7,14,0,12.33,0,,18484,1.91,4.63,14.8,169,53599,30843,1
35939,"Jonny Brodzinski",2600,W,NYR,CAR,8403130,744965,4,2,,0.1304,0.1652,1.309,0.4608,0,0,0,0,0.0187,0.027,0.2956,0.0457,4.73,1.82,5.21,7.36,15,0,11.4,0,,35939,0.585,3.53,11.2,157,2059,31397,0
17079,"Brian Dumoulin",2500,D,LAK,COL,8403180,654336,3,,,0.0291,0.1695,0.7701,1.6469,0,0,0,0,0,0,0.1986,0,5.17,2.07,4.9,6.9,16,0.09,11.44,0,,17079,0.959,3.75,18.4,182,2054,30426,0
31745,"Vincent Hinostroza",2500,W,MIN,VGK,8403220,681550,4,,,0.0817,0.1369,0.8095,0.3246,0,0,0,0,0,0,0.2186,0,3.17,1.27,4.93,6.98,17,0,9.48,0,,31745,0.732,2.54,9.7,178,1938,30786,0
5721344,"Cutter Gauthier",7500,W,ANA,SJS,8403260,1394905,2,2,,0.4223,0.4263,3.4432,0.5029,0,0,0,0,0.084,0.0838,0.8486,0.1678,12.78,1.7,9.06,12.72,18,3.39,24.38,0,,5721344,0.928,8.73,16.3,180,1997,204709,1
1394916,"Noah Ostlund",2700,W,BUF,STL,8403090,1394916,2,,,0.1592,0.2018,1.1565,0.5253,0,0,0,0,0,0,0.361,0,5.03,1.86,5.35,7.65,19,0,11.88,0,,1394916,0.529,3.71,14.1,161,2004,204710,0
555386,"Trent Frederic",2500,C,EDM,WPG,8403100,920239,3,,,0.1082,0.1289,0.9897,0.3633,0,0,0,0,0,0,0.2371,0,3.69,1.48,4.96,7.01,20,0,10.04,0,,555386,1.91,3.47,10.1,177,1953,82490,0
556106,"Jalen Chatfield",2600,D,CAR,NYR,8403130,893575,2,,,0.0747,0.2132,1.3395,1.146,0,0,0,0,0,0,0.2879,0,5.76,2.22,5.05,7.17,21,0.53,12.22,0,,556106,1.075,4.32,20.7,165,2181,37855,1
14298,"Sergei Bobrovsky",7900,G,FLA,WSH,8403060,545448,,,B,0,0,0,0,0.5614,23.3713,2.6955,0.0773,0,0,0,0,11.56,1.46,7.96,10.26,22,3.31,21.75,0,,14298,0,9.3,,166,2047,30440,1
18545,"Shayne Gostisbehere",5700,D,CAR,NYR,8403130,680770,2,1,,0.1286,0.5581,1.723,1.1051,0,0,0,0,0.0658,0.2564,0.6867,0.3222,8.55,1.5,6.97,10.28,23,1.33,17.47,0,,18545,0.733,6.36,21.5,165,2181,30044,1
17077,"Cody Ceci",2500,D,LAK,COL,8403180,659859,3,,,0.0292,0.1543,0.7438,1.5698,0,0,0,0,0,0,0.1835,0,4.92,1.97,4.74,6.61,24,0.01,10.99,0,,17077,0.892,3.55,16.8,182,2054,30249,0
