PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,EVEN_STRENGTH,POWER_PLAY,GOALIE_STATUS,G,AST,SOG,BLK,W,SV,GA,SO,PPG,PPA,PTS,PPPTS,FPTS,FLOOR,CEIL,POWN,SDPARTNERID,RGID,HITS,UD,TOI,TEAM_ID,CORE_TEAM,CORE_ID,HOME,SDK,SFD,REFID,OWNERSHIP
1385677,"Kevin Bozon",,W,FRA,SUI,,1385677,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,1385677,0,0,,,,,1,1.15,1.15,125,39
2296121,"Lukas Reichel",,C,GER,DEN,,1207613,3,1,,0.184,0.3058,1.7557,0,0,0,0,0,0.0636,0.1113,0.4898,0.1749,5.87,0,14,0,,2296121,0.551,4.45,22.5,,,158662,1,6.35,9.1,126,39
1166562,"Fabio Wagner",,D,GER,DEN,,1166562,1,,,0.0543,0.169,1.2075,0,0,0,0,0,0,0,0.2233,0,3.15,0,9.19,0,,1166562,0,2.21,,,,,1,4.72,6.68,127,39
1283476,"Moritz Seider",,D,GER,DEN,,1166563,1,1,,0.1374,0.5656,2.8119,0,0,0,0,0,0.0721,0.2949,0.703,0.367,8.79,1.33,18.01,0,,1283476,2.747,7.46,105.4,,,92082,1,7.2,10.43,128,39
555780,"Dominik Kahun",,W,GER,DEN,,1096972,3,2,,0.132,0.1518,1.1835,0,0,0,0,0,0,0,0.2838,0,3.69,0,10.13,0,,555780,0,2.58,,,,,1,5.03,7.06,129,39
31846,"Leon Draisaitl",,C,GER,DEN,,831068,1,1,,0.6734,1.0089,3.6014,0,0,0,0,0,0.2602,0.323,1.6823,0.5832,17.92,5.22,33.61,0,,31846,0.648,12.29,40,,,30849,1,12.26,17.73,130,39
2298912,"JJ Peterka",,W,GER,DEN,,1207612,2,1,,0.421,0.5357,3.0394,0,0,0,0,0,0.128,0.1971,0.9567,0.3251,11.65,1.93,23.66,0,,2298912,0.491,8.12,31.9,,,158555,1,9.38,13.44,131,39
2295912,"Tim Stuetzle",,C,GER,DEN,,1207614,2,1,,0.4322,0.7306,3.068,0,0,0,0,0,0.1318,0.3733,1.1628,0.5051,12.91,2.87,25.31,0,,2295912,1.552,9.61,36.4,,,158609,1,9.69,14,132,39
10240575,"Wojciech Stachowiak",,W,GER,DEN,,1447405,2,,,0.1419,0.1632,1.2723,0,0,0,0,0,0,0,0.3051,0,3.97,0,10.6,0,,10240575,0,2.78,,,,658740,1,5.18,7.33,133,39
1096961,"Jonas Muller",,D,GER,DEN,,1096961,2,,,0.0429,0.1336,0.9541,0,0,0,0,0,0,0,0.1765,0,2.48,0,8.18,0,,1096961,0,1.75,,,,,1,4.45,6.3,134,39
1510783,"Lukas Kalble",,D,GER,DEN,,1510783,3,2,,0.0386,0.1202,0.8584,0,0,0,0,0,0,0,0.1588,0,2.22,0,7.92,0,,1510783,0,1.57,,,,,1,4.45,6.3,135,39
1057753,"Leon Gawanke",,D,GER,DEN,,1057753,3,2,,0.0012,0.1924,0.2253,0,0,0,0,0,0.0005,0.0397,0.1936,0.0402,1.31,0,7.11,0,,1057753,1.107,1.58,,,,,1,4.53,6.53,136,39
1447406,"Parker Tuomie",,W,GER,DEN,,1447406,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,1447406,0,0,,,,,1,1.15,1.15,137,39
10239700,"Josh Samanski",,C,GER,DEN,,1262730,1,2,,0.2297,0.3677,2.1478,0,0,0,0,0,0.0303,0.0574,0.5974,0.0877,7.29,0,16.43,0,,10239700,1.516,5.8,20.2,,,658733,1,7.14,10.24,138,39
878356,"Frederik Tiffels",,W,GER,DEN,,878356,1,2,,0.1747,0.2009,1.5664,0,0,0,0,0,0,0,0.3756,0,4.93,0,12.47,0,,878356,0,3.42,,,,,1,5.89,8.35,139,39
2075138,"Nico Sturm",,C,GER,DEN,,1163937,4,,,0.1467,0.1942,1.3554,0,0,0,0,0,0,0,0.3409,0,4.31,0,10.94,0,,2075138,1.348,3.69,20.1,,,87741,1,5.18,7.33,140,39
18640,"Tobias Rieder",,W,GER,DEN,,610628,4,,,0.0884,0.1017,0.7929,0,0,0,0,0,0,0,0.1901,0,2.46,0,8.74,0,,18640,0,1.73,,,,,1,4.91,6.96,141,39
1364046,"Korbinian Geibel",,D,GER,DEN,,1364046,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,1364046,0,0,,,,,1,1.15,1.15,142,39
1385524,"Alexander Ehl",,W,GER,DEN,,1385524,4,,,0.0958,0.1102,0.8593,0,0,0,0,0,0,0,0.206,0,2.66,0,8.98,0,,1385524,0,1.87,,,,,1,4.94,6.99,143,39
1121640,"Justin Schutz",,W,GER,DEN,,1121640,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,1121640,0,0,,,,,1,1.15,1.15,144,39
789618,"Mathias Niederberger",,G,GER,DEN,,789618,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0.74,0,,789618,0,0,,,,,1,0.58,0,145,39
1447404,"Maximilian Franzreb",,G,GER,DEN,,1447404,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0.74,0,,1447404,0,0,,,,,1,0.58,0,146,39
1385992,"Kai Wissmann",,D,GER,DEN,,1385992,2,,,0.0435,0.1353,0.9663,0,0,0,0,0,0,0,0.1788,0,2.51,0,8.21,0,,1385992,0,1.77,,,,,1,4.45,6.3,147,39
1166565,"Marc Michaelis",,W,GER,DEN,,1166565,3,,,0.1174,0.135,1.0526,0,0,0,0,0,0,0,0.2524,0,3.27,0,9.64,0,,1166565,0,2.3,,,,,1,4.98,7.02,148,39
1096964,"Moritz Muller",,D,GER,DEN,,1096964,4,,,0.0099,0.0308,0.2202,0,0,0,0,0,0,0,0.0407,0,0.57,0,5.96,0,,1096964,0,0.4,,,,,1,4.21,5.95,149,39
17059,"Philipp Grubauer",,G,GER,DEN,,555124,,,B,0,0,0,0,0.726,21.891,2.1063,0.1262,0,0,0,0,13.2,6.03,22.06,0,,17059,0,11.17,,,,30350,1,6.92,9.27,150,39
736309,"Thomas Larkin",2900,D,ITA,SWE,,736309,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,736309,0,0,,,,,1,1.15,1.15,151,39,0
1418395,"Cristiano DiGiacinto",3600,W,ITA,SWE,,1418395,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,1418395,0,0,,,,,1,1.15,1.15,152,39,0
595856,"Dustin Gazley",4200,W,ITA,SWE,,595856,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,595856,0,0,,,,,1,1.15,1.15,153,39,0
1166678,"Alex Trivellato",2800,D,ITA,SWE,,1166678,1,,,0.0266,0.0832,0.6138,0,0,0,0,0,0,0,0.1098,0,1.56,0,7.18,0,,1166678,0,1.11,,,,,1,4.39,6.24,154,39,0.56
878287,"Matthew Bradley",3500,C,ITA,SWE,,878287,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,878287,0,0,,,,,1,1.15,1.15,155,39,0
1636177,"Mikael Frycklund",3000,C,ITA,SWE,,1636177,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,1636177,0,0,,,,,1,1.15,1.15,156,39,0
1636178,"Alessandro Segafredo",2800,W,ITA,SWE,,1636178,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,1636178,0,0,,,,,1,1.15,1.15,157,39,0
1285372,"Phil Pietroniro",2700,D,ITA,SWE,,1285372,2,,,0.0266,0.0832,0.6138,0,0,0,0,0,0,0,0.1098,0,1.56,0,7.18,0,,1285372,0,1.11,,,,,1,4.39,6.24,158,39,0.58
1166679,"Luca Zanatta",3200,D,ITA,SWE,,1166679,2,,,0.0266,0.0832,0.6138,0,0,0,0,0,0,0,0.1098,0,1.56,0,7.18,0,,1166679,0,1.11,,,,,1,4.39,6.24,159,39,0.49
915724,"Alex Petan",3400,C,ITA,SWE,,915724,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,915724,0,0,,,,,1,1.15,1.15,160,39,0
1636174,"Gregory Di Tomaso",3500,D,ITA,SWE,,1636174,3,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,1636174,0,0,,,,,1,1.15,1.15,161,39,0
1635099,"Tommy Purdeller",4600,W,ITA,SWE,,1635099,3,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,1635099,0,0,,,,,1,1.15,1.15,162,39,0
1285490,"Luca Frigo",2900,W,ITA,SWE,,1285490,3,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,1285490,0,0,,,,,1,1.15,1.15,163,39,0
1285368,"Daniel Glira",2500,D,ITA,SWE,,1285368,3,,,0.0238,0.0744,0.5487,0,0,0,0,0,0,0,0.0982,0,1.4,0,6.81,0,,1285368,0,0.99,,,,,1,4.23,5.97,164,39,0.56
1385945,"Daniel Mantenuto",2600,C,ITA,SWE,,1385945,3,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,1385945,0,0,,,,,1,1.15,1.15,165,39,0
1636175,"Jason Seed",2500,D,ITA,SWE,,1636175,4,,,0.0238,0.0744,0.5487,0,0,0,0,0,0,0,0.0982,0,1.4,0,6.81,0,,1636175,0,0.99,,,,,1,4.23,5.97,166,39,0.56
1636176,"Tommaso De Luca",2500,C,ITA,SWE,,1636176,2,,,0.0892,0.1031,0.8304,0,0,0,0,0,0,0,0.1923,0,2.53,0,8.81,0,,1636176,0,1.78,,,,,1,4.91,6.96,167,39,1.01
1636179,"Marco Zanetti",2700,W,ITA,SWE,,1636179,4,,,0.0724,0.0837,0.6742,0,0,0,0,0,0,0,0.1561,0,2.05,0,7.67,0,,1636179,0,1.44,,,,,1,4.39,6.24,168,39,0.76
1166690,"Diego Kostner",2500,W,ITA,SWE,,1166690,4,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,1166690,0,0,,,,,1,1.15,1.15,169,39,0
1385947,"Dylan Di Perna",2500,D,ITA,SWE,,1385947,4,,,0.0238,0.0744,0.5487,0,0,0,0,0,0,0,0.0982,0,1.4,0,6.81,0,,1385947,0,0.99,,,,,1,4.23,5.97,170,39,0.56
915728,"Nick Saracino",3300,W,ITA,SWE,,915728,2,,,0.077,0.089,0.7166,0,0,0,0,0,0,0,0.166,0,2.18,0,7.84,0,,915728,0,1.53,,,,,1,4.42,6.27,171,39,0.66
1166695,"Gianluca Vallini",7000,G,ITA,SWE,,1166695,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0.74,0,,1166695,0,0,,,,,1,0.58,0,172,39,0
1166687,"Giovanni Morini",2600,W,ITA,SWE,,1166687,4,,,0.0724,0.0837,0.6742,0,0,0,0,0,0,0,0.1561,0,2.05,0,7.67,0,,1166687,0,1.44,,,,,1,4.39,6.24,173,39,0.79
1285378,"Damian Clara",7000,G,ITA,SWE,,1285378,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0.74,0,,1285378,0,0,,,,,1,0.58,0,174,39,0
1285489,"Davide Fadani",7000,G,ITA,SWE,,1285489,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0.74,0,,1285489,0,0,,,,,1,0.58,0,175,39,0
16699,"Zemgus Girgensons",,W,LAT,USA,,659858,1,1,,0.2148,0.2863,2.343,0,0,0,0,0,0.055,0.0878,0.5011,0.1428,7.09,0.03,15.81,0,,16699,3.264,6.48,60.2,,,30275,1,6.81,9.54,176,39
5273642,"Sandis Vilmanis",,W,LAT,USA,,1395120,1,,,0.2109,0.2932,1.8713,0,0,0,0,0,0,0,0.5041,0,6.24,0,14.69,0,,5273642,1.885,5.25,38.2,,,231612,1,6.6,9.37,177,39
1345115,"Eduards Tralmaks",,W,LAT,USA,,1345115,1,2,,0.141,0.178,1.3049,0,0,0,0,0,0,0,0.319,0,4.09,0,10.72,0,,1345115,0,2.86,,,,,1,5.18,7.33,178,39
5273644,"Uvis Balinskis",,D,LAT,USA,,906398,1,1,,0.1017,0.3541,2.0784,0,0,0,0,0,0.0523,0.1924,0.4558,0.2447,5.97,0,13.68,0,,5273644,1.767,5.11,103.9,,,263498,1,6.02,8.59,179,39
97295,"Rudolfs Balcers",,W,LAT,USA,,878308,2,1,,0.2599,0.2781,2.5238,0,0,0,0,0,0.0816,0.108,0.538,0.1896,7.79,0.73,16.51,0,,97295,1.463,6.02,,,,39342,1,6.81,9.54,180,39
35769,"Teddy Blueger",,C,LAT,USA,,660801,2,2,,0.1996,0.427,2.1235,0,0,0,0,0,0.0253,0.064,0.6266,0.0893,7.3,0.36,15.88,0,,35769,1.848,6,62.5,,,32497,1,6.7,9.64,181,39
1091873,"Rihards Bukarts",,W,LAT,USA,,1091873,2,,,0.1279,0.1614,1.1834,0,0,0,0,0,0,0,0.2893,0,3.7,0,10.33,0,,1091873,0,2.6,,,,,1,5.18,7.33,182,39
1166708,"Janis Jaks",,D,LAT,USA,,1166708,2,2,,0.0435,0.1485,0.9974,0,0,0,0,0,0,0,0.192,0,2.62,0,8.32,0,,1166708,0,1.85,,,,,1,4.45,6.3,183,39
386972,"Kaspars Daugavins",,W,LAT,USA,,386972,3,,,0.1096,0.1383,1.0142,0,0,0,0,0,0,0,0.2479,0,3.16,0,9.53,0,,386972,0,2.23,,,,,1,4.98,7.02,184,39
1395075,"Dans Locmelis",,C,LAT,USA,,1395075,3,1,,0.1391,0.1756,1.287,0,0,0,0,0,0,0,0.3147,0,4.04,0,10.67,0,,1395075,0,2.82,,,,,1,5.18,7.33,185,39
1238977,"Renars Krastenbergs",,W,LAT,USA,,1238977,3,1,,0.1391,0.1756,1.287,0,0,0,0,0,0,0,0.3147,0,4.04,0,10.67,0,,1238977,0,2.82,,,,,1,5.18,7.33,186,39
1136899,"Roberts Mamcics",,D,LAT,USA,,1136899,3,,,0.0327,0.1117,0.7503,0,0,0,0,0,0,0,0.1444,0,1.97,0,7.63,0,,1136899,0,1.39,,,,,1,4.42,6.27,187,39
1634825,"Alberts Smits",,D,LAT,USA,,1634825,3,2,,0.0361,0.1235,0.8296,0,0,0,0,0,0,0,0.1596,0,2.18,0,7.84,0,,1634825,0,1.54,,,,,1,4.42,6.27,188,39
1403693,"Anri Ravinskis",,W,LAT,USA,,1403693,4,,,0.0877,0.1107,0.8113,0,0,0,0,0,0,0,0.1984,0,2.52,0,8.8,0,,1403693,0,1.78,,,,,1,4.91,6.96,189,39
878189,"Martins Dzierkals",,W,LAT,USA,,878189,4,,,0.0877,0.1107,0.8113,0,0,0,0,0,0,0,0.1984,0,2.52,0,8.8,0,,878189,0,1.78,,,,,1,4.91,6.96,190,39
1072015,"Oskars Batna",,C,LAT,USA,,1072015,4,2,,0.1008,0.1272,0.9328,0,0,0,0,0,0,0,0.228,0,2.91,0,9.23,0,,1072015,0,2.05,,,,,1,4.94,6.99,191,39
812950,"Ralfs Freibergs",,D,LAT,USA,,812950,4,,,0.0089,0.0304,0.2041,0,0,0,0,0,0,0,0.0393,0,0.53,0,5.92,0,,812950,0,0.38,,,,,1,4.21,5.95,192,39
1345197,"Haralds Egle",,W,LAT,USA,,1345197,5,,,0.0221,0.028,0.2049,0,0,0,0,0,0,0,0.0501,0,0.64,0,6.03,0,,1345197,0,0.45,,,,,1,4.21,5.95,193,39
744931,"Kristers Gudlevskis",,G,LAT,USA,,744931,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0.74,0,,744931,0,0,,,,,1,0.58,0,194,39
1279401,"Rodrigo Abols",,C,LAT,USA,,920579,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,1279401,0,0,10.3,,,92052,1,1.15,1.15,195,39
1279875,"Arturs Silovs",,G,LAT,USA,,1159794,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0.74,0,,1279875,0,0,,,,91905,1,0.58,0,196,39
1139856,"Kristians Rubins",,D,LAT,USA,,1139856,1,,,0.0451,0.1542,1.0358,0,0,0,0,0,0,0,0.1993,0,2.72,0,8.48,0,,1139856,0,1.92,,,,,1,4.5,6.33,197,39
880868,"Elvis Merzlikins",,G,LAT,USA,,831382,,,B,0,0,0,0,0.3175,24.7664,3.0697,0.052,0,0,0,0,10.39,1.54,21.32,0,,880868,0,7.56,,,,87660,1,8.54,10.68,198,39
906205,"Roberts Bukarts",,W,LAT,USA,,906205,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,906205,0,0,,,,,1,1.15,1.15,199,39
905843,"Oskars Cibulskis",,D,LAT,USA,,905843,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,905843,0,0,,,,,1,1.15,1.15,200,39
907606,"Kristaps Roberts Zile",,D,LAT,USA,,907606,2,,,0.04,0.1367,0.9182,0,0,0,0,0,0,0,0.1767,0,2.41,0,8.11,0,,907606,0,1.71,,,,,1,4.45,6.3,201,39
1385719,"Andrea Glauser",,D,SUI,FRA,,1385719,1,,,0.023,0.0788,0.7144,0,0,0,0,0,0,0,0.1018,0,1.66,0,7.13,2,,1385719,0,1.17,,,,,1,4.27,6,202,
37639,"Nico Hischier",,C,SUI,FRA,,1057099,1,1,,0.2211,0.3135,2.2674,0,0,0,0,0,0.0668,0.1029,0.5346,0.1697,7.15,0.01,15.97,11.67,,37639,0.793,5.33,32.4,,,37901,1,6.89,9.8,203,
920580,"Calvin Thurkauf",,C,SUI,FRA,,920580,3,,,0.0669,0.0845,0.8362,0,0,0,0,0,0,0,0.1514,0,2.25,0,7.91,0,,920580,0,1.58,,,,,1,4.42,6.27,204,39
18784,"Kevin Fiala",,W,SUI,FRA,,831076,1,1,,0.2066,0.3209,2.3483,0,0,0,0,0,0.0667,0.1641,0.5275,0.2308,7.21,0,16.17,12,,18784,0.874,5.42,31.1,,,29972,1,7,9.89,205,
14362,"Roman Josi",,D,SUI,FRA,,547488,1,1,,0.1089,0.3571,2.2791,0,0,0,0,0,0.0577,0.1837,0.466,0.2414,6.41,0.17,14.12,15.33,,14362,0.764,4.86,39.7,,,29957,1,6.02,8.59,206,
,1,,D,SUI,FRA,,872725,2,2,,0.0218,0.0744,0.6744,0,0,0,0,0,0,0,0.0962,0,1.57,,,0,,,,,,,,,,,,207,39,"Dean Kukan"
415039,"Philipp Kurashev",,W,SUI,FRA,,1121590,3,2,,0.0957,0.1808,1.167,0,0,0,0,0,0.0149,0.0332,0.2765,0.0481,3.5,0,10.07,9.67,,415039,0.714,2.85,24,,,75487,1,5.13,7.3,208,
2579014,"Pius Suter",,W,SUI,FRA,,1078254,3,,,0.1153,0.1337,1.2481,0,0,0,0,0,0,0,0.249,0,3.56,0,10,5.33,,2579014,0.803,2.88,27.4,,,83293,1,5.03,7.06,209,
18983,"Timo Meier",,W,SUI,FRA,,878040,1,1,,0.2336,0.2512,2.8815,0,0,0,0,0,0.0653,0.0852,0.4848,0.1505,8.11,0.91,17.01,17.33,,18983,1.855,6.29,31.2,,,30999,1,6.95,9.65,210,
35820,"Jonas Siegenthaler",,D,SUI,FRA,,878178,2,,,0.0202,0.1277,0.7969,0,0,0,0,0,0,0,0.1479,0,2.01,0,7.67,0.33,,35820,1.456,2.16,32.8,,,30881,1,4.42,6.27,211,
17276,"Nino Niederreiter",,W,SUI,FRA,,550755,2,2,,0.1319,0.1386,1.4295,0,0,0,0,0,0.0222,0.0334,0.2705,0.0556,4.01,0,10.55,1.33,,17276,1.54,3.57,22.9,,,30295,1,5.11,7.12,212,
4200013,"J.J. Moser",,D,SUI,FRA,,1167037,3,,,0.0358,0.144,0.8548,0,0,0,0,0,0,0,0.1798,0,2.34,0,8.04,1,,4200013,0.795,2.04,37.2,,,165063,1,4.45,6.3,213,
1120751,"Michael Fora",,D,SUI,FRA,,1120751,4,,,0.0108,0.0369,0.334,0,0,0,0,0,0,0,0.0477,0,0.78,0,6.17,0.67,,1120751,0,0.55,,,,,1,4.21,5.95,214,
35814,"Denis Malgin",,W,SUI,FRA,,878243,2,1,,0.0844,0.1067,1.0554,0,0,0,0,0,0,0,0.1911,0,2.85,0,9.22,1,,35814,0,1.99,,,,31486,1,4.98,7.02,215,
742112,"Sven Andrighetto",,W,SUI,FRA,,742112,2,2,,0.0742,0.0937,0.9269,0,0,0,0,0,0,0,0.1679,0,2.5,0,8.2,0,,742112,0,1.75,,,,,1,4.45,6.3,216,39
920439,"Damien Riat",,W,SUI,FRA,,920439,4,2,,0.0481,0.0608,0.601,0,0,0,0,0,0,0,0.1089,0,1.62,0,7.03,0,,920439,0,1.13,,,,,1,4.23,5.97,217,39
681518,"Christoph Bertschy",,C,SUI,FRA,,681518,4,2,,0.0616,0.0779,0.7703,0,0,0,0,0,0,0,0.1395,0,2.07,0,7.54,0,,681518,0,1.45,,,,,1,4.27,6,218,39
870183,"Christian Marti",,D,SUI,FRA,,870183,3,,,0.0108,0.0369,0.334,0,0,0,0,0,0,0,0.0477,0,0.78,0,6.17,0,,870183,0,0.55,,,,,1,4.21,5.95,219,39
1510905,"Ken Jager",,C,SUI,FRA,,1510905,4,,,0.0461,0.0583,0.5766,0,0,0,0,0,0,0,0.1044,0,1.55,0,6.96,2,,1510905,0,1.09,,,,,1,4.23,5.97,220,
1207664,"Sandro Schmid",,C,SUI,FRA,,1207664,5,,,0.0128,0.0162,0.1599,0,0,0,0,0,0,0,0.029,0,0.43,0,5.82,0,,1207664,0,0.3,,,,,1,4.21,5.95,221,39
732732,"Reto Berra",,G,SUI,FRA,,732732,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0.74,0,,732732,0,0,,,,,1,0.58,0,222,39
1207586,"Simon Knak",,W,SUI,FRA,,1207586,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,1207586,0,0,,,,,1,1.15,1.15,223,39
1097648,"Leonardo Genoni",,G,SUI,FRA,,1097648,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0.74,0,,1097648,0,0,,,,,1,0.58,0,224,39
414519,"Akira Schmid",,G,SUI,FRA,,1121606,,,C,0,0,0,0,0.1905,36,4.2574,0.0117,0,0,0,0,15.45,3.39,30.35,36,,414519,0,9.97,,,,75421,1,11.64,13.89,225,
415068,"Tim Berni",,D,SUI,FRA,,1121629,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,415068,0.344,0.17,,,,75494,1,1.15,1.15,226,39
4200359,"Juraj Slafkovsky",5900,W,SVK,FIN,,1264222,1,1,,0.2143,0.3216,2.0683,0,0,0,0,0,0.0686,0.0964,0.5359,0.165,6.77,0,15.59,0,,4200359,2.284,5.87,48.8,,,204713,1,6.89,9.8,227,39,1.15
4721423,"Simon Nemec",3400,D,SVK,FIN,,1264202,1,1,,0.0886,0.2731,1.7974,0,0,0,0,0,0.0413,0.1288,0.3617,0.1701,4.94,0,12.22,0,,4721423,0.672,3.84,41.2,,,204716,1,5.69,8.09,228,39,1.45
414966,"Martin Fehervary",4000,D,SVK,FIN,,1121502,1,,,0.0561,0.2018,1.249,0,0,0,0,0,0,0,0.2579,0,3.44,0,9.72,0,,414966,2.199,3.49,38,,,75410,1,4.91,7.02,229,39,0.86
555980,"Adam Ruzicka",3100,C,SVK,FIN,,1057219,1,2,,0.1224,0.1504,1.6012,0,0,0,0,0,0.0176,0.0296,0.2728,0.0472,4.28,0,10.82,0,,555980,1.125,3.52,,,,83368,1,5.11,7.12,230,39,1.38
14239,"Tomas Tatar",3700,W,SVK,FIN,,522267,1,1,,0.1506,0.2334,1.603,0,0,0,0,0,0.0426,0.0839,0.384,0.1265,4.95,0,11.89,0,,14239,1.223,4.11,,,,30813,1,5.42,7.7,231,39,1.34
610858,"Martin Gernat",2600,D,SVK,FIN,,610858,2,2,,0.0272,0.0833,0.8029,0,0,0,0,0,0,0,0.1105,0,1.86,0,7.52,0,,610858,0,1.3,,,,,1,4.42,6.27,232,39,0.72
1058191,"Libor Hudacek",2600,W,SVK,FIN,,1058191,2,1,,0.089,0.1007,1.0601,0,0,0,0,0,0,0,0.1897,0,2.87,0,9.24,0,,1058191,0,2,,,,,1,4.98,7.02,233,39,1.1
1137267,"Adam Liska",2700,W,SVK,FIN,,1137267,2,,,0.0706,0.0799,0.8406,0,0,0,0,0,0,0,0.1505,0,2.27,0,7.77,0,,1137267,0,1.58,,,,,1,4.3,6.03,234,39,0.84
4900970,"Dalibor Dvorsky",3800,C,SVK,FIN,,1364159,2,1,,0.131,0.1721,1.3821,0,0,0,0,0,0.0459,0.0783,0.3031,0.1242,4.1,0,10.73,0,,4900970,1.436,3.64,43.9,,,260559,1,5.18,7.34,235,39,1.08
35941,"Erik Cernak",3800,D,SVK,FIN,,878164,2,,,0.0304,0.1674,1.0336,0,0,0,0,0,0,0,0.1978,0,2.7,0,8.68,0,,35941,2.257,3.01,31.5,,,40248,1,4.67,6.64,236,39,0.71
612967,"Peter Ceresnak",2700,D,SVK,FIN,,612967,3,2,,0.0216,0.0663,0.6396,0,0,0,0,0,0,0,0.0879,0,1.48,0,6.89,0,,612967,0,1.03,,,,,1,4.23,5.97,237,39,0.55
4579470,"Milos Kelemen",2900,W,SVK,FIN,,1156057,3,,,0.0853,0.0816,1.2209,0,0,0,0,0,0,0,0.1669,0,2.99,0,9.43,0,,4579470,1.301,2.71,,,,247071,1,5.03,7.06,238,39,1.03
415196,"Martin Pospisil",4200,C,SVK,FIN,,1121575,3,2,,0.0973,0.2071,1.8692,0,0,0,0,0,0.0144,0.0346,0.3044,0.049,4.8,0,11.85,0,,415196,4.126,5.37,33.5,,,75454,1,5.51,7.76,239,39,1.14
5277877,"Pavol Regenda",4800,W,SVK,FIN,,1372633,3,2,,0.2068,0.1882,2.1085,0,0,0,0,0,0.0318,0.0349,0.395,0.0667,6.08,0,14.27,0,,5277877,1.932,5.1,35.9,,,246353,1,6.4,8.92,240,39,1.27
,1,2500,D,SVK,FIN,,554493,3,,,0.0218,0.0667,0.6432,0,0,0,0,0,0,0,0.0885,0,1.49,,,0,,,,,,,,,,,,241,39,"Martin Marincin",0.6
1207574,"Oliver Okuliar",3200,W,SVK,FIN,,1207574,4,,,0.0569,0.0643,0.6773,0,0,0,0,0,0,0,0.1212,0,1.82,0,7.23,0,,1207574,0,1.28,,,,,1,4.23,5.97,242,39,0.57
969180,"Matus Sukel",2700,C,SVK,FIN,,969180,4,,,0.0569,0.0643,0.6773,0,0,0,0,0,0,0,0.1212,0,1.82,0,7.23,0,,969180,0,1.28,,,,,1,4.23,5.97,243,39,0.67
1139837,"Michal Ivan",2500,D,SVK,FIN,,1139837,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,1139837,0,0,,,,,1,1.15,1.15,244,39,0
1372632,"Samuel Takac",2500,W,SVK,FIN,,1372632,4,,,0.0345,0.039,0.4106,0,0,0,0,0,0,0,0.0735,0,1.1,0,6.49,0,,1372632,0,0.77,,,,,1,4.21,5.95,245,39,0.44
6078971,"Samuel Hlavaj",7400,G,SVK,FIN,,1207560,,,B,0,0,0,0,0.1852,28.1802,4.1653,0.0134,0,0,0,0,9.13,-2.2,23.13,0,,6078971,0,5.52,,,,345447,1,10.94,13.13,246,39,1.23
1432388,"Adam Gajan",7400,G,SVK,FIN,,1432388,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0.74,0,,1432388,0,0,,,,,1,0.58,0,247,39,0
,1,2800,W,SVK,FIN,,743270,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,248,39,"Peter Cehlarik",0
