PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,INJURY,MINUTES,PTS,REB,AST,3PM,TO,STL,BLK,P-A,P-R,P-R-A,B-S,R-A,2PA,2PM,3PA,FTA,FTM,FGA,FGM,UD,PP,FPTS,FPTS/$,POWN,TEAM_ID,OPP_TEAM_ID,SLATE,CORE_ID,REFID,RGID,FLOOR,CEIL,OPTO,PERFECT,SMASH,SIM15TH,SIM33RD,SIM50TH,SIM66TH,SIM85TH,SIM90TH,SIM99TH,OWNERSHIP
35181,"Jaylen Brown",9900,SF,BOS,CHI,158428,883436,Q,34,28.03,7.1,4.28,2.42,3.27,0.9,0.38,32.31,35.13,39.41,1.28,11.38,15.83,7.43,6.87,7.79,5.9,22.7,9.85,43.54,43.54,45.67,4.61,6.56%,125,130,SAT,28025,1,35181,36.2,56.01,3.23,3.23,8.13,36.23,41.59,45.67,49.75,56.13,59.19,70.68,
37858,"Derrick White",7900,PG/SG,BOS,CHI,158428,796009,-,34,18.18,5.2,6.05,3.19,1.67,1.03,1.38,24.23,23.38,29.43,2.41,11.25,7.29,3.01,8.91,2.97,2.6,16.2,6.2,39.06,39.06,39.48,5,21.00%,125,130,SAT,38299,3,37858,30.29,49.64,21.4,21.4,15.02,30.12,35.43,39.48,43.28,49.6,52.13,63.27,
409191,"Anfernee Simons",4900,PG/SG,BOS,CHI,158428,1121307,-,23,12.48,2.55,2.24,2.13,0.97,0.4,0.16,14.72,15.03,17.27,0.56,4.79,5.03,2.15,5.62,2,1.8,10.65,4.28,19.61,19.61,20.73,4.23,7.09%,125,130,SAT,75325,5,409191,14.06,28.58,6.06,6.06,4.55,13.82,17.66,20.73,23.55,28.66,30.46,39.92,
2439093,"Payton Pritchard",7000,PG,BOS,CHI,158428,945610,,32,14.52,4.34,6.43,2.5,0.97,0.91,0.24,20.95,18.86,25.29,1.15,10.77,6.13,2.87,6.65,1.48,1.27,12.78,5.37,31.85,31.85,32.81,4.69,14.42%,125,130,SAT,73477,6,2439093,24.05,42.33,10.95,10.95,9.12,24.09,28.97,32.81,36.65,42.81,44.86,54.6,
3005208,"Luka Garza",3900,C,BOS,CHI,158428,1061057,,16.5,7.6,4.82,0.73,0.71,0.36,0.46,0.46,8.33,12.42,13.15,0.92,5.55,3.43,1.92,1.8,2.1,1.63,5.23,2.63,16.88,16.88,16.75,4.29,6.28%,125,130,SAT,72919,8,3005208,11.4,22.89,4.01,4.01,2.51,11.25,14.66,16.75,19.37,23.03,24.86,32.19,
3005606,"Neemias Queta",5800,C,BOS,CHI,158428,1142902,,27.5,12.76,9.26,0.93,0,0.94,1.25,1.5,13.69,22.02,22.95,2.75,10.19,8.03,5.33,0,3.09,2.11,8.03,5.33,32.58,32.58,31.16,5.37,27.01%,125,130,SAT,86307,9,3005606,23.64,39.43,29.02,29.02,21.1,23.5,27.58,31.16,34.22,39.33,41.38,50.57,
3022247,"Sam Hauser",5200,SF/PF,BOS,CHI,158428,922378,,28,12.83,4.56,1.73,3.68,0.67,0.56,0.33,14.56,17.39,19.12,0.89,6.29,1.63,0.76,8.93,0.28,0.26,10.56,4.44,22.9,22.9,24.43,4.7,12.32%,125,130,SAT,72761,10,3022247,16.72,33.12,12.59,12.59,10.97,16.46,20.83,24.43,27.77,32.92,35.26,46.03,
4878181,"Jordan Walsh",3100,PF,BOS,CHI,158428,1401388,,16,2.86,3.76,0.52,0.47,0.24,0.45,0.3,3.38,6.62,7.14,0.75,4.28,1.14,0.55,1.28,0.48,0.36,2.42,1.02,10.16,10.16,9.96,3.21,2.33%,125,130,SAT,245001,12,4878181,5.86,14.99,0.77,0.77,0.11,5.77,8.13,9.96,11.79,14.94,16.25,22.28,
6412744,"Baylor Scheierman",3300,SG/SF,BOS,CHI,158428,1177129,,15.5,3.27,2.25,1.05,0.83,0.5,0.77,0.01,4.32,5.52,6.57,0.78,3.3,0.74,0.29,2.19,0.25,0.19,2.93,1.12,9.39,9.39,9.38,2.84,1.09%,125,130,SAT,90655,13,6412744,5.07,14.84,0.48,0.48,0.07,4.97,7.45,9.38,11.59,15.17,16.55,23.73,
8998149,"Hugo Gonzalez",3200,SG/SF,BOS,CHI,158428,1590553,,13.5,2.77,2.44,0.44,0.4,0.37,0.13,0.13,3.21,5.21,5.65,0.26,2.88,1.36,0.7,1.05,0.34,0.18,2.41,1.1,6.77,6.77,7.02,2.19,0.06%,125,130,SAT,622359,14,8998149,3.48,11.57,0.08,0.08,0,3.51,5.4,7.02,8.64,11.61,12.69,18.63,
