PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,EVEN_STRENGTH,POWER_PLAY,GOALIE_STATUS,G,AST,SOG,BLK,W,SV,GA,SO,PPG,PPA,PTS,PPPTS,FPTS,FPTS/$,SDK,SFD,REFID,FLOOR,CEIL,POWN,SDPARTNERID,RGID,HITS,UD,TOI,TEAM_ID,CORE_TEAM,CORE_ID,HOME,OWNERSHIP
31729,"Andrew Copp",3600,C,DET,TOR,8403140,744810,2,2,,0.1722,0.3428,1.4935,0.5761,0,0,0,0,0.0239,0.0588,0.515,0.0827,6.51,1.81,6.31,9.08,1,0,14.59,3.7,,31729,0.545,4.79,16.8,172,2075,30594,1,
18467,"Anthony Duclair",2700,W,NYI,CBJ,8403050,743259,3,1,,0.1953,0.2818,1.433,0.529,0,0,0,0,0.0555,0.1054,0.4771,0.1609,6.21,2.3,6.09,8.69,2,0,14.01,0,,18467,0.531,4.61,14.7,156,2135,30344,0,40
37698,"Alex DeBrincat",7900,W,DET,TOR,8403140,920337,2,1,,0.4887,0.5342,3.5342,0.4049,0,0,0,0,0.1367,0.1784,1.0229,0.3151,14.04,1.78,10.14,14.42,3,3.53,27.02,14.7,,37698,0.685,9.51,18.4,172,2075,37837,1,
1279401,"Rodrigo Abols",2500,C,PHI,SEA,8403110,920579,4,,,0.1081,0.1477,1.0178,0.4811,0,0,0,0,0,0,0.2558,0,4.02,1.61,5.01,7.05,4,0,10.43,0,,1279401,1.097,3.29,10.2,158,2229,92052,0,40
5274308,"Max Crozier",2600,D,TBL,MTL,8403040,1172319,2,,,0.0569,0.2528,1.641,1.2023,0,0,0,0,0,0,0.3097,0,6.37,2.45,5.38,7.64,5,0.8,13.26,2.7,,5274308,1.734,5.06,19.7,167,2218,262433,1,
14246,"Casey Cizikas",2500,C,NYI,CBJ,8403050,521884,4,,,0.0963,0.1124,0.8796,0.735,0,0,0,0,0,0,0.2087,0,3.95,1.58,5.01,7.06,6,0,10.36,0,,14246,1.775,3.53,10.9,156,2135,30928,0,40
16700,"Rasmus Ristolainen",2900,D,PHI,SEA,8403110,741411,3,,,0.0543,0.2102,1.3499,1.6766,0,0,0,0,0,0,0.2645,0,6.55,2.26,5.19,7.32,7,1.17,13.19,0.7,,16700,1.767,5.08,19.3,158,2229,31067,0,
16699,"Zemgus Girgensons",2600,W,TBL,MTL,8403040,659858,3,,,0.1281,0.1213,1.3082,0.6062,0,0,0,0,0,0,0.2494,0,4.72,1.82,5.08,7.11,8,0,11.22,0.7,,16699,2.518,4.43,14.4,167,2218,30275,1,
34585,"Mike Matheson",4000,D,MTL,TBL,8403040,659869,1,,,0.0944,0.2684,1.557,2.1219,0,0,0,0,0,0,0.3628,0,8.43,2.11,5.96,8.4,9,2.26,16.06,5.3,,34585,0.908,5.77,24.1,162,2017,30000,0,
34514,"Phillip Danault",3300,C,MTL,TBL,8403040,600128,3,,,0.1425,0.2213,1.3002,0.6585,0,0,0,0,0,0,0.3638,0,5.44,1.65,5.41,7.7,10,0,12.36,0.3,,34514,0.895,4.15,14.8,162,2017,31116,0,
